question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
"In the following excerpt from The Pile, what is the most important word according to explainability?",singh,15.605150,1.594277,-0.150508,-54.357330,2.316090,116.566597
"In the following excerpt from The Pile, what is the most important word according to explainability?",CAL,16.727562,0.471864,-0.150508,-52.339165,-1.641543,116.454567
"In the following excerpt from The Pile, what is the most important word according to explainability?",Inorganic,8.610851,8.588575,-0.150508,-19.805061,1.904571,119.591118
"In the following excerpt from The Pile, what is the most important word according to explainability?",first,12.230833,4.968594,-0.150508,-52.356956,4.129939,113.846123
"In the following excerpt from The Pile, what is the most important word according to explainability?",ConstraintLayout,17.409418,-0.209992,-0.150508,-49.697765,0.870048,117.294807
"In the following excerpt from The Pile, what is the most important word according to explainability?",93,13.482442,3.716985,-0.150508,-46.302231,1.660289,111.047821
"In the following excerpt from The Pile, what is the most important word according to explainability?",Ghostbusters,10.716325,6.483102,-0.150508,-43.250641,2.795574,117.171730
"In the following excerpt from The Pile, what is the most important word according to explainability?",2017,13.597930,3.601496,-0.150508,-45.213600,-0.001761,120.120468
"In the following excerpt from The Pile, what is the most important word according to explainability?",First,10.656162,6.543264,-0.150508,-41.737801,2.225507,120.031647
"In the following excerpt from The Pile, what is the most important word according to explainability?",two,13.073198,4.126228,-0.150508,-44.318657,4.269184,111.833229
"In the following excerpt from The Pile, what is the most important word according to explainability?",yesterday,12.754509,4.444918,-0.150508,-46.751259,1.819714,110.797768
"In the following excerpt from The Pile, what is the most important word according to explainability?",POV,9.365028,7.834398,-0.150508,-34.023071,1.534199,118.873329
"In the following excerpt from The Pile, what is the most important word according to explainability?",WorldPainter,13.466798,3.732629,-0.150508,-43.272305,1.310082,121.147614
"In the following excerpt from The Pile, what is the most important word according to explainability?",38-minute,13.375111,3.824316,-0.150508,-42.493370,1.248676,113.298279
"In the following excerpt from The Pile, what is the most important word according to explainability?",Americans,16.157143,1.042284,-0.150508,-45.671680,-0.121326,120.737892
"In the following excerpt from The Pile, what is the most important word according to explainability?",2018,13.789296,3.410130,-0.150508,-51.061123,-0.252444,118.415756
"In the following excerpt from The Pile, what is the most important word according to explainability?",Japanese,15.795712,1.403715,-0.150508,-44.558010,0.232278,122.985367
"In the following excerpt from The Pile, what is the most important word according to explainability?",Indian,14.713243,2.486183,-0.150508,-53.742420,0.278433,122.103722
"In the following excerpt from The Pile, what is the most important word according to explainability?",Dorsomedial,9.442131,7.757296,-0.150508,-36.578484,2.142138,119.203430
"In the following excerpt from The Pile, what is the most important word according to explainability?",US,15.379370,1.820057,-0.150508,-52.984417,1.967573,115.696457
"In the following excerpt from The Pile, what is the most important word according to explainability?",Today,12.773590,4.425837,-0.150508,-42.647152,1.868489,119.260933
"In the following excerpt from The Pile, what is the most important word according to explainability?",daily,16.463861,0.735565,-0.150508,-50.822968,0.690791,118.334068
"In the following excerpt from The Pile, what is the most important word according to explainability?",2018COA12,13.789296,3.410130,-0.150508,-51.061123,-0.252444,118.415756
"In the following excerpt from The Pile, what is the most important word according to explainability?",select,12.129063,5.070364,-0.150508,-42.248356,0.809548,114.048759
"In the following excerpt from The Pile, what is the most important word according to explainability?",lappen,11.550314,5.649113,-0.150508,-43.795048,1.215251,116.996613
"In the following excerpt from The Pile, what is the most important word according to explainability?",Infliximab,8.610851,8.588575,-0.150508,-19.805061,1.904571,119.591118
"In the following excerpt from The Pile, what is the most important word according to explainability?",ECT,17.672600,-0.473174,-0.150508,-70.623543,1.338922,117.533577
"In the following excerpt from The Pile, what is the most important word according to explainability?",two,13.073198,4.126228,-0.150508,-44.318657,4.269184,111.833229
"In the following excerpt from The Pile, what is the most important word according to explainability?",MVC,10.001574,7.197853,-0.150508,-39.221336,1.041571,116.580238
"In the following excerpt from The Pile, what is the most important word according to explainability?",two,13.073198,4.126228,-0.150508,-44.318657,4.269184,111.833229
"In the following excerpt from The Pile, what is the most important word according to explainability?",months,17.899420,-0.699994,-0.150508,-43.211323,-0.553770,119.602356
"In the following excerpt from The Pile, what is the most important word according to explainability?",Earth,14.512042,2.687384,-0.150508,-32.073635,1.753889,120.038124
"In the following excerpt from The Pile, what is the most important word according to explainability?",StAX,11.786491,5.412936,-0.150508,-39.068115,1.740452,118.506493
"In the following excerpt from The Pile, what is the most important word according to explainability?",democratic,16.568701,0.630726,-0.150508,-55.372101,0.083993,116.463043
"In the following excerpt from The Pile, what is the most important word according to explainability?",American,14.248648,2.950779,-0.150508,-37.250744,0.616554,123.392570
"In the following excerpt from The Pile, what is the most important word according to explainability?",han,16.326954,0.872472,-0.150508,-45.804119,4.364023,119.085953
"In the following excerpt from The Pile, what is the most important word according to explainability?",1,6.815488,10.383939,-0.150508,-35.681915,2.950006,113.211800
"In the following excerpt from The Pile, what is the most important word according to explainability?",500,14.299242,2.900184,-0.150508,-47.850349,-0.192612,113.878403
"In the following excerpt from The Pile, what is the most important word according to explainability?",MPN,13.747571,3.451855,-0.150508,-54.493298,0.014031,118.704353
"In the following excerpt from The Pile, what is the most important word according to explainability?",2016,13.526425,3.673001,-0.150508,-44.445103,-1.050598,119.565323
"In the following excerpt from The Pile, what is the most important word according to explainability?",G.O.P.,10.716325,6.483102,-0.150508,-43.250641,2.795574,117.171730
"In the following excerpt from The Pile, what is the most important word according to explainability?",477,16.875607,0.323821,-0.150508,-41.390144,1.317290,115.168739
"In the following excerpt from The Pile, what is the most important word according to explainability?",and,9.947323,7.252104,-0.150508,-37.503262,4.464898,118.025009
"In the following excerpt from The Pile, what is the most important word according to explainability?",16-22,12.081818,5.117610,-0.150508,-19.338877,-0.011283,120.174126
"In the following excerpt from The Pile, what is the most important word according to explainability?",Three,12.015682,5.183745,-0.150508,-33.081024,-0.375214,120.518456
"In the following excerpt from The Pile, what is the most important word according to explainability?",ADPKD,13.138823,4.060605,-0.150508,-46.310829,1.578728,121.294067
"In the following excerpt from The Pile, what is the most important word according to explainability?",japanese,11.901966,5.297461,-0.150508,-49.450790,3.282989,115.303085
"In the following excerpt from The Pile, what is the most important word according to explainability?",Italian,15.700862,1.498565,-0.150508,-50.067940,-0.639971,118.002815
"In the following excerpt from The Pile, what is the most important word according to explainability?",Minnesota,16.754398,0.445028,-0.150508,-50.920135,2.885764,121.037849
"In the following excerpt from The Pile, what is the most important word according to explainability?",Order,13.377991,3.821435,-0.150508,-50.203457,-0.691554,120.287201
"In the following excerpt from The Pile, what is the most important word according to explainability?",ref,12.586214,4.613213,-0.150508,-56.413784,3.812347,114.346992
"In the following excerpt from The Pile, what is the most important word according to explainability?",first,12.230833,4.968594,-0.150508,-52.356956,4.129939,113.846123
"In the following excerpt from The Pile, what is the most important word according to explainability?",Ottawa,15.929111,1.270315,-0.150508,-57.738728,2.690507,111.251183
"In the following excerpt from The Pile, what is the most important word according to explainability?",YO!PS,11.065965,6.133462,-0.150508,-33.945457,-0.499548,120.008698
"In the following excerpt from The Pile, what is the most important word according to explainability?",windows,16.668118,0.531310,-0.150508,-62.058453,2.328151,114.162918
"In the following excerpt from The Pile, what is the most important word according to explainability?",London,15.584036,1.615391,-0.150508,-42.758137,0.140039,120.440445
"In the following excerpt from The Pile, what is the most important word according to explainability?",mid-1960,16.463999,0.735429,-0.150508,-54.342464,2.847212,114.874191
"In the following excerpt from The Pile, what is the most important word according to explainability?",MODIFY,14.817702,2.381725,-0.150508,-61.164101,0.377732,119.658913
"In the following excerpt from The Pile, what is the most important word according to explainability?",Hospital,8.503653,8.695774,-0.150508,-34.149273,2.392542,119.017937
"In the following excerpt from The Pile, what is the most important word according to explainability?",HBV,8.503653,8.695774,-0.150508,-34.149273,2.392542,119.017937
"In the following excerpt from The Pile, what is the most important word according to explainability?",abc,14.048537,3.150890,-0.150508,-46.969448,1.662264,110.884636
"In the following excerpt from The Pile, what is the most important word according to explainability?",CSS,16.385115,0.814313,-0.150508,-47.853409,1.638948,118.110100
"In the following excerpt from The Pile, what is the most important word according to explainability?",X-Plane,12.542267,4.657159,-0.150508,-35.499035,1.214856,118.420387
"In the following excerpt from The Pile, what is the most important word according to explainability?",American,14.248648,2.950779,-0.150508,-37.250744,0.616554,123.392570
"In the following excerpt from The Pile, what is the most important word according to explainability?",German,15.290740,1.908687,-0.150508,-40.975655,-0.302287,120.937027
"In the following excerpt from The Pile, what is the most important word according to explainability?",one,11.993529,5.205897,-0.150508,-50.586731,3.256327,112.119987
"In the following excerpt from The Pile, what is the most important word according to explainability?",1,6.815488,10.383939,-0.150508,-35.681915,2.950006,113.211800
"In the following excerpt from The Pile, what is the most important word according to explainability?",second,13.096831,4.102595,-0.150508,-51.513271,2.074688,109.970497
"In the following excerpt from The Pile, what is the most important word according to explainability?",stack,15.375162,1.824265,-0.150508,-53.327232,3.231189,118.083595
"In the following excerpt from The Pile, what is the most important word according to explainability?",github.com/google/fonts/,14.837370,2.362057,-0.150508,-60.371536,1.092021,113.490311
"In the following excerpt from The Pile, what is the most important word according to explainability?",Pennsylvania,13.227601,3.971825,-0.150508,-49.816025,-2.155690,120.963272
