question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
"The 13N was a Cacerolazo against President Cristina Fernández de Kirchner that took place in Argentina on November 13, 2014. It was organized by social networks. The people in the demonstration protested against the high crime rate, the high inflation and the corruption scandals. The people met in the streets Santa Fe and Callao, and then marched to the Plaza de Mayo, which gathered",13N,14.507812,4.175781,0.396973,-14.820312,0.605469,71.375000
"The Cemfjord was a Cyprus-registered cargo ship which foundered in the Pentland Firth off the north-east coast of Scotland on 2 January 2015. Built as the general cargo ship Margareta in 1984, she was converted to carry cement in 1998 and was en route from Aalborg, Denmark to Runcorn, Cheshire, United Kingdom when she capsized in bad weather and sank in 82 metres (270",Cemfjord,14.242188,6.484375,1.013672,-10.648438,0.588867,70.000000
"The 2014 Paris Municipal elections took place on 23 and 30 March 2014, at the same time as other French municipal elections. Anne Hidalgo of the Socialist Party was elected mayor of Paris, becoming the first woman to hold that position. She had been the city's deputy mayor. Hidalgo won with around 55% of the vote in the second round. Her principal opponent was",2014,16.781250,-3.408203,1.458984,-19.062500,0.667969,72.312500
"The 2014 Iquique earthquake struck off the coast of Chile on 1 April, with a moment magnitude of 8.2, at 20:46 local time (23:46 UTC). The epicenter of the earthquake was approximately 95 kilometres (59 mi) northwest of Iquique. The mainshock was preceded by a number of moderate to large shocks and was followed by a large number of moderate to very large aftershocks,",2014,17.375000,0.855957,0.116638,-23.484375,-0.440674,71.437500
"The 2014 Gaza War, also known as Operation Protective Edge (Hebrew: מִבְצָע צוּק אֵיתָן, romanized: Miv'tza Tzuk Eitan, lit. 'Operation Strong Cliff'), was a military operation launched by Israel on 8 July 2014 in the Gaza Strip, a Palestinian territory that has been governed by Hamas since 2007. Following the kidnapping and murder of three Israeli teenagers in the West Bank by Hamas-affiliated Palestinian",2014,15.757812,-0.882324,-0.506348,-22.656250,0.537598,70.812500
"The 2014 G20 Brisbane summit was the ninth meeting of the G20 heads of government/heads of state. It was held in Brisbane, the capital city of Queensland, Australia, on 15–16 November 2014. The hosting venue was the Brisbane Convention & Exhibition Centre at South Brisbane. The event was the largest ever peacetime police operation in Australia.On 1 December 2013 Brisbane became the official host",2014,16.890625,3.652344,0.776855,-16.968750,0.166138,70.000000
"Spectra is the name of a series of art installations by Ryoji Ikeda which use intense white light as a sculptural material. The most recent presentation of spectra was in Hobart, Tasmania, Australia for four days ending 24 June, 2018 to mark the winter solstice, and as an installation piece at the Dark Mofo festival held by MONA. spectra [Amsterdam] was the first presentation",Spectra,15.812500,5.886719,-0.714355,-15.882812,-1.039062,65.812500
"On the morning of 18 November 2014, two Palestinian men from Jerusalem entered Kehilat Bnei Torah synagogue, in the Har Nof neighborhood of Jerusalem, and attacked the praying congregants with axes, knives, and a gun. They killed four dual-nationality worshippers, and critically wounded a responding Druze Israeli police officer, who later died of his wounds. They also injured seven male worshippers, one of whom",two,18.171875,1.327148,0.413330,-19.171875,0.500000,70.687500
The Local Audit and Accountability Act 2014 is a United Kingdom act of parliament. Its main provisions: abolish the Audit Commission and repeal the Audit Commission Act 1998 (section 1) establish new arrangements for the audit and accountability of local public bodies ensure increases set by levying bodies are taken into account when local authorities determine whether they have set an excessive amount of,1998,15.164062,0.319336,0.384277,-13.343750,0.119629,72.375000
"Marius (6 February 2012 – 9 February 2014) was a male giraffe living at Copenhagen Zoo. Though healthy, he was genetically unsuitable for future captive breeding, as his genes were over-represented in the captive population, so the zoo authorities decided to euthanize him. Despite several offers to adopt Marius and an online petition to save him, he was killed on 9 February 2014. His",Marius,15.953125,0.164673,-0.416016,-20.406250,-0.519043,66.375000
"The Eurovision Debate is a live televised debate between the lead political candidates (“Spitzenkandidaten”) running to be the next President of the European Commission. Produced by the European Broadcasting Union (EBU) and broadcast across Europe via the Eurovision network, it is hosted by the European Parliament in Brussels, Belgium. The aim of the debate is to help public service media play their role in",Spitzenkandidaten,17.250000,-0.138062,0.596680,-20.765625,1.102539,69.750000
"A photograph of then-Labour Party leader Ed Miliband eating a bacon sandwich became a source of sustained commentary and the subject of an internet meme in 2014 and 2015. Taken for the London Evening Standard newspaper while Miliband was campaigning for local elections in May 2014, the image became well known following the popular perception of it as making Miliband appear awkward, error-prone and",2014,17.734375,-2.033203,-0.201904,-31.343750,1.823242,69.000000
"Armenia participated in the Junior Eurovision Song Contest 2014 which took place on 15 November 2014, in Marsa, Malta. The Armenian broadcaster Armenia 1 (ARMTV) was responsible for organising their entry for the contest. The Armenian entry was selected through a national final held on 14 September 2014. Betty and her song ""People of the Sun"" was chosen to represent the nation in Marsa,",Armenia,15.367188,2.892578,0.056122,-12.382812,0.098511,67.625000
"The 2014 Vorarlberg state election was held on 21 September 2014 to elect the members of the Landtag of Vorarlberg. The Austrian People's Party (ÖVP) suffered substantial losses, and was deprived of its majority in the Landtag. The second-placed Freedom Party of Austria (FPÖ) and Social Democratic Party of Austria (SPÖ) retained their position with minor losses. The beneficiaries of the ÖVP's defeat were",2014,17.328125,-1.158203,0.261475,-23.156250,-0.275391,69.687500
"Blockupy is a movement protesting against austerity. The Blockupy alliance includes trade unions and Germany's Linkspartei.Representing grass-roots critics of supranational financial institutions such as the “troika”: the European Commission (EC), European Central Bank (ECB) and International Monetary Fund (IMF), its name is derived from the Occupy movement which sprang up in Wall Street in 2011.Organisers have verbally supported (since July 2015, former) Greek finance",Germany,21.140625,0.316406,0.823242,-19.484375,0.658203,70.125000
"The FATCA agreement is an international agreement signed between Canada and the United States that allows the implementation of the Foreign Account Tax Compliance Act (an Act of the U.S. Congress) in Canada. It is one of 30 intergovernmental agreements the US has concluded with other countries to implement the FATCA.FATCA requires United States persons, including individuals who live outside the United States, and",FATCA,13.703125,2.611328,0.545898,-11.375000,0.816406,70.000000
"The 2014 Toronto FC season was the eighth season in club history. During the off-season, Toronto FC agreed to a one-year partnership with USL outfit Wilmington Hammerheads. Jackson, Justin Morrow, Dwayne De Rosario, Gilberto, Michael Bradley, Jermain Defoe, Bradley Orr, Collen Warner, Luke Moore, Dominic Oduro, Warren Creavalle and Júlio César came to Toronto. Toronto opened pre-season on January 24. Toronto will start the",2014,9.828125,8.109375,0.464355,-8.351562,0.220947,71.437500
"March in March refers to a series of marches which were held around Australia on 15–16 March 2014, and in Canberra, the national capital, on 17 March 2014, a parliamentary sitting day. The marches were attended by at least eighty thousand people across Australia and were peaceful (The Sydney Morning Herald reported 112,000). Senator Scott Ludlam tabled the statement of no confidence in the",March,15.781250,-0.032654,0.058502,-13.601562,1.304688,67.125000
"2013–2014 Atlantic winter storms in Europe were a series of winter storms affecting areas of Atlantic Europe and beyond. The French Atlantic coastal regions (chiefly Brittany), South West and Southern England, West Wales, Ireland, Spanish Atlantic coastal regions (particularly Galicia) were especially affected by a ""conveyor belt"" series of high-precipitation storms (mostly not exceptional for their winds) and by high tides. Many storms were",Europe,15.554688,0.986328,0.846191,-25.750000,0.338623,70.062500
Conference of Western Balkan States was a 28 August 2014 conference of heads of states and governments of Western Balkans region initiated by German chancellor Angela Merkel. An idea for organization of conference came in light of the celebration of the 100th anniversary of the beginning of World War I. It is the first conference in this framework and organizers expressed their desire to,28,17.953125,1.413086,0.263428,-8.242188,0.553711,70.625000
"2014 Kalbajar incident refers to the crossing of a small group of Azerbaijanis into Kalbajar district, their subsequent capture and conviction for murder and sabotage by the Republic of Artsakh. In July 2014, three ethnic Azerbaijanis crossed Nagorno-Karabakh Line of Contact in to Kalbajar District, then controlled by breakaway Republic of Artsakh forces. This was followed by disappearance of 17-year-old local Smbat Tsakanyan who",2014,17.656250,0.463623,-0.182983,-23.593750,0.220459,72.312500
"Art Buff is a graffiti artwork by Banksy which was created in Folkestone in 2014, Banksy announcing it as ""part of the Folkestone triennial. Kind of"". The work depicts a woman wearing headphones and staring at a plinth, upon which rests a patch of painted-out graffiti. The name of the piece is a play on words, ""buff"" being a slang term for the painting",Banksy,13.570312,1.873047,0.228394,1.318359,0.121948,69.000000
"The 23rd Actors and Actresses Union Awards ceremony was held on 10 March 2014 at the Teatro Coliseum in Madrid. The gala was hosted by Llum Barrera and Secun de la Rosa.In addition to the competitive awards, Carmen Pitillas, Dolores Ramírez, Delia Mateos and Pilar Vázquez (the promoters of the grassroots platform that managed to avoid the closure of the Renoir cinemas in Majadahonda)",Madrid,16.000000,3.572266,-0.532227,-11.460938,0.085083,71.625000
"Breck David Lafave Bednar (17 March 1999 – 17 February 2014) was an English teenager of American descent from Caterham, Surrey, who was murdered by 18-year-old Lewis Daynes on 17 February 2014, at Daynes' flat in Grays, Essex. Bednar knew Daynes only through online gaming, and had never met him in person until he visited Daynes' flat on the day of the murder. Daynes",English,19.359375,-0.372070,0.798828,-22.390625,0.267578,70.562500
"2014 Commonwealth of Independent States Cup was the 22nd annual Commonwealth of Independent States Cup since its establishment in 1993. It was hosted in Saint Petersburg, Russia between 24 January and 2 February 2014. Saint Petersburg hosted the event for the fifth time, with all matches being held in a single venue (Saint Petersburg Sports and Concert Complex). All participating nations were represented by",2014,15.992188,-0.194580,0.316162,-13.453125,1.232422,72.187500
"The war on terror, officially the Global War on Terrorism (GWOT), is a global counterterrorism military campaign initiated by the United States following the September 11 attacks and is also the most recent global conflict spanning multiple wars. The main targets of the campaign were militant Islamist and Salafi jihadist armed organisations such as Al-Qaeda, the Islamic State, and their international affiliates, which were",Islamist,15.734375,1.569336,1.713867,-6.988281,0.968750,70.625000
"Hamas, the governing authority in the Gaza Strip, has constructed a sophisticated network of military tunnels since it seized control of the Strip in 2007. The tunnel system branches beneath many Gazan towns and cities, such as Khan Yunis, Jabalia and the Shati refugee camp. The internal tunnels, running some dozens of kilometres within the Gaza Strip, have several functions. Hamas uses the tunnels",Hamas,16.468750,5.945312,-0.055603,-27.562500,0.376465,69.187500
"From July 8 to August 26, 2014, another conflict between Israel and Gaza escalated and led to the outbreak of a war between Israel and Gaza. Between 2,127- 2,168 Gazans were killed, including 578 children. The Gaza Health Ministry reported more than 70% of the victims were civilians whilst Israel reported that 55% of the dead were civilians. On the Israeli side 66 soldiers",Israel,15.460938,6.386719,-0.437012,-14.210938,1.014648,70.937500
"A by-election was held in the Cook Islands electorate of Murienua on 19 February 2014. The by-election was precipitated by the resignation of the winner of the 2013 Murienua by-election following allegations of election fraud.Both candidates in the 2013 by-election indicated that they would run again. A ""stand-in"" candidate for the Cook Islands Party, Tare Mareiti, subsequently withdrew. The election was won by the",Murienua,11.921875,2.992188,1.128906,-11.617188,0.202515,71.625000
"The United States–Africa Leaders Summit 2014 was an international summit held in Washington D.C. from August 4–6, 2014. Leaders from fifty African states attended the three-day summit, which was hosted by U.S. President Barack Obama. The summit primarily focused on trade, investment and security of the continent. Leaders from 50 of the 54 existing African sovereign nations were invited to attend. After the summit,",fifty,17.468750,-1.196289,-0.028687,-19.593750,1.166016,69.312500
"The 2014 Tokyo gubernatorial election took place on February 9, 2014 to replace outgoing Governor Naoki Inose, who resigned effective December 24, 2013. Yōichi Masuzoe was declared the winner in exit polling, with a substantial lead over the fifteen other candidates. His final tally was 2,112,979 votes (42.86%), with his two closest competitors Morihiro Hosokawa and Kenji Utsunomiya failing to break the 20% mark.",2014,13.367188,3.019531,-0.821289,-7.277344,-1.111328,66.125000
"Election to the 6th convocation of the Moscow City Duma took place on the United Voting Day on September 14, 2014. The elections were held in full by the majority system, 45 deputies were elected in 45 single-member constituencies (previously there were 35 deputies in the Duma) out of 258 candidates. The term of the new Duma will be five years. The elections were",6th,15.523438,1.545898,0.342041,-14.460938,0.140625,70.875000
"The Abkhazian Revolution took place in 2014, when President Aleksandr Ankvab resigned after hundreds of demonstrators stormed his office. After mass protests in the capital Sukhumi and the occupation of his office on 27 May, Ankvab fled to his hometown of Gudauta and ultimately resigned on 1 June, after previously denouncing the demonstration as an attempted coup d'état.The uprising was attributed to public anger",2014,17.906250,4.285156,0.434570,-27.328125,0.937012,71.375000
"Organizations from around the world responded to the West African Ebola virus epidemic. In July 2014, the World Health Organization (WHO) convened an emergency meeting with health ministers from eleven countries and announced collaboration on a strategy to co-ordinate technical support to combat the epidemic. In August, they declared the outbreak an international public health emergency and published a roadmap to guide and coordinate",eleven,20.125000,-2.140625,0.996094,-38.250000,-1.287109,68.125000
"Berkin Elvan (5 January 1999 – 11 March 2014) was a 15-year-old boy who was hit on the head by a tear-gas canister fired by a police officer in Istanbul during the June 2013 anti-government protests in Turkey. He died on March 11, 2014. Lawyers representing the family said Elvan's condition worsened over the last week of his life, with his weight dropping to",15-year-old,15.234375,3.787109,-0.261963,-11.062500,0.653320,70.625000
"The 2014 Channel O Music Video Awards took place on 29 November 2014 at the Nasrec Expo Centre in Soweto. Nominees were announced on 4 September. Cassper Nyovest, K.O and Davido led the nominations with 5 each. DJ Clock's hit song ""Pluto"", which features the singing trio Beatenberg, followed with 4. AKA and Uhuru both received three nominations apiece. Cassper Nyovest and Diamond Platnumz",2014,17.187500,2.884766,0.114929,-19.718750,0.419678,71.375000
"A terrorist ramming attack occurred on 4 August 2014, when a man drove an excavator type of tractor out of a construction site, injuring several pedestrians and killing one man before ramming the tractor into a public bus, overturning the bus and then hitting it repeatedly. The terrorist was shot dead at the scene by a police officer while still seated at the wheel",one,17.546875,4.246094,0.109497,-16.515625,1.794922,73.312500
"The Chinese Golf Factory Workers Strike for Essential Rights was a strike that happened in Shenzhen, China. On July 21, 2014, approximately 300 Chinese workers at China Qilitian Golf Articles (QLT), in Shenzhen, China, marched in a strike to obtain their essential rights as factory workers. One of the prominent leaders of the strike was Qi Jianguang, a 26-year-old man who worked at the",Shenzhen,17.687500,-1.079102,0.442139,-4.722656,-1.901367,73.500000
"In the afternoon of January 21, 2014, the Chinese internet suffered a major failure. The country's DNS infrastructure, which is responsible for translating domain names into IP addresses, started directing unrelated domains from various TLDs to the completely unresponsive IP address 65.49.2.178 at 15:10 (UTC+8). As a result, two-thirds of all domestic websites became non-functional, including such high-traffic sites as Baidu and Sina.It is",Chinese,16.765625,3.019531,2.095703,-10.632812,1.181641,71.562500
"2014 Kunar Offensive refers to a 2014 armed conflict of the War in Afghanistan, between the Afghan Army and a terrorist group, Tehrik-i-Taliban Pakistan (TTP). It occurred in the Dangam district of eastern Kunar province, in Afghanistan bordering on Pakistan.The offensive was launched by the Afghan Army on 22 December 2014 after Kunar province had been the site of armed clashes since 12 December",2014,8.421875,13.257812,1.286133,-7.371094,-0.170532,68.250000
"The 2014 Wales Summit of the North Atlantic Treaty Organization (NATO) was a meeting of the heads of state and heads of government of the NATO countries, held in Newport, Wales on 4 and 5 September 2014. Such summits are sporadically held and allow leaders and officials from NATO Allies to discuss current issues of mutual concern and to plan strategic activities. The 2014",NATO,10.875000,8.203125,0.996582,-11.171875,-0.186279,70.375000
"Japanese whaling, in terms of active hunting of whales, is estimated by the Japan Whaling Association to have begun around the 12th century. However, Japanese whaling on an industrial scale began around the 1890s when Japan started to participate in the modern whaling industry, at that time an industry in which many countries participated. Japan resumed commercial whaling in July 2019, and since then",Japanese,12.132812,4.734375,0.993652,-12.726562,-0.103149,69.812500
"In 2014, two explosions of ammunition depots occurred in Vrbětice of Vlachovice) in the Zlín District of the Czech Republic. The first explosion occurred on 16 October, and the second on 3 December. Two people were killed in the first explosion. The cleaning of unexploded ammunition left by the blasts ended on 13 October 2020. According to the Security Information Service and the Police",2014,17.671875,-0.998047,0.047241,-27.562500,0.612305,68.687500
"General elections were held in Bosnia and Herzegovina on 12 October 2014. They decided the makeup of Bosnia and Herzegovina's Presidency as well as national, entity, and cantonal governments. Voter turnout was 54.4%.The elections for the House of Representatives were divided into two; one for the Federation of Bosnia and Herzegovina and one for Republika Srpska. In the presidential election, voters in the Federation",54.4%.The,15.281250,1.689453,0.634766,-21.406250,0.238281,69.000000
"Presidential elections were held in Egypt between 26 and 28 May 2014. There were only two candidates, former Egyptian defence minister Abdel Fattah el-Sisi and Egyptian Popular Current candidate Hamdeen Sabahi. El-Sisi won the election in a landslide victory, having received 97% of votes. Before announcing his candidacy in the election, el-Sisi, who as Defence Minister also served as Commander-in-Chief of the Egyptian Armed",Egypt,15.468750,7.281250,0.047455,-12.804688,0.864746,70.687500
"The March 2014 nor'easter was an extremely powerful extratropical cyclone that affected much of U.S. Gulf Coast, the eastern United States, eastern Canada, and Greenland. It was the most powerful winter storm of the 2013–14 North American winter storm season, being an unusually large winter storm as well, with its gale-force wind field becoming four times larger than that of Hurricane Sandy's extratropical remnant.",Canada,15.156250,0.889648,-1.266602,-17.421875,0.132690,69.812500
"Simon Hall (1977 or 1978 – 23 February 2014) was a British murderer who was wrongly helped by 'miscarriage of justice' campaigners, only for him to go on to confess to the murder he was convicted of and prove he was rightly convicted. Hall stabbed 79-year-old pensioner Joan Albert to death in her home in Capel St Mary, Suffolk in 2001, and was convicted",1978,21.937500,0.749023,1.085938,-12.093750,-0.172363,67.187500
"The Istanbul mayoral elections of 2014 were held on 30 March 2014, as part of the local elections taking place throughout Turkey on the same day. The Metropolitan Mayor of Istanbul as well as the district mayors of the 39 districts of Istanbul were elected, along with municipal councillors for each district municipality. The metropolitan municipality race was one of the most high-profile and",Istanbul,14.695312,2.582031,-0.874023,-23.562500,-0.418701,68.812500
"Talking Statues is a project created initially in 2013 by David Peter Fox in Copenhagen, Denmark involving pre-recorded voiceovers accompanying various statues available in a smartphone app. The statue of Hans Christian Andersen in the King's Garden in Copenhagen was the first talking statue in the world. Later the idea was applied in Helsinki, New York, London, San Diego, Chicago, Vilnius, Parma, Dublin, Berlin,",2013,15.875000,-0.935547,-0.786621,-22.953125,3.228516,73.125000
"The 6th BRICS summit was the sixth annual diplomatic meeting of the BRICS, a grouping of major emerging economies that includes Brazil, Russia, India, China and South Africa. It was hosted by Brazil, as the first host country of the current five-year summit cycle; the host city was Fortaleza. Though Brazil had previously hosted a four-member BRIC summit in April 2010, 2014 marked its",6th,14.875000,5.757812,-0.085388,-3.287109,-0.798828,70.250000
"William Tyrrell (born 26 June 2011) is an Australian boy who disappeared at the age of three from Kendall, New South Wales, on 12 September 2014. He had been playing at his foster grandmother's house with his sister, and was wearing a Spider-Man suit at the time of his disappearance. For the first seven years of the investigation, Tyrrell was believed to have been",Australian,16.656250,0.775391,0.202637,-13.437500,0.188477,70.000000
"During the ongoing Russo-Ukrainian War between the Ukrainian government forces and pro-Russian separatists in the Donbas region of Ukraine that began in April 2014, many international organisations and states noted a deteriorating humanitarian situation in the conflict zone. A May 2014 report by the United Nations said there had been an ""alarming deterioration"" in human rights in territory held by Russian separatists affiliated with",Ukrainian,13.187500,2.988281,0.131592,-20.875000,1.091797,69.875000
"On the morning of 18 September 2014, police in Australia carried out the biggest counter-terrorism operation in the nation's history, with over 800 heavily armed officers targeting households in the cities of Sydney and Brisbane. It came days after the Australian government raised the terror threat from medium to high due to concerns about Australian citizens returning to the country after fighting with the",Australia,17.375000,0.107117,0.638184,-16.125000,0.947266,69.750000
"The 45th Pacific Islands Forum was held from 29 July to 1 August 2014 in Palau. The forum's official opening was held in the capital Ngerulmud, in Melekeok State, but the majority of events were held in Koror, Palau's largest city and former capital. The official theme of the meeting was ""The Ocean: Life & Future"". Topics under discussion include climate change, commercial fishing,",45th,16.968750,-1.306641,-0.132812,-10.265625,-0.944336,70.312500
"On August 12, 2014 a magnitude 5.1 earthquake struck Ecuador 22 km (14 mi) west-southwest of Cayambe at a depth of 11.9 km (7.4 mi). The earthquake shook Ecuador's capital Quito 32 km (20 mi), causing large dust clouds and prompting the temporary shutdown of Quito's Mariscal Sucre International Airport. The earthquake killed at least 4 people including two men who were buried by",5.1,15.023438,2.281250,0.495850,-14.078125,-0.920410,64.437500
"Operation Car Wash (Portuguese: Operação Lava Jato) was a criminal investigation by the Federal Police of Brazil's Curitiba branch. It began in March 2014 and was initially headed by investigative judge Sérgio Moro, and in 2019 by Judge Luiz Antônio Bonat. It has resulted in more than a thousand warrants of various types. According to the Operation Car Wash task force, investigations implicate administrative",Portuguese,18.390625,-0.801758,-1.089844,-32.437500,1.027344,69.062500
"Euromaidan (; Ukrainian: Євромайдан, romanized: Yevromaidan, lit. 'Euro Square', IPA: [jeu̯romɐjˈdɑn]), or the Maidan Uprising, was a wave of demonstrations and civil unrest in Ukraine, which began on 21 November 2013 with large protests in Maidan Nezalezhnosti (Independence Square) in Kyiv. The protests were sparked by President Viktor Yanukovych's sudden decision not to sign the European Union–Ukraine Association Agreement, instead choosing closer ties to",Euromaidan,17.468750,1.818359,0.241943,-8.085938,-0.888672,69.937500
"The 2014 Vrancea earthquake struck Vrancea County on 22 November 2014 at 21:14:17 local time, with a moment magnitude of 5.7. The earthquake occurred at a depth of 39 kilometers and lasted for thirty seconds. On the Mercalli scale the quake registered an intensity of VI (Strong).The earthquake was felt in northern Bulgaria and the Moldovan city of Chișinău. Towns located near the epicenter",2014,18.390625,-0.610352,1.743164,-7.433594,-0.988281,70.375000
"The 2014 Gorni Lom explosions were a series of explosions that began on the afternoon of October 1, 2014, at 16:59 pm local time at the former Midzhur Ammo Plant in the village of Gorni Lom, in Bulgaria's northwestern Vidin Province. The series of blasts completely destroyed the factory, killing 13 men and 2 women who were inside and injuring 3 others who were",Bulgaria,16.796875,2.587891,-0.085999,-9.562500,-0.718750,71.062500
"The 2013–2014 Israeli–Palestinian peace talks were part of the Israeli–Palestinian peace process. Direct negotiations between Israel and the Palestinians began on 29 July 2013 following an attempt by United States Secretary of State John Kerry to restart the peace process. Martin Indyk of the Brookings Institution in Washington, D.C. was appointed by the US to oversee the negotiations. Indyk served as U.S. ambassador to",2013–2014,16.953125,0.360840,-0.185669,-14.382812,0.477051,70.750000
