question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
"Presidential elections are scheduled to be held in the Maldives on Monday 9 September 2023. Incumbent president Ibrahim Mohamed Solih will be seeking re-election, after defeating Speaker of the People's Majlis Mohamed Nasheed in the Maldivian Democratic Party primaries. Former president Abdulla Yameen of the Progressive Party of Maldives and former Minister of Defence and National Security, Mohamed Nazim of the Maldives National Party",Maldives,13.750000,5.468750,0.584473,-17.703125,0.426758,70.000000
"The 28th Critics' Choice Awards were presented on January 15, 2023, at the Fairmont Century Plaza Hotel in Los Angeles, California, honoring the finest achievements of filmmaking and television programming in 2022. The ceremony was broadcast on The CW and hosted by Chelsea Handler, taking over the reins from Taye Diggs who had hosted the show consecutively in the previous four years.Like in the",28th,16.734375,2.261719,1.275391,-6.792969,-0.009064,68.812500
"Local elections are being held in four municipalities in the north of Kosovo on 23 April 2023. They were initially scheduled to be held in December 2022 but were subsequently postoned. The elections are being held in the four Serb-majority municipalities of Leposavić, North Mitrovica, Zubin Potok and Zvečan, located in North Kosovo. The elections are being boycotted by the biggest Serb political party",four,17.203125,-2.103516,-0.243896,-23.203125,1.064453,68.375000
"The 10th Platino Awards, presented by the Entidad de Gestión de Derechos de los Productores Audiovisuales (EGEDA) and the Federación Iberoamericana de Productores Cinematográficos y Audiovisuales (FIPCA), took place on 22 April 2023 at IFEMA Palacio Municipal in Madrid, Spain, to recognize the best in Ibero-American film and television of 2022. The ceremony was hosted by actors Carolina Gaitán, Omar Chaparro and Paz Vega,",10th,15.632812,1.156250,-0.042633,-14.398438,-0.492432,71.625000
"Miss USA 2023 will be the 72nd Miss USA pageant that will be held in 2023 at the Grand Sierra Resort in Reno, Nevada. Morgan Romano of North Carolina will crown her successor at the end of the event. The winner will go on to represent the United States at Miss Universe 2023 competition which is scheduled to be held in El Salvador at",72nd,16.859375,-1.919922,-0.425293,-17.921875,0.909668,70.187500
"The 41st Hong Kong Film Awards presentation ceremony took place at Hong Kong Cultural Centre on 16 April 2023. Nominations were announced on 9 February 2023. The Sparring Partner received 16 nominations most for any film and Detective vs Sleuths, Warriors of Future, and Table for Six with 11 nominations each were second.To My Nineteen Year-Old Self surprisingly won the Best Film award, which",41st,17.109375,0.968262,1.818359,-3.064453,-0.381592,69.937500
"A concert and rally took place on 22 February 2023 at Luzhniki Stadium in Moscow. TASS reported that the rally commemorated Defender of the Fatherland Day. Ukrainska Pravda stated that the date was selected in reference to the starting date of the 2022 Russian invasion of Ukraine, 24 February 2022.RBC reported that President Vladimir Putin was expected to make an appearance, and RIA Novosti",Moscow,12.992188,6.308594,1.176758,-12.000000,0.891113,71.062500
"On January 19, 2023, the United States hit its debt ceiling, beginning an ongoing debt-ceiling crisis. In response, Janet Yellen, the secretary of the treasury, began enacting temporary ""extraordinary measures"". The crisis is part of a political debate within Congress about federal government spending and the national debt that the U.S. government accrues.In the United States, the debt ceiling is a limit on how",Congress,13.531250,7.464844,2.197266,-16.656250,-0.249023,69.250000
"Miss Philippines Earth 2023 was the 23rd edition of the Miss Philippines Earth pageant, it was held at the Toledo City Sports Center in Toledo, Cebu, Philippines on April 29, 2023.At the end of the event, Jenny Ramp of Santa Ignacia, Tarlac crowned Yllana Marie Aduana of Siniloan, Laguna. Her title makes her eligible to represent Philippines at the Miss Earth 2023 competition in",Philippines,13.828125,0.403809,-0.083191,-19.671875,2.068359,71.187500
"The removal of Indonesia as FIFA U-20 World Cup 2023 hosts was a political controversy that occurred in March 2023, when FIFA, the world governing body of association football, decided to strip Indonesia of its hosting rights for the 2023 FIFA U-20 World Cup, a youth football tournament that was scheduled to take place in May 2023. The decision was made due to the",Indonesia,11.234375,5.152344,0.747559,-22.500000,-0.228882,69.812500
"This article is about the 2023 flower protests in Russia. There have also been other flower protests, e.g. in Myanmar in 2021 on Suu Kyi's 76th birthday Flower protests are a wave of peaceful, silent protests in Russia, started in January 2023, against the 2022 Russian invasion of Ukraine. Citizens in various cities in Russia choose places that have some connection to Ukraine or",2023,15.218750,0.054718,-0.415527,-12.210938,-2.066406,71.125000
"The 2023 Chinese military exercises around Taiwan (simplified Chinese: 2023年环台军事演练; traditional Chinese: 2023年環台軍事演練) are a series of ongoing military exercises by the People's Liberation Army (PLA) of the People's Republic of China (PRC) encircling Taiwan (the Republic of China, ROC). On 8 April 2023, the PLA announced the start of ""combat readiness patrols"" and dispatched dozens of fighter jets and several warships toward Taiwan.",2023,9.093750,7.378906,-0.920898,-4.593750,-0.990723,66.250000
"In 2022, heavy tensions broke out between the Democratic Republic of the Congo and Rwanda, which have led to several alleged attacks by Congolese and Rwandan forces on each other's territory. Rwandan forces have been caught crossing into the DRC multiple times, usually fighting alongside Congolese rebels. The crisis is related to an ongoing offensive beginning in March 2022 by the March 23 Movement",2022,16.265625,1.793945,-0.208130,14.101562,-0.610840,69.875000
"The 59th Baeksang Arts Awards (Korean: 제59회 백상예술대상) ceremony, organised by Ilgan Sports and JTBC Plus, was held at Incheon Paradise City, Incheon on April 28, 2023, at 17:30 KST. The event was hosted by Shin Dong-yup, Bae Suzy, and Park Bo-gum and was broadcast live in South Korea by JTBC and internationally by TikTok.The annual awards ceremony is one of South Korea's most",Korean,16.921875,2.994141,0.987305,-11.093750,-0.304443,68.687500
"Binibining Pilipinas 2023 will be the 59th edition of Binibining Pilipinas to be held on May 28, 2023 at the Smart Araneta Coliseum in Quezon City, Metro Manila, Philippines.At the end of the event, Nicole Borromeo and Chelsea Fernandez will crown their respective successors. Only two titles will be awarded this edition after Binibining Pilipinas Charities, Inc. lost the franchise for Binibining Pilipinas Grand",2023,12.093750,1.764648,0.065796,-2.234375,1.698242,66.125000
"The 2023 South African National Shutdown was a protest held by the political party EFF on 20 March 2023, the day before Human Rights Day. The EFF called for the resignation of President Cyril Ramaphosa and an end to load-shedding. The leader of the EFF, Julius Malema, warned businesses countrywide to close their doors or risk being looted by them.The Mail and Guardian speculated",2023,13.742188,7.503906,0.638184,-6.449219,-1.332031,67.062500
"The 2023 Belgian Cup Final, named Croky Cup after the sponsor, will be the 68th Belgian Cup final and is scheduled to be played on 30 April 2023. KV Mechelen qualified for its seventh Belgian Cup Final on 28 February 2023, and already won the tournament twice, first in 1987 and more recently in 2019. Two days later, Antwerp also qualified, which will be",2023,17.000000,1.437500,0.830566,-14.218750,1.006836,72.500000
"The floods in South Africa in February-March 2023 were caused by heavy rainfall as a result of the La Niña weather phenomenon, affecting seven provinces, including Eastern Cape, Northern Cape, Mpumalanga, KwaZulu-Natal, and North West. The floods have caused casualties and damage to homes, businesses, basic infrastructure, roads, bridges and affected crops and livestock. At least twelve people have died across the provinces and",seven,15.507812,1.073242,0.084534,-10.656250,0.016357,71.875000
"The 2023 Backlash is the upcoming 18th Backlash professional wrestling pay-per-view (PPV) and livestreaming event produced by WWE. It will be held for wrestlers from the promotion's Raw and SmackDown brand divisions. The event will take place on Saturday, May 6, 2023, at the Coliseo de Puerto Rico José Miguel Agrelot in San Juan, Puerto Rico. This will be the first WWE event held",2023,19.625000,2.968750,0.044983,-19.109375,-0.493164,71.437500
"Parliamentary elections are scheduled to be held in Slovakia on 30 September 2023 to elect members of the National Council. The 2020 Slovak parliamentary election resulted in a coalition government led by the Ordinary People and Independent Personalities movement. On 15 December 2022 the Slovak government lost a no-confidence vote, and a snap election in 2023 was demanded by the President of Slovakia, Zuzana",2020,14.054688,2.289062,-0.727539,16.437500,-0.433350,72.375000
"An ongoing refugee crisis began in Africa in mid-April 2023 after the outbreak of the 2023 Sudan conflict. By 1 May 2023, an estimated 73,000 to 100,000 people [1] have fled the country, while over 5 million people have been displaced within the country. These included diplomats and citizens and foreign nationals from countries including Somalia, Eritrea, Brazil, the United States, the United Kingdom,",Africa,14.789062,3.394531,1.046875,-22.109375,1.003906,71.125000
"The 35th Lo Nuestro Awards were held at the Dade Arena in Miami on February 23, 2023, to recognize the most popular Spanish-language music of 2022. The ceremony will be broadcast on Univisión and will be hosted by television presenters Alejandra Espinoza and Adrián Uribe and singers Sebastián Yatra and Paulina Rubio.The nominees were announced on January 23, 2023, with Colombian singer Sebastián Yatra",35th,16.078125,2.687500,-0.602539,-7.445312,-0.387207,71.687500
"The 14th National People's Congress is the current meeting of the legislative branch and, constitutionally, the supreme authority of the People's Republic of China. It convened in Beijing, on 5 March 2023, and is scheduled to continue until March 2028. Elections for the new Congress were held from October 2022 to February 2023. It is scheduled to hold five sessions in this period, occurring",14th,16.156250,4.558594,-0.858398,-17.265625,-1.114258,68.250000
"Various countries and organizations have responded to the 6 February 2023 Turkey–Syria earthquake. At least 105 countries and 16 international organizations pledged support for victims of the earthquake, including humanitarian aid. More than eleven countries provided teams with search and rescue dogs to locate victims under the debris and monetary support was offered as well.However, outreach to Syria was ""less enthusiastic"" than that to",Turkey,9.468750,7.875000,0.486328,-11.335938,-0.164795,71.562500
"Advanced Land Observing Satellite 3 (ALOS-3), also called Daichi 3, was a 3-ton Japanese satellite launched on March 7 2023. It was to succeed the optical sensor PRISM (Panchromatic Remote-sensing Instruments for Stereo Mapping) carried on the ALOS satellite, which operated from 2006 to 2011. The ALOS-2 satellite and the future ALOS-4 satellite meanwhile carries a synthetic-aperture radar. The satellite was launched as the",3-ton,12.570312,1.226562,0.242554,-14.031250,0.195312,71.875000
"The 6th Hollywood Critics Association Film Awards, presented by the Hollywood Critics Association, took place on the evening of February 24, 2023 at the Beverly Wilshire Hotel, Beverly Hills, while the winners of the 1st Hollywood Critics Association Creative Arts Awards were announced earlier in the day on social media platforms. The nominations for both events were announced on the HCA official YouTube channel",1st,12.609375,8.335938,1.124023,-12.195312,-0.965820,68.437500
The 2023 New Year Honours are appointments by some of the 15 Commonwealth realms to various orders and honours to recognise and reward good works by citizens of those countries. The New Year Honours are awarded as part of the New Year celebrations at the start of January and those for 2023 were announced on 30 December 2022. The recipients of honours are displayed,2023,18.125000,0.383545,0.656738,-8.804688,-0.211670,70.437500
The 2023 Census of Nigeria will be a detailed enumeration of the Nigerian population that will be the fifth national census in the country since Independence. It will be the first national census held since 2006. Over 190 Billion Naira (₦) has been allocated for the exercise. A pilot census will be held in July 2022 to get ready for the final census in,Nigerian,14.375000,4.195312,0.184692,-15.718750,0.645996,70.062500
"The 2023 Rey de Reyes (Spanish for ""2023 King of Kings"") was a professional wrestling tournament and supercard event produced by the Mexican Lucha Libre AAA Worldwide (AAA) promotion. The event was held on February 5, 2023, at Poliforum Zamna in Merida, Yucatan, Mexico. The 2023 event was the 26th Rey de Reyes show and tournament. In the main event match, Sam Adonis defeated",2023,14.648438,-2.488281,0.453369,-17.671875,0.875000,69.687500
"The 2023 New Year Honours in New Zealand were appointments by Charles III in his right as King of New Zealand, on the advice of the New Zealand government, to various orders and honours to reward and highlight good works by New Zealanders, and to celebrate the passing of 2022 and the beginning of 2023. They were announced on 31 December 2022.The recipients of",2023,16.140625,-0.185547,0.667969,-9.500000,-0.715332,68.500000
"Marchetti's constant is the average time spent by a person for commuting each day. Its value is approximately one hour, or half an hour for a one-way trip. It is named after Italian physicist Cesare Marchetti, though Marchetti himself attributed the ""one hour"" finding to transportation analyst and engineer Yacov Zahavi.Marchetti posits that although forms of urban planning and transport may change, and although",Marchetti,14.726562,3.263672,0.137085,-8.312500,-0.691406,69.125000
"Live at Bush Hall is a concert film by British rock band Black Country, New Road released on 20 February 2023 through YouTube. It is the first official release since Ants from Up There and the departure of Isaac Wood, the band's vocalist, and consists of recordings from previously unreleased music performed live at Bush Hall, London, over the period of 15–16 December 2022.",British,13.179688,3.308594,-0.147705,-9.898438,-1.183594,67.125000
"The 2023 DFB-Pokal Final will decide the winner of the 2022–23 DFB-Pokal, the 80th season of the annual German football cup competition. The match will be played on 3 June 2023 at the Olympiastadion in Berlin.The winner will host the 2023 edition of the DFL-Supercup at the start of the following season, and will face the champion of the 2022–23 edition of the Bundesliga,",2023,14.195312,2.177734,1.073242,-12.921875,0.211670,68.625000
"The 75th Directors Guild of America Awards, honoring the outstanding directorial achievement in feature films, documentary, television and commercials of 2022, were presented on February 18, 2023. The ceremony was hosted by Judd Apatow, who previously hosted the ceremonies in 2018, 2020 and 2022. The nominations for the television and documentary categories were announced on January 10, 2023, while the nominations for the feature",75th,17.843750,2.859375,1.035156,-22.250000,-0.490723,70.375000
"The 2023 United Kingdom pupil protests were a series of protests, demonstrations and riots which occurred across secondary schools in the United Kingdom in February and March 2023. The protests were held in opposition to some school rules, especially concerning the use of school toilets during lesson times and rules relating to school uniforms. Videos of the protests were widely circulated on TikTok, with",2023,17.125000,-0.426025,0.130981,-14.257812,-0.913086,71.750000
"The 75th Primetime Emmy Awards will honor the best in American prime time television programming from June 1, 2022, until May 31, 2023, as chosen by the Academy of Television Arts & Sciences. The ceremony will be held on September 18, 2023, and will be broadcast in the United States on Fox, with the Creative Arts Emmys to be presented on September 9 and",75th,19.125000,-3.300781,0.840820,-11.875000,1.420898,70.500000
"Local elections are scheduled to be held in Sri Lanka in 2023. More than 16.6 million Sri Lankans will be eligible to elect 8,711 members to 340 local authorities comprising 24 Municipal Councils, 41 Urban Councils and 275 Divisional Councils. These will be the first elections to be held in Sri Lanka following the major unrest the previous year, which resulted in the ousting",2023,18.078125,5.179688,1.746094,-16.984375,0.547852,68.375000
"The 2023 All In, also known as All in London at Wembley Stadium, is the upcoming second All In professional wrestling pay-per-view (PPV) event. It will be the first edition of the event to be produced by All Elite Wrestling (AEW) after the inaugural All In was held independently in September 2018, a few months prior to AEW's formation in January 2019. The event",2023,16.437500,3.140625,0.959473,-10.398438,-0.129395,70.437500
"The 50th ceremony of the Annie Awards, honoring excellence in the field of animation for the year of 2022, was held on February 25, 2023, at the University of California, Los Angeles's Royce Hall in Los Angeles, California in live ceremony after two years as virtual event.The nominees were announced on January 17, 2023, Guillermo del Toro's Pinocchio led the nominations with nine, followed",50th,19.312500,2.398438,0.354004,-14.789062,0.848633,68.000000
"The 2023 IIHF World Championship Division I is an international ice hockey tournament run by the International Ice Hockey Federation.The Group A tournament is being held in Nottingham, United Kingdom from 29 April to 5 May and the Group B tournament was held in Tallinn, Estonia from 23 to 29 April 2023. Japan won Group B and got promoted while Serbia was relegated after",2023,16.250000,0.845703,1.452148,-9.375000,-0.336914,72.562500
"The 2023 United Nations Climate Change Conference or Conference of the Parties of the UNFCCC, more commonly referred to as COP28, will be the 28th United Nations Climate Change conference, held from November 30th until December 12th, 2023 at the Expo City, Dubai. The conference has been held annually since the first UN climate agreement in 1992. It is used by governments to agree",2023,14.562500,4.082031,-0.643555,-14.554688,-0.272461,71.000000
"The Recovering America's Wildlife Act (RAWA) is a bill in the United States Congress intended to provide funding for the conservation of wildlife in the United States. In the 117th United States Congress, the House of Representatives passed it by 231–190, but although it passed the Senate Committee on Environment and Public Works on a bipartisan basis, it never passed the full Senate and",RAWA,14.585938,2.328125,0.349365,-19.781250,1.022461,71.937500
"Berlin 2030 klimaneutral (English: Berlin 2030 climate-neutral) was a citizens' initiative launched in Berlin in 2018. It was the subject of a city-wide referendum scheduled for 26 March 2023, commonly called the Klima-Volksentscheid (English: climate referendum). Voters will be asked whether the Climate Protection and Energy Transition Act of 2016 should be amended. The primary goal of the referendum is to legislate a goal",Berlin,17.234375,3.287109,-0.934570,-14.382812,0.675781,69.187500
"The 2023 Madrid Open (sponsored by Mutua) is a professional tennis tournament to be played on outdoor clay courts at the Park Manzanares in Madrid, Spain from 25 April to 7 May 2023. It will be the 21st edition of the event on the ATP Tour and 14th on the WTA Tour. It is classified as an ATP Tour Masters 1000 event on the",2023,7.597656,8.273438,-0.021255,-6.449219,1.961914,71.937500
"The Battle of Khartoum is an ongoing battle for control of Khartoum, the capital of Sudan, between the paramilitary Rapid Support Forces (RSF), and the Sudanese Armed Forces. The battle began on 15 April 2023, after the RSF allegedly captured Khartoum International Airport, several military bases, and the presidential palace, starting an escalating series of clashes. It was initially reported that tensions rose in",Khartoum,12.226562,5.011719,0.751465,-16.890625,-1.263672,72.750000
"The 2023 Coupe de France final was a football match between Nantes and Toulouse to decide the winner of the 2022–23 Coupe de France, the 106th season of the Coupe de France.Toulouse won the match 5–1, claiming their first Coupe de France title. It was the city's second title, however, as the unaffiliated predecessor Toulouse FC, which was dissolved in 1967, had won the",2023,16.156250,0.061157,-0.675293,-10.046875,0.239868,69.250000
"San Marino is set to participate in the Eurovision Song Contest 2023 in Liverpool, United Kingdom, with ""Like an Animal"" performed by Piqued Jacks. The Sammarinese broadcaster San Marino RTV (SMRTV) organised the national final Una voce per San Marino in order to select the Sammarinese entry for the 2023 contest. The event consisted of over 1000 emerging and 32 established artists competing over",Liverpool,20.078125,-1.133789,-0.875000,-15.171875,-0.824219,69.500000
"The 95th Academy Awards was a ceremony held by the Academy of Motion Picture Arts and Sciences (AMPAS) on March 12, 2023, at the Dolby Theatre in Los Angeles, which honored films released in 2022.The event was televised in the U.S. by ABC and was produced by Ricky Kirshner and Glenn Weiss. Weiss was also the director. Comedian and late-night talk show host Jimmy",2022.The,21.843750,-1.304688,-1.000977,-8.242188,-0.322510,71.812500
"On 26 February 2023, a boat carrying migrants sank amidst harsh weather conditions while trying to land on the coast of Steccato di Cutro, a seaside resort village near the town of Crotone, in the region of Calabria in southern Italy. The boat was carrying about 200 migrants when it sank, of whom at least 89 died, including at least 24 children. Eighty-one people",Crotone,17.468750,2.136719,0.774902,-19.359375,0.939941,72.062500
"The 2023 Nigerian House of Representatives elections were held on 25 February 2023 where voters elected members of the House of Representatives using first-past-the-post voting in all 360 federal constituencies. The last regular House elections for all districts were in 2019. Other federal elections, including the Senate elections and the presidential election, held on the same date while state elections will be held two",2023,17.640625,4.140625,0.297363,-4.042969,-0.340088,69.625000
"Dark Angel is an American thrash metal band from Downey, California, that formed in 1981. The band's current lineup includes drummer Gene Hoglan, guitarists Eric Meyer and Laura Christine, frontman Ron Rinehart and bassist Mike Gonzalez. In its history, they have gone through many lineup changes, and as of guitarist Jim Durkin's death in March 2023, there are no original members left in the",American,17.968750,0.990723,1.043945,-17.625000,1.149414,71.750000
"The 2022-2023 Pakistan economic crisis is an ongoing economic crisis and part of 2022-2023 political unrest in Pakistan. It has caused severe economic challenges for months due to which food, gas and oil prices have risen. The Russian invasion of Ukraine has caused fuel prices to rise worldwide. Excessive external borrowings by the country over the years raised the spectre of default, causing the",2022-2023,14.187500,2.060547,1.435547,-7.496094,-0.497803,68.687500
"Miss Grand Ecuador 2023 was the second edition of the Miss Grand Ecuador beauty pageant, held at TC Televisión Studios, Guayaquil. It was originally proposed to be held in January but was postponed to April 15, 2023, for unspecified reasons. Candidates from seven provinces of the country, who qualified for the national pageant via an audition performed virtually earlier in November 2022, competed for",2023,15.320312,2.312500,-0.988770,-8.804688,0.404297,67.875000
"All Star Junior Festival 2023 was an interpromotional professional wrestling pay-per-view event organized by New Japan Pro-Wrestling (NJPW). It was held on March 1, 2023 at Korakuen Hall in Bunkyo, Tokyo, Japan. The event, which was produced by NJPW wrestler Hiromu Takahashi, featured the participation of junior heavyweight wrestlers from over 20 different promotions from around the world. In the main event, NJPW's Master",2023,11.687500,0.808105,-0.561523,-13.523438,0.195312,69.750000
"The 1st Hollywood Critics Association Creative Arts Awards, presented by the Hollywood Critics Association, took place on February 24, 2023. The winners were announced on the official HCA Facebook, Instagram and Twitter, while the 6th Hollywood Critics Association Film Awards took place on the same day at the Beverly Wilshire Hotel, Beverly Hills. The nominations were announced on the HCA official YouTube channel and",1st,14.445312,1.734375,2.349609,-17.875000,-0.238892,70.000000
"The Nairobi Declaration (Arabic إعــــــــــلان نيـــــــروبي) is an ongoing attempt by a group of South Sudanese military officials led by rebel deputy chief of staff Dickson Gatluak Jock to remove Paul Malong Awan as leader of the opposition South Sudan United Front/Army (SSUF/A). The officers according to the declaration accused Malong of being ""incompetent"" to lead and has not been able to meet his",Arabic,17.328125,-0.650391,-0.692871,-16.875000,1.918945,70.687500
"Miss Grand South Africa 2023 will be the eighth edition of the Miss Grand South Africa beauty pageant, scheduled to be held on July 22, 2023, at the Atterbury Theatre in South Africa's capital, Pretoria. Thirty-four candidates who qualified for the national pageant through the virtual casting will compete for the title.The winner of the contest will be crowned by Miss Grand South Africa",2023,7.632812,5.910156,-0.088135,-2.320312,-0.064453,70.125000
"Iceberg A-81 is an iceberg that calved from the Brunt Ice Shelf in January 2023. The detachment happened near the British-operated Halley Research Station, which is located only 20 km away from the point of rupture. The iceberg is estimated to measure 1,550 square kilometres (600 sq mi).The iceberg was first spotted on 22 January by the British Antarctic Survey and was later confirmed",British,18.500000,3.531250,3.089844,-14.023438,-0.023972,70.812500
"The 8th Annual Latin American Music Awards was held on April 20, 2023, to recognize outstanding achievements for artists in the Latin music industry of 2022, voted by the public.The ceremony will took place at the MGM Grand Arena in Las Vegas, United States, and was broadcast simultaneously on Univision, UniMás and Galavisión in the United States, and Canal 5 in México. This marks",8th,14.843750,3.503906,0.349365,-11.023438,-0.002293,66.812500
"Beginning on 31 July 2022, tensions between Serbia and Kosovo heightened due to the expiration of the eleven-year validity period of documents for cars on 1 August 2022, between the government of Kosovo and the Serbs in North Kosovo. Kosovo, which declared independence in 2008, signed an agreement with Serbia in 2011 that concluded on the use of license plates in North Kosovo. This",Serbia,14.445312,2.726562,-0.618652,4.351562,0.562988,71.625000
"The 2023 Guatemala City mayoral election will be held on 25 June 2023, to elect the mayor of Guatemala City, Department of Guatemala and thirteen members of the Municipal Council. Incumbent Ricardo Quiñónez Lemus is eligible for another term. Quiñónez of the Unionist Party is running for re-election with the support of Valor. Juan Francisco Solórzano Foppa, a pre-candidate of the Semilla–Winaq–URNG–MAIZ coalition, was",2023,17.046875,0.330566,-1.336914,-14.914062,0.027008,70.000000
"The 30th Hanteo Music Awards (Korean: 30주년 한터뮤직어워즈 2022; RR: 30junyeon Hanteomyujigeowojeu 2022; lit. 30th Anniversary Hanteo Music Awards 2022) ceremony is currently held at Jamsil Arena in Seoul on February 10–11, 2023, to recognise the best artists and recordings, primarily based on Hanteo Chart of the year from January 1 to December 31, 2022. The ceremony is hosted by Eugene, Shin Dong-yup, Hyunsuk",Korean,10.460938,5.324219,-0.495850,-5.441406,0.161987,70.687500
"Zerobaseone (Korean: 제로베이스원; RR: Jerobeiseuwon, stylized in all caps; abbreviated as ZB1) is a South Korean boy group formed through Mnet's reality competition Boys Planet in 2023. It is managed by Wake One Entertainment. The group is composed of nine members: Kim Ji-woong, Zhang Hao, Sung Han-bin, Seok Matthew, Kim Tae-rae, Ricky, Kim Gyu-vin, Park Gun-wook and Han Yu-jin. The group will debut in",Korean,14.195312,2.566406,0.686035,-11.046875,0.167725,69.187500
"The 2023 Las Anod conflict is an ongoing armed conflict between the Somaliland National Army and militias of the Dhulbahante, Majeerteen and Warsangali clans that ensued in Las Anod, the capital of the Sool region. Fighting erupted on February 6 after Somaliland security forces held a violent crackdown on civil protests. On February 8, the supreme Garad of Dhulbahante, Garad Jama Garad Ali, declared",2023,14.890625,1.114258,1.897461,-13.945312,-0.707031,70.937500
"The 2023 Night of Champions is the upcoming 10th Night of Champions professional wrestling pay-per-view (PPV) and livestreaming event produced by the American promotion WWE. It will be held for wrestlers from the promotion's Raw and SmackDown brand divisions. The event is scheduled to be held on Saturday, May 27, 2023, at the Jeddah Super Dome in Jeddah, Saudi Arabia. This will be the",2023,15.226562,2.710938,0.521484,-7.550781,-1.689453,69.750000
"The Golden Jubilee of Carl XVI Gustaf will be celebrated in 2023 in the Kingdom of Sweden, to mark the 50th anniversary of the accession of King Carl XVI Gustaf on 15 September 1973. He will be the first Swedish king to celebrate a Golden Jubilee. The 500th anniversary of the election of Gustav Vasa as King of Sweden will also marked be during",2023,9.414062,9.726562,0.866699,-8.210938,0.130859,68.562500
"The COVID-19 Response Recognition Award is a service award established by the New Zealand government in 2022 to recognise individuals and organisations who contributed to New Zealand’s frontline workforce COVID-19 response. The awards will be distributed from late January 2023, and it is expected that there will be about 80,000 individual recipients.Awards to individuals will take the form of a lapel pin and certificate,",2022,12.367188,7.089844,-0.107483,-8.820312,-0.172974,72.125000
