question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
What name did Avery Coleman and Jordan Lee give to their wellness startup?,SecondWind.,14.869978,-10.345027,2.059603,-66.017197,0.740003,141.513596
What percentage of regular users at the Maker Hub in Chicago reported gaining new skills that enhanced their employability?,65%.,11.824739,-9.836747,1.251548,-61.130974,4.316146,130.858582
By what percentage did stress-related illnesses decrease among residents living near well-maintained green spaces according to Greendale University's study?,30%,11.357560,-10.934323,2.011481,-43.022514,-0.913207,142.701645
What percentage of the local workforce continues to work remotely at least three times a week as of September 2023?,60%.,12.441599,-10.503840,2.446442,-48.996773,-0.312490,130.731140
What city is hosting The Grand Bistros in its tenth year?,Orleans.,10.373139,-7.028482,2.336912,-12.313536,-0.092125,142.236786
How much of an increase does the proposed budget for the 2024 fiscal year represent compared to the previous year's budget in Clarendon?,7%,9.903200,-8.776843,2.045484,-55.272758,2.085376,132.357269
"According to Marcus Chen, what percentage of consumers are more likely to buy a product based on social media referrals?",70%.,12.023884,-10.770073,2.786674,-15.608375,0.550377,143.203400
"Which mid-sized town in the heartland elected Mayor Amy Thompson, who campaigned on a promise to revitalize the public health system?",Smithville.,13.792051,-8.535821,1.633315,-43.794979,-2.660282,158.771561
Who is believed to have played a foundational role in the tradition of fable storytelling?,Aesop.,8.717860,-3.525526,2.092952,-50.785477,-0.948811,153.195923
How much additional funding did the city council approve for substance abuse programs for the fiscal year beginning January 2024?,"$500,000",9.246483,-7.775675,0.777407,-36.388577,-1.996099,140.540375
What unique social media campaign tag did local council hopeful Maria Gonzalez use?,#VoteLocalBeGlobal.,8.263876,-6.086131,2.485147,-36.807209,-0.922869,139.067444
What does the acronym FMLM stand for in the context of urban transportation?,First-mile/last-mile.,9.749990,-7.005110,0.100176,-71.500603,2.080033,126.533058
"What percentage of the U.S. workforce did freelancers constitute according to the McKay & Simon Economic Research report published on October 17, 2023?",35%,11.804570,-10.311789,2.192315,-65.870369,3.030913,129.421585
What was the percentage increase in mobile data usage within the first 24 hours of a prolonged internet outage?,157%,14.743691,-13.125864,1.767740,-63.941074,-0.323433,134.362396
What traditional cooking technique does the wok specialize in?,Stir-frying.,10.305361,-9.041591,1.123299,-27.982258,-0.901968,148.362137
Which state initiated the CalGrant for Adult Students program in January 2024?,California.,7.268296,-5.613290,1.729798,-40.221619,1.178305,144.178894
"What was the percentage of consumers preferring to purchase from companies that demonstrate a commitment to sustainability, according to the Green Horizons Inc. survey?",74%,11.446619,-9.329563,2.773969,-28.495813,1.104826,142.819214
"Which traditional Sicilian dessert symbolizes the blend of Arab, Norman, and Spanish confectionery traditions?",Cannoli.,10.003004,-5.327562,2.161798,-58.284187,0.542081,144.940674
What percentage of consumers expect a business to have an online presence according to the survey conducted by the Local Economy Research Center in October 2023?,88%,11.091266,-9.970010,2.215089,-63.068863,0.077368,126.378304
Who is responsible for tending to the ancestral rose bushes at Harrowgate Mansion?,Gardeners.,9.386681,-6.150351,2.320219,-68.602005,1.360770,133.852295
What percentage of eligible voters participate in municipal elections according to the study by the Center for the Study of Local Elections at Anytown University?,15-27%,11.366528,-9.684490,1.680818,-58.040855,1.173274,130.937546
"According to the local survey mentioned in 'Once Upon a Screen: The E-commerce Fairy Tale', what percentage of the population now prefers shopping online in their pajamas?",89%,12.338830,-10.554279,3.095380,-80.537750,3.433364,121.013390
"Who is recognized as playing a crucial role in community-based health emergency preparedness, according to James Peterson, Policy Analyst for Community Health Initiatives?",Volunteers.,10.158474,-8.515548,1.286546,-38.167500,-0.817509,142.071167
What is the name of the social platform Heidi Tan launched for freelancers to connect and collaborate?,BlendIn.,12.381267,-9.455313,1.120980,-38.383018,-0.630771,148.084885
"How much did the median home values in Brooklyn, New York, increase from 2003 to 2023?",112%.,14.775173,-12.663878,2.638218,-49.445621,-0.124899,145.722305
By what percentage did culturally-inspired products tend to have a longer life cycle within their markets?,20%,11.741081,-10.497831,2.540164,-12.450344,-1.123890,143.328140
What was the percentage increase in local event registration according to the Local Fitness Enthusiasts Group compared to the previous year?,30%,9.872686,-8.994983,2.457292,-37.222004,-0.272200,137.496307
"By how much has the local energy consumption risen annually, according to the existing utility framework analysis?",3.5%.,8.539814,-8.390833,0.892560,-1.858792,-0.924995,143.976074
"What percentage of jobs in the economy require postsecondary education as of September 10, 2023?`",65%.`,11.800919,-11.843362,1.720728,-6.145207,0.607715,130.156769
What percentage increase in voter turnout was observed in the city of Newfield during the pilot program that extended early voting?,3%,8.007186,-7.272665,2.824849,-51.048691,-0.471651,128.176895
What percentage of countries have integrated remote learning into their core curriculum according to the Global Education Monitoring Report in November 2023?,80%,11.847226,-10.315464,1.517278,-47.599152,-0.813448,140.594513
In what year did the City Council vote to allocate funds for public school improvements?,2023,11.555414,-10.015031,1.835554,-68.075523,-2.170356,130.963760
Which Asian metropolis partnered with local tech firms to develop apps that promote civic engagement among marginalized areas?,Metropolix.,13.702640,-9.498267,0.055373,-46.501968,1.487371,142.082428
How much has the gig economy grown since 2024 according to ‘Figures & Fables Consulting’?,150%.,14.269493,-12.175003,2.087786,-49.919239,1.444777,140.567596
"Which festival is noted for blending the boundaries between photography and digital art, according to the document?",ImagineSphere.,12.496308,-9.117939,1.289312,-79.439072,0.901400,117.125961
What year did the Romagnoli family immigrate to the neighborhood after leaving Italy?,1950,12.065606,-11.193959,2.755218,-6.093602,0.023570,138.307877
By what percentage has Sofia Rodriguez allocated her portfolio to socially responsible enterprises as of January 2024?,60%.,12.468146,-11.257964,2.692036,-12.699646,-0.406469,138.512955
For whom did Dr. Sanjay Gupta state that preventative screenings are essential?,Everyone.,11.015116,-10.347191,1.613225,-45.164703,3.597892,140.331268
"What is considered the backbone of all business sectors, according to Jim Collins, CEO of Dynamic Tech Solutions?",Technology.,11.441732,-7.147274,3.619231,-53.476265,3.667169,142.461624
What percentage of account compromise attacks does Sam know can be effectively blocked by MFA protocols?,99%.,12.175285,-11.641943,4.039645,-43.807056,1.416321,145.278625
"As of September 9, 2023, what percentage of SMEs recognize the importance of digital transformation according to the Digital Economy and Innovation Group?",67%,11.054226,-9.833310,2.125584,-77.859001,1.665163,115.437477
What was the voter turnout percentage according to the Local Electoral Participation Survey conducted after the 2023 municipal elections?,26.50%,11.484589,-9.879715,2.081386,-37.477776,0.844950,141.320129
Which city set a precedent by amending their charter to allow youth participation on advisory boards?,Harbourton.,12.525146,-9.773806,1.509707,-42.301609,0.286451,152.341187
Are remote workers at Infinity Solutions required to update their calendars with their working hours and meetings?,Yes.,7.585409,-6.305627,1.994186,-5.478121,-0.198398,135.669205
"What was the public reaction to the heavy snowstorm that hit on December 15, 2023?",Surprised.,11.730659,-8.410228,2.171442,-67.924278,-0.697767,135.904312
In what month does the Old Town Parade and Heritage Festival take place?,December.,8.376019,-6.713893,1.905705,-55.418327,0.424285,137.129654
What was the name of the facial recognition software released by CyberSight Inc. that raised concerns regarding privacy and profiling?,VisionTrack.,14.014586,-10.485624,2.278090,-68.753693,3.914304,133.954956
What profound chapter are retired individuals in a vibrant neighborhood embracing according to the document?,Volunteerism.,13.191411,-12.827472,0.494107,-78.207253,-0.661533,130.346115
By what percent did independently owned neighborhood institutions nationwide decline by September 2025?,30%.,11.163771,-10.032761,1.770401,-8.166113,-0.553886,141.604233
Which festival is described as a jumble where 'fur-lined boots meet independent cinema'?,Sundance.,14.682108,-10.816891,2.417628,-79.380737,2.476159,132.541794
What cutting-edge platform did Meadowbrook introduce to provide personalized therapy sessions to its residents?,Athena.,9.404914,-7.718499,1.195589,-26.766361,-0.133524,146.413803
"As of September 15, 2023, what percentage of the total solid waste generated worldwide is contributed by C&D activities?",30-40%,10.781292,-9.681123,2.031107,-6.851865,-0.534207,135.399704
"What is the name of the digital platform launched on December 1, 2023, to connect young Springville residents with local representatives?",VoiceHub.,14.615499,-11.574800,1.967854,-15.148115,-0.560427,141.615982
By what percentage did customer satisfaction increase after Jennings realigned her product line according to customer feedback?,30%,11.146021,-10.463884,2.609541,-53.582817,0.622239,138.137924
What is the name of the market research firm that reported a 35% increase in sales in the supplement industry as of late November 2023?,NutraStats.,10.220290,-7.319715,2.424575,-39.272472,-0.470778,140.796997
"According to the article, how much did ‘PixelDreams’ increase their revenue through rigorous analysis of social media activity?`",30%`,10.693558,-11.098320,1.069602,-4.565952,0.351184,127.754059
"What is the mythical creature in Egyptian lore that has a mix of a crocodile, lion, and hippopotamus?",Ammit.,14.031469,-9.770756,1.480234,-54.299061,2.010372,153.352936
"What specific staple food did Edna Mae Harrell share at the November 5, 2023 gathering in Harlan, Kentucky?",Cornbread.,12.602953,-9.736429,2.861054,-45.328213,2.235106,156.297714
"What is the fundraising goal for the construction of a new pediatric wing during the Heartbeats for Hope 5K Marathon on September 3, 2023?","$100,000.",6.582440,-5.229756,1.066760,-2.436687,-0.404925,133.136993
How much did private investments in PPPs spike in the fiscal year following September 2023?,40%.,11.955260,-10.002490,2.227515,-40.894886,-1.679866,143.921127
In what city did the U18 World Athletics Championships take place where 17-year-old Miguel Torres competed?,Nairobi.,10.233143,-7.041360,1.725262,-43.140556,-0.085080,143.949310
What percentage of a young athlete's diet should consist of carbohydrates according to Dietitian Emily Thomas?,50-60%,11.629817,-10.716264,3.065176,-34.208614,0.740717,143.870331
Which game's World Cup event in October 2023 featured players participating in various playstyles from solo to squadron tactics?,Fortnite.,13.994452,-9.243779,2.885784,-9.396620,-0.696239,144.369705
"What was the estimated economic impact of the communication blackout experienced by Cross-Continental Airlines on November 5, 2023?","$600,000.00",8.773561,-7.250764,2.188618,-0.792627,-0.321660,132.822815
"Which e-commerce platform is known as a free, open-source solution that aligns with SMEs that started on WordPress, as mentioned in the industry report published on December 2, 2023?",WooCommerce.,9.831700,-6.393801,1.990206,-15.741590,1.798451,153.968552
What contemporary ingredient did Chef Aisyah Bintari introduce to her Nasi Goreng dish during the culinary festival in Jakarta?,Quinoa.,11.256194,-9.015785,1.818704,-25.914993,-1.976674,135.486069
What grade did the American Society of Civil Engineers give America’s infrastructure in their 2023 report card?,C-.,10.864989,-7.838577,2.928584,-70.462112,-1.306571,130.599762
How much did Green Paws manage to raise for their biodegradable dog toy line?,"$80,000.",7.710853,-5.904212,2.375910,-37.948414,-1.072752,146.323318
"According to the OECD study in January 2024, what percentage of professionals considered changing their field of work?",47%,11.536557,-9.908598,2.327986,-102.545120,3.216054,107.132210
"What traditional dish does the O'Reilly family of Dublin, Ireland prepare to celebrate the winter solstice?",Coddle.,10.625820,-6.830913,3.129704,-29.524427,-0.955706,159.539780
What innovative dish did Amelia Davidson come up with for her 17th birthday using soba noodles?,Sobaghetti.,10.196611,-7.626470,3.255261,-35.969616,-0.220709,149.827728
Which Maori art form is mentioned as encoding ancestral knowledge and social histories?,Whakairo,11.081947,-8.985725,0.298606,-32.566216,0.761438,152.557281
What percentage of suburban residents lead sedentary lives according to Dr. Joy Hensley's study mentioned at the Move Your Suburb summit?,65%.,11.555096,-10.390917,2.486634,-85.000084,0.367314,125.060188
What was the perspective of SecureBank Inc.'s CEO Johnathan Reeves on cybersecurity insurance?,Mandatory.,15.659414,-14.103677,1.991624,-51.978069,0.294388,145.722168
"What percentage of adult learners cited flexible schedules as a main reason for choosing online education, according to the AERC survey?",72%.,12.508080,-11.434628,1.934467,-10.844648,-0.340355,142.531693
What is the name of the online course platform that highlights the importance of technology knowledge in 3D printing?,Learn-a-ton.,10.831697,-9.602924,1.692128,-42.983646,4.142061,139.437607
"What project did Ms. Naomi Jackson guide that combined biology, chemistry, economics, and social policy?",Eco-Reformation.,9.674724,-8.467972,2.530383,-9.436718,-0.463453,139.387695
What specific genre of music could be found at the downtown plaza's open-air jazz sessions led by Marcus Johnson?,Jazz.,9.615722,-6.435361,1.273532,-65.568993,2.011302,137.909698
Which Chilean home décor business made a deal to distribute products to Europe on 10th September 2023?,CraftyCanvas.,14.716143,-12.177860,2.448907,-54.544926,0.451121,144.245117
"By what approximate percentage have SMEs increased their investment in security measures due to an uptick in cyberattacks, as reported by the IDSC?",15-20%,10.739643,-9.880169,2.969253,-45.547161,1.585254,130.710602
What was the percentage of SME owners who felt pressured into adopting new technologies according to the survey by Market Bridge Analytics?,78%.,11.955203,-11.112873,2.548494,-48.014290,-1.213001,130.970032
What percentage of Greenfield Learning Center's annual operating budget is provided by its endowment fund?,20%.,10.365863,-9.744199,1.821841,-43.611221,0.555262,133.435806
What year did Esther Rodriguez's grandmother immigrate to Argentina with her empanada recipe?,1921,7.393854,-5.428555,2.262513,-29.739172,-0.789972,146.350479
What is the name of the startup founded by Sarah Nguyen that is redefining supply chain operations?,ChainLogix,13.025131,-10.014344,2.989246,-53.980694,0.653916,142.034668
What is the biggest obstacle to composting according to Sarah Thompson in Minneapolis?,Accessibility.,12.531247,-10.794739,2.751106,-42.391937,0.893498,140.951874
What humorous hashtag campaign did 'Florist Phil' launch in November?,#PetalPowerVsCorporateFlower.,7.620036,-5.678342,2.609138,-38.716522,-0.031086,147.407288
What is the Spanish equivalent of French toast that is enjoyed in Seville during Semana Santa?,Torrijas.,13.134612,-10.868575,2.544805,-55.216915,-0.176404,137.130035
"What was the percentage increase in the prevalence of obesity among adults in the United States over the past ten years as announced by Dr. Elizabeth Warren on October 2, 2023?",35%,10.893914,-9.464097,3.591401,-8.020334,-0.497835,137.814301
What is the expense limit for which GlobalFinance Corp. requires pre-approval?,PS500.,13.861707,-13.758207,1.532524,-13.551756,-0.366348,138.942902
"What percentage of marathon participants made new friendships during the events, according to the Society for Community Engagement survey?",40%,11.013092,-9.977086,2.241850,-30.793922,-1.236998,144.131897
"In the document, which app is mentioned as a tool to revolutionize personal nutrition and diet monitoring?",FlexiTaste.,9.341053,-6.277893,2.095138,-14.529819,0.473455,143.219955
How much did cyberattacks on schools and universities increase according to the BlueSky Analytics report?,60%,13.618108,-11.887947,2.826595,-39.828014,-2.228794,145.878128
Is the ancient practice of ritualistic dance and song in storytelling ceremonies viewed as relevant in the present day despite technological advancements?,Yes.,9.930443,-6.951865,0.275872,-44.584545,-0.557926,146.713669
What was the percentage increase in online civic-related activities among young adults as reported by the Civic Engagement Research Group in October 2023?,33%,10.743067,-9.261353,2.523806,-34.867821,0.416960,140.689926
What specific agricultural practice discussed in the document emphasizes integration of crops to support a natural balance?,Agroecology.,7.067396,-5.832531,1.809131,-39.575211,0.823867,138.944809
"What specific technological advance in photography is making its debut at the Contemporary Visions Art Festival in Berlin on October 5, 2023?",Neuro-photography.,12.873528,-9.126975,1.089138,-48.123482,-0.995788,146.621063
Which dessert is described as an edible testament to love and longevity in Rosa Bianchi's family?,Tiramisù.,10.386697,-6.582199,3.008256,-48.573338,-0.556976,144.244843
What percentage increase in revenue did Zephyr Goods experience after implementing their e-commerce strategy?,150%,12.727592,-11.638192,2.550352,-59.106579,-2.554208,130.934540
"As of November 22, 2023, what percentage of security breaches involved human error according to a joint study?",65%,12.687461,-11.071415,3.178510,-78.081284,-0.012225,121.087097
What percentage of the U.S. workforce was involved in the gig economy as of an independent study published in October 2023?,36%.,12.373594,-10.224533,2.710821,-46.606392,0.068433,139.131210
What percentage did GlobalMech reduce landfill contributions by after their first year of collaboration with ReCircle?,60%,11.422742,-10.690974,2.214518,-64.497986,-0.730944,128.514862
What is the name of the AI platform Elizabeth Harmon developed to process emotional intelligence?,CerebraNet.,9.251671,-6.987448,2.062556,-32.453598,1.061773,150.303329
In what year did the art therapist reflect on the strides made in community outreach programs?,2023,10.497013,-9.864704,0.994868,-16.212467,-0.357490,146.118439
"Which startup, spearheaded by Maya Jacobs, is changing the face of agriculture using 5G?",GreenFuture.,12.628957,-8.958629,2.013101,-33.384995,2.871141,154.939529
Which cheese is suggested to try first for grilling on a salt block in the document?,Camembert.,13.327183,-11.800766,3.985014,-27.402639,1.870690,147.222977
What is the name of the startup that is aiming to disrupt the shipping industry with its zero greenhouse gas emission maritime transport solution?,OceanRail.,13.734728,-9.618330,2.655285,-72.812317,3.402334,136.577530
What instrument does Ada Monroe complement with her traditional six-string guitar in her performances?,Mandolin.,16.112806,-13.314822,0.834252,-18.214359,-0.728505,138.169022
What is the Japanese concept of communal harmony that Emily learned about during her visit?,Wa'.,15.386240,-13.805923,1.537696,-14.866030,-0.063800,136.514069
Which startup is mentioned in the document as having capitalized on 5G for real-time cybersecurity defenses?,NeuroMesh.,13.326759,-10.060453,2.387784,-21.119534,2.053384,154.192123
What is the name of the comprehensive program launched by Hillview Academy to integrate coding fundamentals into various subject areas?,CodeLogic.,8.612587,-7.105395,1.575505,-54.018398,-1.111414,140.936401
"What is the secret ingredient to family recipes shared by Martha Stewart from Savannah, Georgia, as mentioned in the document?",Tradition.,11.399421,-8.913143,2.934992,-83.799988,0.940570,122.609550
What was 'Vistara Retail's' server uptime since their transition to the cloud?,100%,11.572269,-10.749315,4.077691,-38.069344,2.043341,137.636826
What percentage of Gem's Essence online traffic is attributed to social media according to owner Sophia Rogers?,60%,12.041966,-10.918405,2.087308,-19.317537,-0.280464,149.526276
What year did Maria Elena Garza perform at the storytelling ceremony in Veracruz?,2023,10.507582,-9.498419,1.960987,-33.801254,-1.229732,145.900284
What percentage of IoT devices are prone to hacking as per the NortonSpec report?,70%,12.344829,-11.115047,2.222260,-36.138359,-1.000884,141.411240
"Which app, launched in October 2023, offers mood tracking and the ability to connect with licensed therapists?",MindMend'.,13.024809,-9.994936,0.777534,-48.817783,0.602835,139.524170
"What percentage of smartwatch users engage with their devices to improve their health and fitness according to a survey conducted on September 1, 2023?",75%.,11.217849,-9.576271,1.748161,-33.842098,2.214148,136.109482
What was the median home price in our neighborhood as confirmed by Emily Nguyen last month?,"$450,000.",6.429873,-4.600307,3.020733,-13.593828,-0.696852,145.325134
How much did the Global Financial Services Board increase cybersecurity spending by in 2024?,20%.,11.759821,-9.963611,3.068638,-23.644222,1.272261,150.709824
What is the name of the crowdfunding platform launched by Ethan Kwame?,SeedSocial.,8.546618,-6.697643,2.057423,-90.029716,0.028238,109.436111
How much did Elena's Bakehouse reduce waste by utilizing AI to optimize its supply chain and inventory management?,23%.,12.800723,-11.522105,1.996598,-44.013767,-1.919575,139.984787
Which company announced the successful integration of blockchain technology for securing its mobile transactions in December 2023?,FinSecure.,13.312434,-9.686381,0.558226,-47.817074,1.800606,139.773666
What was the alias of the state-sponsored actor responsible for the cyber attack on Pinnacle Bank?,PhantomMoth,13.644082,-9.900663,3.439871,-63.384674,1.064513,139.559967
Which types of fruits are mentioned as suitable for confit in the document?,Lemons.,9.336915,-8.586674,2.878303,-37.852039,3.028646,143.694031
"What percentage of small businesses reported that technology will be a critical factor in their survival and growth over the next decade, as of October 2023?",85%,12.310446,-10.700446,2.318214,-60.387295,-0.241410,129.663330
What is the estimated annual growth of global e-waste as mentioned in the Sustainable Electronics Initiative report?,3-5%,8.895498,-8.458493,2.301687,-73.771568,0.376557,115.803940
"What technology did the pilot program launched by Albert Tech in Austin, Texas on December 1, 2023, use for delivering packages?",Drones.,10.917778,-8.957109,2.078269,-23.460966,-0.851931,153.066788
What financial amount did Laura Jimenez raise through her viral social media campaign for county sheriff?,"$300,000",7.860171,-6.391709,1.928831,-61.717934,1.333260,133.768814
Has OmniTech Solutions made remote work a permanent aspect of its workforce?,Yes.,7.764476,-5.686513,2.289453,-39.201416,-0.294032,143.207611
What is the name of the AI platform Sara Watkins is developing for personalized learning experiences?,NimbleMind.,7.825032,-5.263574,1.919014,-36.373260,-0.641006,148.301208
"Which company did New Hudson announce a partnership with on March 3, 2024, to fortify its technology arsenal?",SecureTech.,14.912524,-11.745893,2.973361,-43.789471,0.746243,151.105484
"According to Dr. Laura Chen, what can amplify cognitive noise and potentially result in interpreting natural sounds as supernatural?",Silence.,14.586685,-12.205354,1.060154,-52.800522,-2.669369,141.224136
What is the educational model created by Emily Foster and Harold Gizmo Turner called?,PlayLearn.,12.312901,-10.903875,0.658915,-8.413062,-0.803133,142.228851
"What percentage of educational institutions reported facing cyber threats in the past year according to the survey conducted on October 10th, 2023?",85%,11.937755,-10.556828,2.496166,-26.532948,1.707837,140.212448
What is the secret ingredient that distinguishes Grandmother Farah's baklava from typical local versions in Detroit?,Rosewater.,13.973946,-10.228254,3.344532,-31.471859,1.305788,160.581024
"What is the main ingredient that Paul S. Nguyen uses for fermentation on October 13, 2023?",Cabbage.,8.583336,-5.601934,3.523688,-48.970673,1.910872,141.856842
"What percentage of hospitals had an active palliative care program as of February 5, 2024, according to the National Palliative Care Registry?",58%.,12.657644,-10.766279,2.488093,-8.589943,0.648778,139.930298
Which startup introduced an AI-driven route optimization software for public bus systems in November 2023?,Viatrans.,9.921812,-6.615647,0.971426,-47.988098,-1.361244,141.177536
"What percentage of SMEs adopted some form of cloud service by September 5, 2023, according to the survey by TechGale?",73%,11.437975,-9.643460,3.133887,-55.378517,2.800303,129.167114
What percentage increase in production efficiency has Richmond Terrace Garment Factory seen since adding automation?,20%,11.893736,-10.326832,2.051938,-53.568283,1.975777,127.751030
Which city's Neues Museum restoration does the reporter describe in their journey?,Berlin.,10.178370,-8.418452,1.565094,-37.646442,2.699637,150.106537
Which online freelance marketplace reported a 40% increase in listed projects in November 2023?,Upwork.,11.196711,-8.411424,1.733460,-32.615627,0.951419,143.338181
What is the estimated percentage of local tax revenues contributed by small businesses?,40%,11.521102,-10.479053,1.853096,-41.365059,0.700226,141.246994
"As of December 2023, what reduction in defect rates has Jackson's Electronics achieved by implementing Lean management techniques?",20%,10.997725,-9.942172,3.035180,-23.964865,-2.726435,142.609344
"According to Jamal Anderson's diary entry, what initial emotion did he experience upon joining his first language class at Horizon?",Intimidation.,12.474024,-10.979021,1.932458,-37.765400,0.120337,143.673386
Which early religion adopted the phoenix as a symbol of resurrection and eternal life?,Christianity.,11.790914,-9.048464,2.927755,-66.079834,1.311043,142.773438
What percentage of SMEs struggled with maintaining effective supply chains due to global events as reported by the Institute for Supply Chain Excellence in September 2023?,78%,11.866188,-10.636469,2.002062,-23.153976,0.896750,141.570557
What nutrient does Dr. Emily Robertson say is essential for synthesizing the 'feel-good' neurotransmitter serotonin?,Tryptophan.,10.104486,-7.519400,3.542125,-42.745876,1.431744,141.163162
What was the year-on-year increase in RPA adoption among SMEs as indicated by a 2024 report from Automation Anywhere?,50%,12.818944,-11.429582,2.582300,-38.047295,0.754003,135.877716
What was the percentage decrease in municipal water demand reported by Drysdale after implementing the rainwater harvesting program?,40%.,10.421261,-9.805939,3.065693,-30.917572,2.358885,144.531876
What is referred to as the new oil in the context of SME digital integration shared by Maria Gonzalez at the Global SME Digital Summit?,Data.,11.100077,-9.513566,0.995554,-57.290779,1.548379,130.853165
What was the name of the meditation AI mentioned by the author's friend Julia?,AumNet.,6.431577,-4.790256,2.871782,-65.749458,-0.168870,124.773987
"What percentage increase in ransomware attacks on SMEs has been reported by the Cyber Threat Alliance since September 1, 2023?",56%,11.726074,-9.760897,3.107941,-38.255009,-1.163867,137.856201
Which company set up a gaming lounge at the championship series of BattleQuest?,Keytech.,12.754952,-8.282562,2.175166,-63.690430,1.708012,134.199814
What percentage of citizens believed their vote had a tangible impact on their quality of life in the recent municipal elections?,80%,12.356899,-10.712659,1.079064,-68.201393,-1.836351,126.454445
Has the integration of art into science curricula been recognized by educational institutions?,Yes.,9.638920,-7.847109,1.039077,-11.315210,-0.213980,143.265976
"Which company, mentioned in the document, became a major player in the waste-to-energy sector after starting as a small startup?",OrganicsNow.,14.280774,-11.129912,2.221266,-64.698814,1.737608,129.005234
How much did FlexiWare's operational efficiency increase after digitizing their inventory management system?,20%.,12.071383,-10.889656,2.440301,-39.732414,-2.625584,139.253067
In what year did online holiday season sales exceed in-store purchases for the first time?,2026,11.874342,-9.978345,2.424119,-45.056812,-0.132780,139.196014
"As of September 2023, what percentage of the workforce is operating remotely at least five days each month?",70%,12.150088,-10.205915,2.357599,-15.257203,-1.194516,143.437164
What key ethical principle underlies the initiatives for inclusive art education according to the document?,Inclusivity.,6.347063,-5.369485,0.880356,-42.556721,1.211100,125.242401
What is the new non-lethal management approach being advocated for controlling urban deer populations?,Immunocontraception.,14.817278,-12.605054,2.332162,-47.064384,-1.478773,140.387222
"As of September 9, 2023, how many apps are there designed to boost cognitive function for older adults?",Thousands.,15.812905,-13.606431,1.749757,-78.386459,1.083473,129.123093
"According to the International Journal of Entrepreneurship published on December 10, 2023, what was the improvement percentage in network quality for SMEs engaging in online professional networks?",45%,12.563495,-11.825708,1.985641,-47.633976,-3.286287,135.013977
What was the rate of growth in global audience engagement in the esports industry as reported by the SEIG since September 2023?,150%,13.578163,-11.902699,1.444645,-51.030174,1.093011,131.509109
What percentage increase in the demand for cybersecurity professionals with expertise in AV systems was reported by TechTalent Institute?,30%.,10.962092,-9.660198,3.150079,-57.435135,-1.093446,121.856651
What percentage of jobs that will exist in 2030 have not yet been invented according to the Institute for Future Workforce Development report published in 2023?,85%,13.087404,-11.166774,2.681894,-52.498821,0.378136,138.739746
Which city will host the Hearthstone Masters Tour in 2024?,Paris.,12.457332,-8.830743,2.209888,-41.749954,0.893220,144.914429
What percentage increase in attempted cyber intrusions has the financial sector witnessed as of October 2023 according to CyberGuard's report?,65%,13.025800,-11.735218,3.551554,-65.944214,-1.269152,123.256142
