question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
What profound chapter are retired individuals in a vibrant neighborhood embracing according to the document?,Volunteerism.,13.609375,2.097656,-0.337402,-20.265625,0.996094,71.125000
By what percent did independently owned neighborhood institutions nationwide decline by September 2025?,30%.,11.203125,5.097656,0.474609,-11.078125,0.434326,69.437500
Which festival is described as a jumble where 'fur-lined boots meet independent cinema'?,Sundance.,14.695312,1.514648,0.838867,-5.566406,0.022812,70.125000
What cutting-edge platform did Meadowbrook introduce to provide personalized therapy sessions to its residents?,Athena.,10.484375,4.531250,0.711426,3.621094,0.058441,72.250000
"As of September 15, 2023, what percentage of the total solid waste generated worldwide is contributed by C&D activities?",30-40%,12.296875,4.140625,0.120300,-10.117188,0.066772,69.687500
"What is the name of the digital platform launched on December 1, 2023, to connect young Springville residents with local representatives?",VoiceHub.,15.132812,1.303711,0.022873,-20.546875,0.371582,70.312500
By what percentage did customer satisfaction increase after Jennings realigned her product line according to customer feedback?,30%,12.703125,3.882812,0.143921,-9.125000,-0.556152,68.250000
What is the name of the market research firm that reported a 35% increase in sales in the supplement industry as of late November 2023?,NutraStats.,11.523438,4.984375,1.252930,-8.031250,1.046875,72.750000
"According to the article, how much did ‘PixelDreams’ increase their revenue through rigorous analysis of social media activity?`",30%`,9.257812,7.687500,0.162598,-8.687500,0.579590,70.187500
"What is the mythical creature in Egyptian lore that has a mix of a crocodile, lion, and hippopotamus?",Ammit.,12.367188,3.835938,0.733887,-14.078125,0.192993,71.125000
"What specific staple food did Edna Mae Harrell share at the November 5, 2023 gathering in Harlan, Kentucky?",Cornbread.,12.203125,3.642578,0.233521,-13.250000,-0.266357,73.500000
"What is the fundraising goal for the construction of a new pediatric wing during the Heartbeats for Hope 5K Marathon on September 3, 2023?","$100,000.",7.761719,8.789062,-1.010742,-14.625000,-0.410645,69.000000
How much did private investments in PPPs spike in the fiscal year following September 2023?,40%.,14.367188,3.656250,0.074829,3.718750,-1.460938,65.187500
In what city did the U18 World Athletics Championships take place where 17-year-old Miguel Torres competed?,Nairobi.,11.164062,4.671875,0.855957,-9.718750,-1.331055,68.375000
What percentage of a young athlete's diet should consist of carbohydrates according to Dietitian Emily Thomas?,50-60%,11.515625,5.125000,-0.904785,-7.109375,1.037109,71.687500
Which game's World Cup event in October 2023 featured players participating in various playstyles from solo to squadron tactics?,Fortnite.,14.351562,3.130859,-0.369629,-9.929688,1.806641,71.812500
"What was the estimated economic impact of the communication blackout experienced by Cross-Continental Airlines on November 5, 2023?","$600,000.00",10.492188,5.539062,-0.770508,-16.625000,1.175781,69.500000
"Which e-commerce platform is known as a free, open-source solution that aligns with SMEs that started on WordPress, as mentioned in the industry report published on December 2, 2023?",WooCommerce.,10.304688,5.867188,-0.181885,-8.898438,0.409912,69.500000
What contemporary ingredient did Chef Aisyah Bintari introduce to her Nasi Goreng dish during the culinary festival in Jakarta?,Quinoa.,12.031250,3.476562,0.597656,-9.570312,0.524414,70.562500
What grade did the American Society of Civil Engineers give America’s infrastructure in their 2023 report card?,C-.,10.851562,4.750000,0.231201,-11.671875,-0.239746,72.062500
How much did Green Paws manage to raise for their biodegradable dog toy line?,"$80,000.",9.718750,7.929688,0.221924,-14.289062,-0.318359,71.875000
"According to the OECD study in January 2024, what percentage of professionals considered changing their field of work?",47%,10.132812,6.324219,0.140747,-8.789062,0.643066,71.125000
"What traditional dish does the O'Reilly family of Dublin, Ireland prepare to celebrate the winter solstice?",Coddle.,9.359375,5.394531,-0.035217,3.478516,-0.580566,62.687500
What innovative dish did Amelia Davidson come up with for her 17th birthday using soba noodles?,Sobaghetti.,8.265625,6.542969,-0.519043,-5.050781,0.594238,73.375000
Which Maori art form is mentioned as encoding ancestral knowledge and social histories?,Whakairo,9.171875,5.585938,-0.667969,-16.125000,0.461670,70.375000
What percentage of suburban residents lead sedentary lives according to Dr. Joy Hensley's study mentioned at the Move Your Suburb summit?,65%.,11.492188,4.890625,-0.297607,-8.468750,-0.025223,72.875000
What was the perspective of SecureBank Inc.'s CEO Johnathan Reeves on cybersecurity insurance?,Mandatory.,14.968750,0.989746,1.052734,-15.437500,-0.248535,70.125000
"What percentage of adult learners cited flexible schedules as a main reason for choosing online education, according to the AERC survey?",72%.,10.546875,5.781250,0.194214,-3.322266,0.544922,75.500000
What is the name of the online course platform that highlights the importance of technology knowledge in 3D printing?,Learn-a-ton.,12.093750,5.378906,-0.064148,-4.847656,2.560547,70.875000
"What project did Ms. Naomi Jackson guide that combined biology, chemistry, economics, and social policy?",Eco-Reformation.,12.257812,4.027344,0.111938,-3.355469,0.926270,72.187500
What specific genre of music could be found at the downtown plaza's open-air jazz sessions led by Marcus Johnson?,Jazz.,9.578125,5.031250,0.405273,-9.601562,1.514648,71.375000
Which Chilean home décor business made a deal to distribute products to Europe on 10th September 2023?,CraftyCanvas.,15.421875,1.411133,0.780273,-12.343750,-0.234375,70.625000
"By what approximate percentage have SMEs increased their investment in security measures due to an uptick in cyberattacks, as reported by the IDSC?",15-20%,10.367188,6.722656,0.138184,-9.929688,1.279297,69.500000
What was the percentage of SME owners who felt pressured into adopting new technologies according to the survey by Market Bridge Analytics?,78%.,11.171875,5.308594,-0.143066,-8.171875,0.029984,69.500000
What percentage of Greenfield Learning Center's annual operating budget is provided by its endowment fund?,20%.,11.031250,5.699219,-0.726074,-8.929688,-0.421387,73.500000
What year did Esther Rodriguez's grandmother immigrate to Argentina with her empanada recipe?,1921,9.007812,7.242188,-0.053009,2.798828,0.593750,71.062500
What is the name of the startup founded by Sarah Nguyen that is redefining supply chain operations?,ChainLogix,14.515625,1.697266,1.148438,-20.296875,0.195801,70.312500
What is the biggest obstacle to composting according to Sarah Thompson in Minneapolis?,Accessibility.,12.984375,2.929688,-1.218750,-8.750000,-0.941406,72.875000
What humorous hashtag campaign did 'Florist Phil' launch in November?,#PetalPowerVsCorporateFlower.,11.179688,6.691406,0.860352,-10.242188,-0.331055,68.000000
What is the Spanish equivalent of French toast that is enjoyed in Seville during Semana Santa?,Torrijas.,16.359375,0.520020,-0.105774,-17.656250,1.753906,68.750000
"What was the percentage increase in the prevalence of obesity among adults in the United States over the past ten years as announced by Dr. Elizabeth Warren on October 2, 2023?",35%,10.820312,6.296875,-0.404541,-8.843750,1.090820,70.312500
What is the expense limit for which GlobalFinance Corp. requires pre-approval?,PS500.,15.398438,2.000000,-0.011421,-17.406250,-0.431396,73.625000
"What percentage of marathon participants made new friendships during the events, according to the Society for Community Engagement survey?",40%,11.492188,5.542969,0.130981,-9.625000,0.762695,70.687500
"In the document, which app is mentioned as a tool to revolutionize personal nutrition and diet monitoring?",FlexiTaste.,9.945312,6.203125,1.029297,-3.421875,0.613770,72.562500
How much did cyberattacks on schools and universities increase according to the BlueSky Analytics report?,60%,13.382812,4.421875,-0.112976,-8.640625,-2.429688,67.687500
Is the ancient practice of ritualistic dance and song in storytelling ceremonies viewed as relevant in the present day despite technological advancements?,Yes.,9.125000,5.800781,-0.383545,-9.015625,-0.015991,68.375000
What was the percentage increase in online civic-related activities among young adults as reported by the Civic Engagement Research Group in October 2023?,33%,10.562500,4.988281,-0.540039,-5.250000,-0.110107,69.812500
What specific agricultural practice discussed in the document emphasizes integration of crops to support a natural balance?,Agroecology.,10.375000,6.667969,-0.014900,-9.953125,1.656250,68.937500
"What specific technological advance in photography is making its debut at the Contemporary Visions Art Festival in Berlin on October 5, 2023?",Neuro-photography.,13.703125,2.125000,1.131836,-19.250000,-0.209229,72.750000
Which dessert is described as an edible testament to love and longevity in Rosa Bianchi's family?,Tiramisù.,10.210938,4.968750,0.478516,-6.472656,-0.945801,72.750000
What percentage increase in revenue did Zephyr Goods experience after implementing their e-commerce strategy?,150%,15.257812,1.808594,0.436523,-13.929688,1.055664,71.062500
"As of November 22, 2023, what percentage of security breaches involved human error according to a joint study?",65%,11.359375,5.421875,0.209351,-6.332031,0.166382,70.312500
What percentage of the U.S. workforce was involved in the gig economy as of an independent study published in October 2023?,36%.,12.085938,4.941406,0.147705,-7.757812,-0.559570,69.437500
What percentage did GlobalMech reduce landfill contributions by after their first year of collaboration with ReCircle?,60%,13.500000,3.568359,-0.048065,-9.718750,1.199219,69.375000
What is the name of the AI platform Elizabeth Harmon developed to process emotional intelligence?,CerebraNet.,11.539062,5.488281,0.977051,-7.621094,-1.040039,68.750000
In what year did the art therapist reflect on the strides made in community outreach programs?,2023,11.015625,5.207031,-0.389160,-4.558594,0.611328,73.312500
"Which startup, spearheaded by Maya Jacobs, is changing the face of agriculture using 5G?",GreenFuture.,14.750000,2.595703,1.141602,-9.203125,0.198364,67.437500
Which cheese is suggested to try first for grilling on a salt block in the document?,Camembert.,12.578125,1.716797,0.536133,-11.171875,0.114441,69.375000
What is the name of the startup that is aiming to disrupt the shipping industry with its zero greenhouse gas emission maritime transport solution?,OceanRail.,13.453125,3.339844,0.460205,-7.601562,0.777344,70.750000
What instrument does Ada Monroe complement with her traditional six-string guitar in her performances?,Mandolin.,14.242188,1.011719,-0.987305,-20.828125,2.062500,70.062500
What is the Japanese concept of communal harmony that Emily learned about during her visit?,Wa'.,15.187500,1.387695,-0.080078,-19.312500,0.103699,72.062500
Which startup is mentioned in the document as having capitalized on 5G for real-time cybersecurity defenses?,NeuroMesh.,13.781250,2.800781,0.966797,-17.750000,-0.085999,71.625000
What is the name of the comprehensive program launched by Hillview Academy to integrate coding fundamentals into various subject areas?,CodeLogic.,10.289062,5.839844,0.337158,-16.687500,1.850586,72.687500
"What is the secret ingredient to family recipes shared by Martha Stewart from Savannah, Georgia, as mentioned in the document?",Tradition.,12.179688,2.322266,0.311279,-16.046875,1.692383,74.687500
What was 'Vistara Retail's' server uptime since their transition to the cloud?,100%,12.968750,3.970703,0.489746,-7.054688,0.251953,70.437500
What percentage of Gem's Essence online traffic is attributed to social media according to owner Sophia Rogers?,60%,12.265625,4.660156,0.199585,-6.234375,1.410156,67.562500
What year did Maria Elena Garza perform at the storytelling ceremony in Veracruz?,2023,13.093750,3.935547,-0.046112,-1.717773,-0.234009,70.500000
What percentage of IoT devices are prone to hacking as per the NortonSpec report?,70%,12.562500,4.722656,0.176758,-9.414062,-0.812988,65.437500
"Which app, launched in October 2023, offers mood tracking and the ability to connect with licensed therapists?",MindMend'.,12.320312,2.533203,1.778320,-12.484375,-0.493652,71.562500
"What percentage of smartwatch users engage with their devices to improve their health and fitness according to a survey conducted on September 1, 2023?",75%.,12.085938,4.625000,0.333984,-3.001953,1.007812,69.062500
What was the median home price in our neighborhood as confirmed by Emily Nguyen last month?,"$450,000.",8.828125,8.328125,-0.145386,-8.695312,0.441406,70.562500
How much did the Global Financial Services Board increase cybersecurity spending by in 2024?,20%.,11.992188,5.902344,0.617188,-12.820312,0.374512,70.875000
What is the name of the crowdfunding platform launched by Ethan Kwame?,SeedSocial.,10.765625,6.843750,0.037354,-7.371094,-0.829102,70.437500
How much did Elena's Bakehouse reduce waste by utilizing AI to optimize its supply chain and inventory management?,23%.,14.679688,1.115234,0.803711,-6.699219,-2.087891,69.437500
Which company announced the successful integration of blockchain technology for securing its mobile transactions in December 2023?,FinSecure.,14.132812,1.759766,0.833008,-11.546875,0.447510,73.375000
What was the alias of the state-sponsored actor responsible for the cyber attack on Pinnacle Bank?,PhantomMoth,14.210938,2.486328,0.037598,-9.390625,-1.199219,66.625000
Which types of fruits are mentioned as suitable for confit in the document?,Lemons.,12.046875,4.632812,-0.655273,-1.949219,0.553711,71.187500
"What percentage of small businesses reported that technology will be a critical factor in their survival and growth over the next decade, as of October 2023?",85%,11.406250,5.093750,0.985352,-4.417969,0.460449,72.437500
What is the estimated annual growth of global e-waste as mentioned in the Sustainable Electronics Initiative report?,3-5%,10.523438,7.394531,0.203491,-5.796875,-0.448242,70.062500
"What technology did the pilot program launched by Albert Tech in Austin, Texas on December 1, 2023, use for delivering packages?",Drones.,10.085938,5.000000,1.012695,-8.101562,0.674805,71.625000
What financial amount did Laura Jimenez raise through her viral social media campaign for county sheriff?,"$300,000",10.945312,7.207031,-0.668945,-19.171875,-1.236328,68.312500
Has OmniTech Solutions made remote work a permanent aspect of its workforce?,Yes.,9.773438,7.410156,0.500977,-2.724609,-0.581055,68.250000
What is the name of the AI platform Sara Watkins is developing for personalized learning experiences?,NimbleMind.,12.164062,4.972656,1.135742,-8.968750,1.299805,68.750000
"Which company did New Hudson announce a partnership with on March 3, 2024, to fortify its technology arsenal?",SecureTech.,15.250000,0.951660,1.256836,-14.015625,0.632324,70.562500
"According to Dr. Laura Chen, what can amplify cognitive noise and potentially result in interpreting natural sounds as supernatural?",Silence.,14.585938,1.124023,1.112305,-16.375000,0.603516,71.437500
What is the educational model created by Emily Foster and Harold Gizmo Turner called?,PlayLearn.,12.945312,3.005859,0.136963,-14.570312,0.708008,72.375000
"What percentage of educational institutions reported facing cyber threats in the past year according to the survey conducted on October 10th, 2023?",85%,12.257812,3.660156,0.675293,-5.117188,0.585938,69.250000
What is the secret ingredient that distinguishes Grandmother Farah's baklava from typical local versions in Detroit?,Rosewater.,13.914062,0.846191,0.761719,-21.625000,-0.915039,71.937500
"What is the main ingredient that Paul S. Nguyen uses for fermentation on October 13, 2023?",Cabbage.,9.828125,6.175781,0.202271,-7.746094,0.440430,72.625000
"What percentage of hospitals had an active palliative care program as of February 5, 2024, according to the National Palliative Care Registry?",58%.,12.250000,3.490234,-0.418457,-2.349609,1.127930,62.500000
Which startup introduced an AI-driven route optimization software for public bus systems in November 2023?,Viatrans.,12.187500,4.753906,0.597656,-11.992188,-0.248901,72.062500
"What percentage of SMEs adopted some form of cloud service by September 5, 2023, according to the survey by TechGale?",73%,12.742188,4.976562,0.434814,-4.632812,-1.878906,66.250000
What percentage increase in production efficiency has Richmond Terrace Garment Factory seen since adding automation?,20%,13.187500,3.910156,-0.092957,-7.519531,-0.770508,69.125000
Which city's Neues Museum restoration does the reporter describe in their journey?,Berlin.,11.062500,5.707031,0.253418,-12.843750,0.179077,68.312500
Which online freelance marketplace reported a 40% increase in listed projects in November 2023?,Upwork.,12.156250,4.867188,0.822754,5.472656,-1.253906,69.687500
What is the estimated percentage of local tax revenues contributed by small businesses?,40%,12.593750,5.078125,-0.489990,-8.375000,0.373047,72.562500
"As of December 2023, what reduction in defect rates has Jackson's Electronics achieved by implementing Lean management techniques?",20%,11.507812,4.074219,0.264648,-6.003906,-0.072205,71.937500
"According to Jamal Anderson's diary entry, what initial emotion did he experience upon joining his first language class at Horizon?",Intimidation.,10.960938,4.031250,-0.108276,-19.500000,-0.063110,69.125000
Which early religion adopted the phoenix as a symbol of resurrection and eternal life?,Christianity.,9.125000,6.726562,0.162476,-9.093750,0.276367,71.062500
What percentage of SMEs struggled with maintaining effective supply chains due to global events as reported by the Institute for Supply Chain Excellence in September 2023?,78%,12.507812,3.720703,-0.057495,-9.109375,0.111816,69.250000
What nutrient does Dr. Emily Robertson say is essential for synthesizing the 'feel-good' neurotransmitter serotonin?,Tryptophan.,9.328125,4.929688,-0.408447,-9.617188,-0.011589,71.187500
What was the year-on-year increase in RPA adoption among SMEs as indicated by a 2024 report from Automation Anywhere?,50%,13.507812,3.267578,-0.166260,-6.371094,1.166016,74.250000
What was the percentage decrease in municipal water demand reported by Drysdale after implementing the rainwater harvesting program?,40%.,11.906250,5.085938,-0.304199,-5.167969,-0.658691,68.250000
What is referred to as the new oil in the context of SME digital integration shared by Maria Gonzalez at the Global SME Digital Summit?,Data.,12.101562,3.441406,0.220093,-17.953125,-1.495117,71.312500
What was the name of the meditation AI mentioned by the author's friend Julia?,AumNet.,12.601562,4.421875,1.181641,-9.164062,-0.000984,71.187500
"What percentage increase in ransomware attacks on SMEs has been reported by the Cyber Threat Alliance since September 1, 2023?",56%,12.828125,3.712891,0.122864,-10.203125,1.298828,73.062500
Which company set up a gaming lounge at the championship series of BattleQuest?,Keytech.,14.140625,2.880859,-0.731445,-11.828125,1.258789,72.625000
What percentage of citizens believed their vote had a tangible impact on their quality of life in the recent municipal elections?,80%,13.562500,3.363281,1.112305,-7.687500,0.902344,73.250000
Has the integration of art into science curricula been recognized by educational institutions?,Yes.,8.343750,7.457031,-0.665039,-4.644531,-1.444336,72.187500
"Which company, mentioned in the document, became a major player in the waste-to-energy sector after starting as a small startup?",OrganicsNow.,14.343750,1.987305,0.810059,-13.710938,-0.369141,66.812500
How much did FlexiWare's operational efficiency increase after digitizing their inventory management system?,20%.,12.687500,2.417969,0.706055,-8.468750,-0.720215,68.437500
In what year did online holiday season sales exceed in-store purchases for the first time?,2026,12.062500,4.570312,1.456055,-8.570312,-0.218018,74.312500
"As of September 2023, what percentage of the workforce is operating remotely at least five days each month?",70%,12.968750,3.376953,0.737305,-9.390625,0.094360,72.562500
What key ethical principle underlies the initiatives for inclusive art education according to the document?,Inclusivity.,7.570312,9.187500,-0.004990,-2.435547,0.721191,72.687500
What is the new non-lethal management approach being advocated for controlling urban deer populations?,Immunocontraception.,17.078125,-1.444336,-0.404297,-15.585938,-0.883789,72.250000
"As of September 9, 2023, how many apps are there designed to boost cognitive function for older adults?",Thousands.,12.843750,2.582031,0.904297,-11.492188,1.304688,74.687500
"According to the International Journal of Entrepreneurship published on December 10, 2023, what was the improvement percentage in network quality for SMEs engaging in online professional networks?",45%,12.085938,3.830078,0.191406,-8.203125,0.761230,70.250000
What was the rate of growth in global audience engagement in the esports industry as reported by the SEIG since September 2023?,150%,15.414062,1.814453,-0.182983,-14.906250,0.046722,68.375000
What percentage increase in the demand for cybersecurity professionals with expertise in AV systems was reported by TechTalent Institute?,30%.,11.390625,5.128906,-0.239014,-5.296875,0.495850,66.187500
What percentage of jobs that will exist in 2030 have not yet been invented according to the Institute for Future Workforce Development report published in 2023?,85%,12.257812,4.871094,-0.009964,-7.996094,0.916992,69.812500
Which city will host the Hearthstone Masters Tour in 2024?,Paris.,13.289062,2.771484,-0.010132,-19.984375,-0.740723,71.062500
What percentage increase in attempted cyber intrusions has the financial sector witnessed as of October 2023 according to CyberGuard's report?,65%,12.671875,4.183594,0.573242,2.283203,0.140991,64.375000
"Which city introduced smart water management systems as reported on February 13, 2024?",Aquatropolis.,7.562500,8.796875,1.154297,-3.425781,-0.991211,70.500000
What percentage of SMEs reported negative growth impacts due to talent shortages according to a 2023 survey by the Global SME Forum?,55%,11.765625,4.761719,-0.530273,-4.218750,-0.765137,68.000000
