question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
"Binibining Pilipinas 2023 will be the 59th edition of Binibining Pilipinas to be held on May 28, 2023 at the Smart Araneta Coliseum in Quezon City, Metro Manila, Philippines.At the end of the event, Nicole Borromeo and Chelsea Fernandez will crown their respective successors. Only two titles will be awarded this edition after Binibining Pilipinas Charities, Inc. lost the franchise for Binibining Pilipinas Grand",2023,13.488965,1.220683,-0.131797,-64.566055,-0.923773,162.058655
"The 2023 South African National Shutdown was a protest held by the political party EFF on 20 March 2023, the day before Human Rights Day. The EFF called for the resignation of President Cyril Ramaphosa and an end to load-shedding. The leader of the EFF, Julius Malema, warned businesses countrywide to close their doors or risk being looted by them.The Mail and Guardian speculated",2023,14.344504,5.714492,-2.486241,-58.469727,-3.229218,148.316193
"The 2023 Belgian Cup Final, named Croky Cup after the sponsor, will be the 68th Belgian Cup final and is scheduled to be played on 30 April 2023. KV Mechelen qualified for its seventh Belgian Cup Final on 28 February 2023, and already won the tournament twice, first in 1987 and more recently in 2019. Two days later, Antwerp also qualified, which will be",2023,19.692789,-0.530898,-0.564020,-65.856789,-1.134945,162.977371
"The floods in South Africa in February-March 2023 were caused by heavy rainfall as a result of the La Niña weather phenomenon, affecting seven provinces, including Eastern Cape, Northern Cape, Mpumalanga, KwaZulu-Natal, and North West. The floods have caused casualties and damage to homes, businesses, basic infrastructure, roads, bridges and affected crops and livestock. At least twelve people have died across the provinces and",seven,14.091127,2.670205,-1.463840,-67.753944,-3.224848,159.117828
"The 2023 Backlash is the upcoming 18th Backlash professional wrestling pay-per-view (PPV) and livestreaming event produced by WWE. It will be held for wrestlers from the promotion's Raw and SmackDown brand divisions. The event will take place on Saturday, May 6, 2023, at the Coliseo de Puerto Rico José Miguel Agrelot in San Juan, Puerto Rico. This will be the first WWE event held",2023,20.508755,2.049240,-2.052775,-58.900425,-2.305877,155.050415
"Parliamentary elections are scheduled to be held in Slovakia on 30 September 2023 to elect members of the National Council. The 2020 Slovak parliamentary election resulted in a coalition government led by the Ordinary People and Independent Personalities movement. On 15 December 2022 the Slovak government lost a no-confidence vote, and a snap election in 2023 was demanded by the President of Slovakia, Zuzana",2020,14.821585,1.783758,1.383664,-60.945999,1.380338,159.829468
"An ongoing refugee crisis began in Africa in mid-April 2023 after the outbreak of the 2023 Sudan conflict. By 1 May 2023, an estimated 73,000 to 100,000 people [1] have fled the country, while over 5 million people have been displaced within the country. These included diplomats and citizens and foreign nationals from countries including Somalia, Eritrea, Brazil, the United States, the United Kingdom,",Africa,16.134861,3.039480,0.942419,-70.112007,-2.100561,159.913406
"The 35th Lo Nuestro Awards were held at the Dade Arena in Miami on February 23, 2023, to recognize the most popular Spanish-language music of 2022. The ceremony will be broadcast on Univisión and will be hosted by television presenters Alejandra Espinoza and Adrián Uribe and singers Sebastián Yatra and Paulina Rubio.The nominees were announced on January 23, 2023, with Colombian singer Sebastián Yatra",35th,15.956354,2.039264,1.120558,-53.890602,-1.456141,164.327957
"The 14th National People's Congress is the current meeting of the legislative branch and, constitutionally, the supreme authority of the People's Republic of China. It convened in Beijing, on 5 March 2023, and is scheduled to continue until March 2028. Elections for the new Congress were held from October 2022 to February 2023. It is scheduled to hold five sessions in this period, occurring",14th,16.206558,3.848293,-0.071164,-55.555180,-1.534825,158.308990
"Various countries and organizations have responded to the 6 February 2023 Turkey–Syria earthquake. At least 105 countries and 16 international organizations pledged support for victims of the earthquake, including humanitarian aid. More than eleven countries provided teams with search and rescue dogs to locate victims under the debris and monetary support was offered as well.However, outreach to Syria was ""less enthusiastic"" than that to",Turkey,7.304343,11.777809,-0.568017,-79.613663,-1.880337,152.357407
"Advanced Land Observing Satellite 3 (ALOS-3), also called Daichi 3, was a 3-ton Japanese satellite launched on March 7 2023. It was to succeed the optical sensor PRISM (Panchromatic Remote-sensing Instruments for Stereo Mapping) carried on the ALOS satellite, which operated from 2006 to 2011. The ALOS-2 satellite and the future ALOS-4 satellite meanwhile carries a synthetic-aperture radar. The satellite was launched as the",3-ton,16.548407,-0.345320,-3.058430,-57.650913,-3.767820,150.163681
"The 6th Hollywood Critics Association Film Awards, presented by the Hollywood Critics Association, took place on the evening of February 24, 2023 at the Beverly Wilshire Hotel, Beverly Hills, while the winners of the 1st Hollywood Critics Association Creative Arts Awards were announced earlier in the day on social media platforms. The nominations for both events were announced on the HCA official YouTube channel",1st,14.131755,6.089254,-0.054796,-63.019192,-4.742005,160.657150
The 2023 New Year Honours are appointments by some of the 15 Commonwealth realms to various orders and honours to recognise and reward good works by citizens of those countries. The New Year Honours are awarded as part of the New Year celebrations at the start of January and those for 2023 were announced on 30 December 2022. The recipients of honours are displayed,2023,18.535944,-0.898000,-0.988424,-23.620075,-3.042400,166.314102
The 2023 Census of Nigeria will be a detailed enumeration of the Nigerian population that will be the fifth national census in the country since Independence. It will be the first national census held since 2006. Over 190 Billion Naira (₦) has been allocated for the exercise. A pilot census will be held in July 2022 to get ready for the final census in,Nigerian,19.305990,2.062870,-1.852784,-57.898262,-3.252212,156.443054
"The 2023 Rey de Reyes (Spanish for ""2023 King of Kings"") was a professional wrestling tournament and supercard event produced by the Mexican Lucha Libre AAA Worldwide (AAA) promotion. The event was held on February 5, 2023, at Poliforum Zamna in Merida, Yucatan, Mexico. The 2023 event was the 26th Rey de Reyes show and tournament. In the main event match, Sam Adonis defeated",2023,13.613666,0.235977,-1.458104,-68.843666,0.992271,160.460251
"The 2023 New Year Honours in New Zealand were appointments by Charles III in his right as King of New Zealand, on the advice of the New Zealand government, to various orders and honours to reward and highlight good works by New Zealanders, and to celebrate the passing of 2022 and the beginning of 2023. They were announced on 31 December 2022.The recipients of",2023,15.115560,4.084861,1.871162,-31.734978,-4.030715,160.907410
"Marchetti's constant is the average time spent by a person for commuting each day. Its value is approximately one hour, or half an hour for a one-way trip. It is named after Italian physicist Cesare Marchetti, though Marchetti himself attributed the ""one hour"" finding to transportation analyst and engineer Yacov Zahavi.Marchetti posits that although forms of urban planning and transport may change, and although",Marchetti,14.599001,2.477247,-0.919861,-71.705818,-2.412488,153.627335
"Live at Bush Hall is a concert film by British rock band Black Country, New Road released on 20 February 2023 through YouTube. It is the first official release since Ants from Up There and the departure of Isaac Wood, the band's vocalist, and consists of recordings from previously unreleased music performed live at Bush Hall, London, over the period of 15–16 December 2022.",British,14.964110,2.794497,-1.439268,-68.742859,-2.340416,161.349533
"The 2023 DFB-Pokal Final will decide the winner of the 2022–23 DFB-Pokal, the 80th season of the annual German football cup competition. The match will be played on 3 June 2023 at the Olympiastadion in Berlin.The winner will host the 2023 edition of the DFL-Supercup at the start of the following season, and will face the champion of the 2022–23 edition of the Bundesliga,",2023,11.864582,5.860772,2.138389,-65.743965,-3.717757,158.445053
"The 75th Directors Guild of America Awards, honoring the outstanding directorial achievement in feature films, documentary, television and commercials of 2022, were presented on February 18, 2023. The ceremony was hosted by Judd Apatow, who previously hosted the ceremonies in 2018, 2020 and 2022. The nominations for the television and documentary categories were announced on January 10, 2023, while the nominations for the feature",75th,23.303122,-1.433941,-2.363871,-53.485161,-5.048355,167.333527
"The 2023 United Kingdom pupil protests were a series of protests, demonstrations and riots which occurred across secondary schools in the United Kingdom in February and March 2023. The protests were held in opposition to some school rules, especially concerning the use of school toilets during lesson times and rules relating to school uniforms. Videos of the protests were widely circulated on TikTok, with",2023,17.499708,-0.361174,-3.353847,-77.804024,-1.591652,150.576904
"The 75th Primetime Emmy Awards will honor the best in American prime time television programming from June 1, 2022, until May 31, 2023, as chosen by the Academy of Television Arts & Sciences. The ceremony will be held on September 18, 2023, and will be broadcast in the United States on Fox, with the Creative Arts Emmys to be presented on September 9 and",75th,23.244184,-4.713166,-0.949020,-58.237709,-1.866870,158.547775
"Local elections are scheduled to be held in Sri Lanka in 2023. More than 16.6 million Sri Lankans will be eligible to elect 8,711 members to 340 local authorities comprising 24 Municipal Councils, 41 Urban Councils and 275 Divisional Councils. These will be the first elections to be held in Sri Lanka following the major unrest the previous year, which resulted in the ousting",2023,21.078669,1.815062,-0.283212,-63.946239,-2.032841,167.210480
"The 2023 All In, also known as All in London at Wembley Stadium, is the upcoming second All In professional wrestling pay-per-view (PPV) event. It will be the first edition of the event to be produced by All Elite Wrestling (AEW) after the inaugural All In was held independently in September 2018, a few months prior to AEW's formation in January 2019. The event",2023,18.275557,1.999092,-1.762822,-58.830429,-0.117129,165.977005
"The 50th ceremony of the Annie Awards, honoring excellence in the field of animation for the year of 2022, was held on February 25, 2023, at the University of California, Los Angeles's Royce Hall in Los Angeles, California in live ceremony after two years as virtual event.The nominees were announced on January 17, 2023, Guillermo del Toro's Pinocchio led the nominations with nine, followed",50th,21.061844,0.056898,-3.309666,-40.006451,-3.326297,167.488876
"The 2023 IIHF World Championship Division I is an international ice hockey tournament run by the International Ice Hockey Federation.The Group A tournament is being held in Nottingham, United Kingdom from 29 April to 5 May and the Group B tournament was held in Tallinn, Estonia from 23 to 29 April 2023. Japan won Group B and got promoted while Serbia was relegated after",2023,16.850189,1.247421,-0.589909,-57.545788,-3.408569,161.108292
"The 2023 United Nations Climate Change Conference or Conference of the Parties of the UNFCCC, more commonly referred to as COP28, will be the 28th United Nations Climate Change conference, held from November 30th until December 12th, 2023 at the Expo City, Dubai. The conference has been held annually since the first UN climate agreement in 1992. It is used by governments to agree",2023,17.411915,2.304424,-4.875163,-73.110367,-1.155162,158.751846
"The Recovering America's Wildlife Act (RAWA) is a bill in the United States Congress intended to provide funding for the conservation of wildlife in the United States. In the 117th United States Congress, the House of Representatives passed it by 231–190, but although it passed the Senate Committee on Environment and Public Works on a bipartisan basis, it never passed the full Senate and",RAWA,20.329578,-0.809622,-1.337658,-67.794151,-1.832579,160.511551
"Berlin 2030 klimaneutral (English: Berlin 2030 climate-neutral) was a citizens' initiative launched in Berlin in 2018. It was the subject of a city-wide referendum scheduled for 26 March 2023, commonly called the Klima-Volksentscheid (English: climate referendum). Voters will be asked whether the Climate Protection and Energy Transition Act of 2016 should be amended. The primary goal of the referendum is to legislate a goal",Berlin,14.812572,6.082407,-4.860593,-79.417786,0.924074,159.938477
"The 2023 Madrid Open (sponsored by Mutua) is a professional tennis tournament to be played on outdoor clay courts at the Park Manzanares in Madrid, Spain from 25 April to 7 May 2023. It will be the 21st edition of the event on the ATP Tour and 14th on the WTA Tour. It is classified as an ATP Tour Masters 1000 event on the",2023,10.055055,6.720144,2.614514,-40.029186,-2.793926,163.511688
"The Battle of Khartoum is an ongoing battle for control of Khartoum, the capital of Sudan, between the paramilitary Rapid Support Forces (RSF), and the Sudanese Armed Forces. The battle began on 15 April 2023, after the RSF allegedly captured Khartoum International Airport, several military bases, and the presidential palace, starting an escalating series of clashes. It was initially reported that tensions rose in",Khartoum,18.879961,-0.874129,-4.348021,-71.090141,0.108369,157.722183
"The 2023 Coupe de France final was a football match between Nantes and Toulouse to decide the winner of the 2022–23 Coupe de France, the 106th season of the Coupe de France.Toulouse won the match 5–1, claiming their first Coupe de France title. It was the city's second title, however, as the unaffiliated predecessor Toulouse FC, which was dissolved in 1967, had won the",2023,15.882557,2.315669,2.727177,-57.943455,-3.403267,159.671753
"San Marino is set to participate in the Eurovision Song Contest 2023 in Liverpool, United Kingdom, with ""Like an Animal"" performed by Piqued Jacks. The Sammarinese broadcaster San Marino RTV (SMRTV) organised the national final Una voce per San Marino in order to select the Sammarinese entry for the 2023 contest. The event consisted of over 1000 emerging and 32 established artists competing over",Liverpool,20.651188,-0.959642,-1.785959,-64.075890,-2.958399,154.984970
"The 95th Academy Awards was a ceremony held by the Academy of Motion Picture Arts and Sciences (AMPAS) on March 12, 2023, at the Dolby Theatre in Los Angeles, which honored films released in 2022.The event was televised in the U.S. by ABC and was produced by Ricky Kirshner and Glenn Weiss. Weiss was also the director. Comedian and late-night talk show host Jimmy",2022.The,19.636911,-1.011609,0.098080,-37.118031,-0.984436,167.285995
"On 26 February 2023, a boat carrying migrants sank amidst harsh weather conditions while trying to land on the coast of Steccato di Cutro, a seaside resort village near the town of Crotone, in the region of Calabria in southern Italy. The boat was carrying about 200 migrants when it sank, of whom at least 89 died, including at least 24 children. Eighty-one people",Crotone,19.146406,1.510064,-0.519909,-70.945801,-3.536612,159.040894
"The 2023 Nigerian House of Representatives elections were held on 25 February 2023 where voters elected members of the House of Representatives using first-past-the-post voting in all 360 federal constituencies. The last regular House elections for all districts were in 2019. Other federal elections, including the Senate elections and the presidential election, held on the same date while state elections will be held two",2023,20.849140,1.181057,0.805876,-54.891144,-6.055158,159.909302
"Dark Angel is an American thrash metal band from Downey, California, that formed in 1981. The band's current lineup includes drummer Gene Hoglan, guitarists Eric Meyer and Laura Christine, frontman Ron Rinehart and bassist Mike Gonzalez. In its history, they have gone through many lineup changes, and as of guitarist Jim Durkin's death in March 2023, there are no original members left in the",American,20.529690,-0.055375,0.998623,-67.983505,-0.081511,166.949722
"The 2022-2023 Pakistan economic crisis is an ongoing economic crisis and part of 2022-2023 political unrest in Pakistan. It has caused severe economic challenges for months due to which food, gas and oil prices have risen. The Russian invasion of Ukraine has caused fuel prices to rise worldwide. Excessive external borrowings by the country over the years raised the spectre of default, causing the",2022-2023,14.224572,1.319986,-1.483939,-68.240189,-0.528704,150.985306
"Miss Grand Ecuador 2023 was the second edition of the Miss Grand Ecuador beauty pageant, held at TC Televisión Studios, Guayaquil. It was originally proposed to be held in January but was postponed to April 15, 2023, for unspecified reasons. Candidates from seven provinces of the country, who qualified for the national pageant via an audition performed virtually earlier in November 2022, competed for",2023,18.975010,1.063802,-3.193807,-47.679276,-1.764375,161.293777
"All Star Junior Festival 2023 was an interpromotional professional wrestling pay-per-view event organized by New Japan Pro-Wrestling (NJPW). It was held on March 1, 2023 at Korakuen Hall in Bunkyo, Tokyo, Japan. The event, which was produced by NJPW wrestler Hiromu Takahashi, featured the participation of junior heavyweight wrestlers from over 20 different promotions from around the world. In the main event, NJPW's Master",2023,15.972998,-2.284695,0.368722,-51.461502,-0.930102,166.347092
"The 1st Hollywood Critics Association Creative Arts Awards, presented by the Hollywood Critics Association, took place on February 24, 2023. The winners were announced on the official HCA Facebook, Instagram and Twitter, while the 6th Hollywood Critics Association Film Awards took place on the same day at the Beverly Wilshire Hotel, Beverly Hills. The nominations were announced on the HCA official YouTube channel and",1st,15.904818,0.823656,0.209733,-73.672501,-3.981764,153.175659
"The Nairobi Declaration (Arabic إعــــــــــلان نيـــــــروبي) is an ongoing attempt by a group of South Sudanese military officials led by rebel deputy chief of staff Dickson Gatluak Jock to remove Paul Malong Awan as leader of the opposition South Sudan United Front/Army (SSUF/A). The officers according to the declaration accused Malong of being ""incompetent"" to lead and has not been able to meet his",Arabic,18.882183,-2.507611,-2.692556,-77.998459,-1.089117,161.761398
"Miss Grand South Africa 2023 will be the eighth edition of the Miss Grand South Africa beauty pageant, scheduled to be held on July 22, 2023, at the Atterbury Theatre in South Africa's capital, Pretoria. Thirty-four candidates who qualified for the national pageant through the virtual casting will compete for the title.The winner of the contest will be crowned by Miss Grand South Africa",2023,10.446090,5.222159,0.679329,-56.794456,-0.173818,160.625870
"Iceberg A-81 is an iceberg that calved from the Brunt Ice Shelf in January 2023. The detachment happened near the British-operated Halley Research Station, which is located only 20 km away from the point of rupture. The iceberg is estimated to measure 1,550 square kilometres (600 sq mi).The iceberg was first spotted on 22 January by the British Antarctic Survey and was later confirmed",British,19.965782,2.226340,0.409728,-73.267113,0.112447,168.294769
"The 8th Annual Latin American Music Awards was held on April 20, 2023, to recognize outstanding achievements for artists in the Latin music industry of 2022, voted by the public.The ceremony will took place at the MGM Grand Arena in Las Vegas, United States, and was broadcast simultaneously on Univision, UniMás and Galavisión in the United States, and Canal 5 in México. This marks",8th,16.316000,1.923567,-0.067191,-43.171719,-4.269782,168.911789
"Beginning on 31 July 2022, tensions between Serbia and Kosovo heightened due to the expiration of the eleven-year validity period of documents for cars on 1 August 2022, between the government of Kosovo and the Serbs in North Kosovo. Kosovo, which declared independence in 2008, signed an agreement with Serbia in 2011 that concluded on the use of license plates in North Kosovo. This",Serbia,13.711013,4.039746,-2.741977,-90.341537,1.089735,151.887131
"The 2023 Guatemala City mayoral election will be held on 25 June 2023, to elect the mayor of Guatemala City, Department of Guatemala and thirteen members of the Municipal Council. Incumbent Ricardo Quiñónez Lemus is eligible for another term. Quiñónez of the Unionist Party is running for re-election with the support of Valor. Juan Francisco Solórzano Foppa, a pre-candidate of the Semilla–Winaq–URNG–MAIZ coalition, was",2023,17.923086,-0.616458,0.700156,-64.767723,-0.462877,156.595612
"The 30th Hanteo Music Awards (Korean: 30주년 한터뮤직어워즈 2022; RR: 30junyeon Hanteomyujigeowojeu 2022; lit. 30th Anniversary Hanteo Music Awards 2022) ceremony is currently held at Jamsil Arena in Seoul on February 10–11, 2023, to recognise the best artists and recordings, primarily based on Hanteo Chart of the year from January 1 to December 31, 2022. The ceremony is hosted by Eugene, Shin Dong-yup, Hyunsuk",Korean,12.052008,7.458976,-0.503607,-52.776508,0.322651,163.547577
"Zerobaseone (Korean: 제로베이스원; RR: Jerobeiseuwon, stylized in all caps; abbreviated as ZB1) is a South Korean boy group formed through Mnet's reality competition Boys Planet in 2023. It is managed by Wake One Entertainment. The group is composed of nine members: Kim Ji-woong, Zhang Hao, Sung Han-bin, Seok Matthew, Kim Tae-rae, Ricky, Kim Gyu-vin, Park Gun-wook and Han Yu-jin. The group will debut in",Korean,15.873819,1.464686,-2.214844,-58.471054,-0.403488,156.475952
"The 2023 Las Anod conflict is an ongoing armed conflict between the Somaliland National Army and militias of the Dhulbahante, Majeerteen and Warsangali clans that ensued in Las Anod, the capital of the Sool region. Fighting erupted on February 6 after Somaliland security forces held a violent crackdown on civil protests. On February 8, the supreme Garad of Dhulbahante, Garad Jama Garad Ali, declared",2023,18.077337,-1.155408,-1.274020,-76.033188,-2.649110,158.897934
"The 2023 Night of Champions is the upcoming 10th Night of Champions professional wrestling pay-per-view (PPV) and livestreaming event produced by the American promotion WWE. It will be held for wrestlers from the promotion's Raw and SmackDown brand divisions. The event is scheduled to be held on Saturday, May 27, 2023, at the Jeddah Super Dome in Jeddah, Saudi Arabia. This will be the",2023,17.529171,1.081202,-2.076131,-55.359993,-3.659872,154.918076
"The Golden Jubilee of Carl XVI Gustaf will be celebrated in 2023 in the Kingdom of Sweden, to mark the 50th anniversary of the accession of King Carl XVI Gustaf on 15 September 1973. He will be the first Swedish king to celebrate a Golden Jubilee. The 500th anniversary of the election of Gustav Vasa as King of Sweden will also marked be during",2023,11.930140,7.189470,-1.300594,-64.666580,-4.441730,148.771713
"The COVID-19 Response Recognition Award is a service award established by the New Zealand government in 2022 to recognise individuals and organisations who contributed to New Zealand’s frontline workforce COVID-19 response. The awards will be distributed from late January 2023, and it is expected that there will be about 80,000 individual recipients.Awards to individuals will take the form of a lapel pin and certificate,",2022,13.892808,5.276194,-2.792436,-55.208309,-0.656455,160.862549
