question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
What was the percentage increase in mobile data usage within the first 24 hours of a prolonged internet outage?,157%,15.950941,5.678898,-3.040570,36.064735,-23.171865,0.724399,142.120163
What traditional cooking technique does the wok specialize in?,Stir-frying.,9.798431,10.515584,-4.473250,26.259497,-12.320337,3.066518,144.909805
Which state initiated the CalGrant for Adult Students program in January 2024?,California.,7.170531,13.564679,-4.485951,24.583273,-11.744875,1.574222,144.640930
"What was the percentage of consumers preferring to purchase from companies that demonstrate a commitment to sustainability, according to the Green Horizons Inc. survey?",74%,9.670850,11.433768,-5.079231,23.490704,-10.982521,2.057433,144.923035
"Which traditional Sicilian dessert symbolizes the blend of Arab, Norman, and Spanish confectionery traditions?",Cannoli.,9.294642,11.260566,-3.315883,18.532393,-5.442400,2.095747,143.396774
What percentage of consumers expect a business to have an online presence according to the survey conducted by the Local Economy Research Center in October 2023?,88%,10.732101,11.193016,-3.765715,45.408997,-30.009371,0.023172,133.789505
Who is responsible for tending to the ancestral rose bushes at Harrowgate Mansion?,Gardeners.,12.339078,8.664658,-3.839408,30.682632,-15.271571,2.117287,135.679321
What percentage of eligible voters participate in municipal elections according to the study by the Center for the Study of Local Elections at Anytown University?,15-27%,11.090034,9.619502,-5.026310,18.812098,-5.801007,0.317045,146.903809
"According to the local survey mentioned in 'Once Upon a Screen: The E-commerce Fairy Tale', what percentage of the population now prefers shopping online in their pajamas?",89%,10.399900,10.151611,-4.754508,22.968151,-10.795624,4.523136,145.735947
"Who is recognized as playing a crucial role in community-based health emergency preparedness, according to James Peterson, Policy Analyst for Community Health Initiatives?",Volunteers.,13.191130,7.472057,-4.589735,60.691391,-43.433716,-1.989078,129.195145
What is the name of the social platform Heidi Tan launched for freelancers to connect and collaborate?,BlendIn.,14.785104,5.477765,-4.026432,43.397045,-29.781258,-2.813717,141.590637
"How much did the median home values in Brooklyn, New York, increase from 2003 to 2023?",112%.,14.648967,7.139257,-4.429832,28.094894,-14.238138,2.103287,143.689606
By what percentage did culturally-inspired products tend to have a longer life cycle within their markets?,20%,11.243380,10.083159,-3.482823,26.015690,-12.357821,-0.356059,141.086014
What was the percentage increase in local event registration according to the Local Fitness Enthusiasts Group compared to the previous year?,30%,10.883267,9.759439,-5.140075,24.620436,-12.560475,2.497242,143.706909
"By how much has the local energy consumption risen annually, according to the existing utility framework analysis?",3.5%.,8.127206,12.594501,-4.230854,19.235176,-5.737004,2.884235,143.473816
"What percentage of jobs in the economy require postsecondary education as of September 10, 2023?`",65%.`,9.741300,10.130111,-3.994760,49.570110,-32.889694,1.158845,131.208466
What percentage increase in voter turnout was observed in the city of Newfield during the pilot program that extended early voting?,3%,8.946186,11.579217,-5.796157,25.645376,-10.951199,1.386033,141.808380
What percentage of countries have integrated remote learning into their core curriculum according to the Global Education Monitoring Report in November 2023?,80%,10.184051,10.866247,-4.048852,14.899100,-2.288933,3.634010,148.708939
In what year did the City Council vote to allocate funds for public school improvements?,2023,10.407011,10.314476,-5.925266,50.162350,-37.723888,0.985416,141.338608
Which Asian metropolis partnered with local tech firms to develop apps that promote civic engagement among marginalized areas?,Metropolix.,14.196152,6.957543,-3.540175,29.902876,-17.091389,2.243088,145.788864
How much has the gig economy grown since 2024 according to ‘Figures & Fables Consulting’?,150%.,14.387372,7.236489,-4.621143,26.236633,-13.475866,0.852443,146.715012
"Which festival is noted for blending the boundaries between photography and digital art, according to the document?",ImagineSphere.,10.377387,9.416505,-3.750497,25.597811,-10.820876,1.857271,145.019363
What year did the Romagnoli family immigrate to the neighborhood after leaving Italy?,1950,10.681410,10.303454,-4.640884,28.104015,-14.387884,0.695983,146.098129
By what percentage has Sofia Rodriguez allocated her portfolio to socially responsible enterprises as of January 2024?,60%.,11.503882,9.115094,-4.654496,24.297333,-11.867656,0.639855,144.123611
For whom did Dr. Sanjay Gupta state that preventative screenings are essential?,Everyone.,12.677785,8.302029,-4.928505,37.440472,-21.972540,0.467723,144.483597
"What is considered the backbone of all business sectors, according to Jim Collins, CEO of Dynamic Tech Solutions?",Technology.,9.803572,11.237569,-4.554893,14.258871,-1.745965,-2.314285,147.059418
What percentage of account compromise attacks does Sam know can be effectively blocked by MFA protocols?,99%.,11.313114,9.371991,-3.710634,24.818249,-12.556969,-0.084023,146.190247
"As of September 9, 2023, what percentage of SMEs recognize the importance of digital transformation according to the Digital Economy and Innovation Group?",67%,10.947934,10.339159,-3.825918,30.352028,-16.633095,3.128233,143.019196
What was the voter turnout percentage according to the Local Electoral Participation Survey conducted after the 2023 municipal elections?,26.50%,13.344984,8.379641,-4.452342,22.826445,-9.588615,-1.872624,147.742813
Which city set a precedent by amending their charter to allow youth participation on advisory boards?,Harbourton.,12.679154,8.018991,-5.584794,26.148792,-13.731253,-2.176964,144.362076
Are remote workers at Infinity Solutions required to update their calendars with their working hours and meetings?,Yes.,7.816763,13.755856,-5.010914,35.593414,-20.837414,3.976911,140.363174
"What was the public reaction to the heavy snowstorm that hit on December 15, 2023?",Surprised.,12.945844,8.933466,-3.268884,50.124485,-36.015842,-3.888575,136.744080
In what month does the Old Town Parade and Heritage Festival take place?,December.,10.120111,10.961500,-5.820548,38.357323,-24.908497,3.813438,142.441803
What was the name of the facial recognition software released by CyberSight Inc. that raised concerns regarding privacy and profiling?,VisionTrack.,14.915717,5.357885,-3.940037,18.390795,-6.928848,1.691832,127.397270
What profound chapter are retired individuals in a vibrant neighborhood embracing according to the document?,Volunteerism.,11.860280,9.393296,-3.781810,32.325409,-19.555511,-1.090155,141.253586
By what percent did independently owned neighborhood institutions nationwide decline by September 2025?,30%.,10.482182,10.461005,-3.494675,57.941971,-39.357552,-1.186569,123.308884
Which festival is described as a jumble where 'fur-lined boots meet independent cinema'?,Sundance.,7.353876,10.572305,-4.426507,20.037680,-4.097137,-0.646859,142.469147
What cutting-edge platform did Meadowbrook introduce to provide personalized therapy sessions to its residents?,Athena.,8.958910,12.397767,-3.457742,15.768687,-3.740818,1.193016,136.556686
"As of September 15, 2023, what percentage of the total solid waste generated worldwide is contributed by C&D activities?",30-40%,11.090922,9.432996,-4.706176,19.984503,-7.401811,3.925324,146.888672
"What is the name of the digital platform launched on December 1, 2023, to connect young Springville residents with local representatives?",VoiceHub.,14.853999,6.064341,-5.998817,51.085117,-36.405106,0.373433,137.785828
By what percentage did customer satisfaction increase after Jennings realigned her product line according to customer feedback?,30%,10.400108,9.538088,-5.914949,23.692518,-10.382629,3.992366,144.096146
What is the name of the market research firm that reported a 35% increase in sales in the supplement industry as of late November 2023?,NutraStats.,11.557837,9.188141,-4.088142,34.594372,-19.356300,1.193144,138.489792
"According to the article, how much did ‘PixelDreams’ increase their revenue through rigorous analysis of social media activity?`",30%`,9.333103,10.630759,-3.698130,42.514473,-27.604126,2.347004,132.227585
"What is the mythical creature in Egyptian lore that has a mix of a crocodile, lion, and hippopotamus?",Ammit.,13.067549,8.278040,-2.805845,22.435341,-10.255691,1.159090,137.840256
"What specific staple food did Edna Mae Harrell share at the November 5, 2023 gathering in Harlan, Kentucky?",Cornbread.,12.805448,8.568604,-2.992147,39.175674,-25.363562,1.720640,139.193390
"What is the fundraising goal for the construction of a new pediatric wing during the Heartbeats for Hope 5K Marathon on September 3, 2023?","$100,000.",7.981728,13.391490,-4.229654,2.355458,14.843221,-1.327838,145.876678
How much did private investments in PPPs spike in the fiscal year following September 2023?,40%.,12.080162,9.216958,-2.710061,19.164789,-7.094816,0.124643,144.674789
In what city did the U18 World Athletics Championships take place where 17-year-old Miguel Torres competed?,Nairobi.,9.300360,9.993594,-6.962976,26.228930,-11.056465,1.223799,142.620499
What percentage of a young athlete's diet should consist of carbohydrates according to Dietitian Emily Thomas?,50-60%,10.938697,8.170683,-4.292542,16.100943,-3.213755,6.302328,147.014648
Which game's World Cup event in October 2023 featured players participating in various playstyles from solo to squadron tactics?,Fortnite.,12.680468,7.892928,-2.985899,43.904839,-29.850309,3.080478,139.821411
"What was the estimated economic impact of the communication blackout experienced by Cross-Continental Airlines on November 5, 2023?","$600,000.00",9.340014,11.732548,-4.950716,16.556055,14.026342,3.456981,142.687836
"Which e-commerce platform is known as a free, open-source solution that aligns with SMEs that started on WordPress, as mentioned in the industry report published on December 2, 2023?",WooCommerce.,11.948619,9.079381,-3.895575,20.512014,-6.128081,-0.550124,145.913239
What contemporary ingredient did Chef Aisyah Bintari introduce to her Nasi Goreng dish during the culinary festival in Jakarta?,Quinoa.,14.790485,5.982066,-2.221793,31.442905,-17.764784,-1.743255,142.837540
What grade did the American Society of Civil Engineers give America’s infrastructure in their 2023 report card?,C-.,10.679167,10.914665,-3.920179,12.448239,2.206866,1.486220,142.072891
How much did Green Paws manage to raise for their biodegradable dog toy line?,"$80,000.",9.119352,12.448009,-4.016031,13.868666,-2.466962,0.337743,144.951401
"According to the OECD study in January 2024, what percentage of professionals considered changing their field of work?",47%,11.449164,9.408918,-4.387407,27.682281,-14.024570,-0.143672,143.997910
"What traditional dish does the O'Reilly family of Dublin, Ireland prepare to celebrate the winter solstice?",Coddle.,9.825438,10.329045,-5.016176,29.302725,-16.736309,1.669915,140.465988
What innovative dish did Amelia Davidson come up with for her 17th birthday using soba noodles?,Sobaghetti.,10.462080,10.710412,-3.106072,24.542091,-10.595754,3.138441,142.482925
Which Maori art form is mentioned as encoding ancestral knowledge and social histories?,Whakairo,9.556522,10.239876,-4.227161,32.312637,-19.545361,-2.473871,144.253357
What percentage of suburban residents lead sedentary lives according to Dr. Joy Hensley's study mentioned at the Move Your Suburb summit?,65%.,10.931364,10.322505,-4.057545,45.824718,-31.069960,2.531867,136.949966
What was the perspective of SecureBank Inc.'s CEO Johnathan Reeves on cybersecurity insurance?,Mandatory.,10.665540,10.728523,-3.629681,28.130999,-13.206745,4.116534,139.673553
"What percentage of adult learners cited flexible schedules as a main reason for choosing online education, according to the AERC survey?",72%.,10.191372,10.924537,-5.813333,26.870771,-14.321918,2.605669,142.654358
What is the name of the online course platform that highlights the importance of technology knowledge in 3D printing?,Learn-a-ton.,11.822313,8.779200,-1.847965,41.888107,-24.863409,-0.331290,131.669998
"What project did Ms. Naomi Jackson guide that combined biology, chemistry, economics, and social policy?",Eco-Reformation.,11.391171,9.682355,-3.763828,22.719616,-9.479571,2.307775,142.093674
What specific genre of music could be found at the downtown plaza's open-air jazz sessions led by Marcus Johnson?,Jazz.,9.910025,10.998066,-5.759693,12.159106,1.695756,4.051350,145.990158
Which Chilean home décor business made a deal to distribute products to Europe on 10th September 2023?,CraftyCanvas.,14.627994,6.256943,-4.153472,30.933239,-16.665180,-1.424886,142.080444
"By what approximate percentage have SMEs increased their investment in security measures due to an uptick in cyberattacks, as reported by the IDSC?",15-20%,8.899130,11.524246,-4.261672,19.992855,-6.878776,1.438565,145.674194
What was the percentage of SME owners who felt pressured into adopting new technologies according to the survey by Market Bridge Analytics?,78%.,10.816438,10.530330,-3.205713,37.016293,-23.138697,-0.686782,142.000275
What percentage of Greenfield Learning Center's annual operating budget is provided by its endowment fund?,20%.,12.430437,8.077431,-5.194366,21.977392,-9.066710,1.086377,144.217743
What year did Esther Rodriguez's grandmother immigrate to Argentina with her empanada recipe?,1921,11.670387,8.857306,-4.147677,38.434433,-23.125519,0.584370,141.186172
What is the name of the startup founded by Sarah Nguyen that is redefining supply chain operations?,ChainLogix,14.384222,6.473867,-3.929812,42.260765,-28.255774,4.598809,143.401230
What is the biggest obstacle to composting according to Sarah Thompson in Minneapolis?,Accessibility.,14.559521,6.460868,-2.729540,38.457329,-24.300056,3.041586,143.937073
What humorous hashtag campaign did 'Florist Phil' launch in November?,#PetalPowerVsCorporateFlower.,9.503294,11.537855,-4.394073,26.698820,-14.546804,0.398080,143.911377
What is the Spanish equivalent of French toast that is enjoyed in Seville during Semana Santa?,Torrijas.,14.091660,6.626663,-4.520372,40.616524,-27.238382,2.369918,143.356247
"What was the percentage increase in the prevalence of obesity among adults in the United States over the past ten years as announced by Dr. Elizabeth Warren on October 2, 2023?",35%,12.810363,7.781334,-4.597806,30.395571,-17.596825,1.706249,141.597458
What is the expense limit for which GlobalFinance Corp. requires pre-approval?,PS500.,15.195167,6.026277,-4.103773,38.864120,-26.792225,-2.292596,143.268051
"What percentage of marathon participants made new friendships during the events, according to the Society for Community Engagement survey?",40%,9.029633,11.591270,-4.823820,26.087212,-13.656678,0.466171,143.276627
"In the document, which app is mentioned as a tool to revolutionize personal nutrition and diet monitoring?",FlexiTaste.,14.533065,5.731274,-3.472748,54.218281,-35.335991,0.493472,118.614128
How much did cyberattacks on schools and universities increase according to the BlueSky Analytics report?,60%,12.487226,9.071471,-2.980487,22.501358,-10.318316,1.602055,146.364151
Is the ancient practice of ritualistic dance and song in storytelling ceremonies viewed as relevant in the present day despite technological advancements?,Yes.,10.725275,10.798638,-3.159111,64.876724,-47.597980,2.804750,127.521057
What was the percentage increase in online civic-related activities among young adults as reported by the Civic Engagement Research Group in October 2023?,33%,11.477838,9.428807,-5.070020,63.359695,-44.691647,-1.892899,122.330635
What specific agricultural practice discussed in the document emphasizes integration of crops to support a natural balance?,Agroecology.,10.590086,10.174648,-3.218459,29.929047,-11.130625,-2.707986,133.330582
"What specific technological advance in photography is making its debut at the Contemporary Visions Art Festival in Berlin on October 5, 2023?",Neuro-photography.,14.719040,6.636385,-3.598381,12.613615,-0.414526,-2.618978,147.715302
Which dessert is described as an edible testament to love and longevity in Rosa Bianchi's family?,Tiramisù.,6.833897,11.947564,-3.794646,23.133011,-8.527266,1.341735,145.239761
What percentage increase in revenue did Zephyr Goods experience after implementing their e-commerce strategy?,150%,12.988232,8.460276,-4.571548,33.982296,-20.133345,2.947410,141.585846
"As of November 22, 2023, what percentage of security breaches involved human error according to a joint study?",65%,11.852844,8.757926,-4.115217,30.452194,-16.986015,1.539695,143.296967
What percentage of the U.S. workforce was involved in the gig economy as of an independent study published in October 2023?,36%.,11.703051,9.543324,-4.682944,24.182373,-11.530492,0.951561,143.740311
What percentage did GlobalMech reduce landfill contributions by after their first year of collaboration with ReCircle?,60%,11.162327,10.038336,-4.715266,43.715515,-28.914829,-1.082133,134.760666
What is the name of the AI platform Elizabeth Harmon developed to process emotional intelligence?,CerebraNet.,9.469804,10.462920,-3.906807,20.410643,-6.801966,0.144007,146.713242
In what year did the art therapist reflect on the strides made in community outreach programs?,2023,8.496002,11.988031,-5.837649,47.455841,-34.718189,-1.537909,139.200699
"Which startup, spearheaded by Maya Jacobs, is changing the face of agriculture using 5G?",GreenFuture.,13.070449,7.514527,-3.355539,25.057531,-10.936033,1.933782,140.955887
Which cheese is suggested to try first for grilling on a salt block in the document?,Camembert.,12.228759,8.041653,-3.237525,51.608376,-36.191856,-1.486259,137.692474
What is the name of the startup that is aiming to disrupt the shipping industry with its zero greenhouse gas emission maritime transport solution?,OceanRail.,11.143226,9.789721,-2.722835,29.383818,-15.886559,2.918322,148.161087
What instrument does Ada Monroe complement with her traditional six-string guitar in her performances?,Mandolin.,11.057470,10.012939,-4.788090,28.940310,-12.523368,-0.247210,131.957718
What is the Japanese concept of communal harmony that Emily learned about during her visit?,Wa'.,15.431911,5.356304,-3.885063,30.066525,-13.970796,-1.649725,135.066849
Which startup is mentioned in the document as having capitalized on 5G for real-time cybersecurity defenses?,NeuroMesh.,13.271720,7.300002,-3.673385,15.428452,-3.215699,-3.515843,144.002319
What is the name of the comprehensive program launched by Hillview Academy to integrate coding fundamentals into various subject areas?,CodeLogic.,9.597558,11.065271,-4.430340,4.841630,7.892911,-1.345565,151.236572
"What is the secret ingredient to family recipes shared by Martha Stewart from Savannah, Georgia, as mentioned in the document?",Tradition.,13.594963,7.059845,-2.962472,31.496477,-17.615883,3.367026,141.659821
What was 'Vistara Retail's' server uptime since their transition to the cloud?,100%,11.561646,9.453752,-3.651616,26.364347,-11.992107,5.486420,143.522903
What percentage of Gem's Essence online traffic is attributed to social media according to owner Sophia Rogers?,60%,11.169457,9.454393,-3.747178,61.592297,-42.486553,-0.252770,120.182045
What year did Maria Elena Garza perform at the storytelling ceremony in Veracruz?,2023,9.077280,11.167290,-5.559399,33.407990,-16.276068,-0.638686,131.346420
What percentage of IoT devices are prone to hacking as per the NortonSpec report?,70%,12.157080,8.557808,-2.592908,21.751722,-9.044442,3.054634,144.814377
"Which app, launched in October 2023, offers mood tracking and the ability to connect with licensed therapists?",MindMend'.,11.518336,9.327426,-3.850947,30.497114,-17.528311,-0.219866,143.207016
"What percentage of smartwatch users engage with their devices to improve their health and fitness according to a survey conducted on September 1, 2023?",75%.,11.229273,10.663136,-3.304615,56.629673,-38.981575,-2.977714,124.035019
What was the median home price in our neighborhood as confirmed by Emily Nguyen last month?,"$450,000.",7.744365,13.484142,-3.873667,20.898544,-8.577708,3.069591,143.923492
How much did the Global Financial Services Board increase cybersecurity spending by in 2024?,20%.,12.405407,9.107986,-3.220951,49.593586,-32.576649,1.240135,130.494766
What is the name of the crowdfunding platform launched by Ethan Kwame?,SeedSocial.,16.197153,4.144757,-3.991844,47.236126,-34.379581,1.377835,144.097549
How much did Elena's Bakehouse reduce waste by utilizing AI to optimize its supply chain and inventory management?,23%.,13.771221,7.426411,-2.720328,26.578735,-13.138062,0.974004,144.843658
Which company announced the successful integration of blockchain technology for securing its mobile transactions in December 2023?,FinSecure.,12.556483,7.832086,-2.871917,49.932945,-31.386795,0.156752,139.197693
What was the alias of the state-sponsored actor responsible for the cyber attack on Pinnacle Bank?,PhantomMoth,13.060150,7.357610,-4.844395,30.501854,-18.086401,-2.522329,143.096695
Which types of fruits are mentioned as suitable for confit in the document?,Lemons.,10.933127,9.624506,-3.017867,25.300627,-10.679232,0.409393,140.748459
"What percentage of small businesses reported that technology will be a critical factor in their survival and growth over the next decade, as of October 2023?",85%,10.405060,11.057023,-3.044222,76.874687,-48.241539,-3.644543,110.841270
What is the estimated annual growth of global e-waste as mentioned in the Sustainable Electronics Initiative report?,3-5%,8.645639,11.817082,-3.457892,13.306498,-0.831280,3.127832,146.723541
"What technology did the pilot program launched by Albert Tech in Austin, Texas on December 1, 2023, use for delivering packages?",Drones.,9.854473,11.059476,-3.736762,22.468136,-8.974529,3.538846,140.738739
What financial amount did Laura Jimenez raise through her viral social media campaign for county sheriff?,"$300,000",9.497974,11.277744,-4.279449,26.560352,-14.312179,-0.242427,143.200745
Has OmniTech Solutions made remote work a permanent aspect of its workforce?,Yes.,10.015302,11.478515,-3.958694,26.550556,-11.954760,3.169379,146.407547
What is the name of the AI platform Sara Watkins is developing for personalized learning experiences?,NimbleMind.,10.135475,9.914856,-3.632205,29.367035,-16.229280,-0.094047,142.766190
"Which company did New Hudson announce a partnership with on March 3, 2024, to fortify its technology arsenal?",SecureTech.,14.172186,6.480056,-4.213633,73.108513,-53.240326,-1.682354,115.135101
"According to Dr. Laura Chen, what can amplify cognitive noise and potentially result in interpreting natural sounds as supernatural?",Silence.,12.803090,7.469486,-3.475674,50.595539,-35.305710,0.841704,138.089096
What is the educational model created by Emily Foster and Harold Gizmo Turner called?,PlayLearn.,13.966476,5.430955,-4.528863,35.585510,-23.214060,-0.375626,145.639343
"What percentage of educational institutions reported facing cyber threats in the past year according to the survey conducted on October 10th, 2023?",85%,10.889502,10.412226,-3.706684,32.810669,-18.952044,2.533624,143.229401
What is the secret ingredient that distinguishes Grandmother Farah's baklava from typical local versions in Detroit?,Rosewater.,14.173756,6.811997,-2.442849,27.401451,-13.123551,0.911793,143.545807
"What is the main ingredient that Paul S. Nguyen uses for fermentation on October 13, 2023?",Cabbage.,10.799668,9.826245,-2.430561,21.663458,-8.761119,1.667070,142.703262
"What percentage of hospitals had an active palliative care program as of February 5, 2024, according to the National Palliative Care Registry?",58%.,12.994959,7.493873,-4.470489,55.629967,-33.972240,-2.384441,125.852348
Which startup introduced an AI-driven route optimization software for public bus systems in November 2023?,Viatrans.,11.678044,8.907479,-2.925967,18.807198,-5.517034,-0.137266,143.291641
"What percentage of SMEs adopted some form of cloud service by September 5, 2023, according to the survey by TechGale?",73%,11.875056,9.439214,-2.731589,40.810463,-26.676205,1.571578,138.555603
What percentage increase in production efficiency has Richmond Terrace Garment Factory seen since adding automation?,20%,10.801084,9.809775,-4.788229,21.605165,-8.097212,1.847895,146.308838
Which city's Neues Museum restoration does the reporter describe in their journey?,Berlin.,8.968985,10.717782,-4.242815,40.846405,-26.173670,2.889579,143.355759
Which online freelance marketplace reported a 40% increase in listed projects in November 2023?,Upwork.,11.391194,8.834101,-3.141601,35.086700,-16.548756,-1.750352,127.414680
What is the estimated percentage of local tax revenues contributed by small businesses?,40%,11.590029,9.411763,-4.546587,17.492264,-4.269051,-0.940420,146.007828
"As of December 2023, what reduction in defect rates has Jackson's Electronics achieved by implementing Lean management techniques?",20%,12.057030,8.658048,-5.821316,52.293274,-34.824593,-0.683295,128.036697
"According to Jamal Anderson's diary entry, what initial emotion did he experience upon joining his first language class at Horizon?",Intimidation.,11.875880,7.585250,-6.023066,43.523407,-27.477982,0.870168,137.873230
Which early religion adopted the phoenix as a symbol of resurrection and eternal life?,Christianity.,10.708189,9.251566,-4.380647,32.741116,-19.190979,5.578053,142.935074
What percentage of SMEs struggled with maintaining effective supply chains due to global events as reported by the Institute for Supply Chain Excellence in September 2023?,78%,10.425914,10.826102,-2.802497,62.285156,-41.518700,1.409148,118.958733
What nutrient does Dr. Emily Robertson say is essential for synthesizing the 'feel-good' neurotransmitter serotonin?,Tryptophan.,9.407336,10.289513,-4.311337,35.299271,-20.079769,-0.232804,135.424362
What was the year-on-year increase in RPA adoption among SMEs as indicated by a 2024 report from Automation Anywhere?,50%,10.387484,10.697464,-2.649313,65.301903,-46.794788,-1.693132,119.860718
What was the percentage decrease in municipal water demand reported by Drysdale after implementing the rainwater harvesting program?,40%.,10.341970,9.784770,-5.242219,52.142139,-30.966068,-3.673780,115.783134
What is referred to as the new oil in the context of SME digital integration shared by Maria Gonzalez at the Global SME Digital Summit?,Data.,11.020409,9.750174,-2.844598,66.059769,-45.277962,-3.013530,114.625420
What was the name of the meditation AI mentioned by the author's friend Julia?,AumNet.,7.320654,13.069650,-4.516587,39.991299,-25.167854,0.549524,135.934204
"What percentage increase in ransomware attacks on SMEs has been reported by the Cyber Threat Alliance since September 1, 2023?",56%,13.602781,7.077003,-4.364048,29.285395,-16.053020,2.719836,143.915817
Which company set up a gaming lounge at the championship series of BattleQuest?,Keytech.,13.016052,6.631456,-4.439890,35.171452,-22.649113,0.059549,138.561478
What percentage of citizens believed their vote had a tangible impact on their quality of life in the recent municipal elections?,80%,12.884142,8.632823,-4.103595,30.957293,-14.666555,-3.773505,133.883942
Has the integration of art into science curricula been recognized by educational institutions?,Yes.,10.163288,11.899208,-3.516932,26.441473,-13.546850,3.314080,146.765610
"Which company, mentioned in the document, became a major player in the waste-to-energy sector after starting as a small startup?",OrganicsNow.,12.093802,8.589891,-5.031052,26.613071,-13.560007,0.480591,147.346649
