question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
"What is the name of the digital platform launched on December 1, 2023, to connect young Springville residents with local representatives?",VoiceHub.,12.125254,5.246655,0.309204,68.953247,-52.692905,1.046851,115.776093
By what percentage did customer satisfaction increase after Jennings realigned her product line according to customer feedback?,30%,8.159489,9.478627,-0.217013,62.221073,-41.978992,1.566354,116.443581
What is the name of the market research firm that reported a 35% increase in sales in the supplement industry as of late November 2023?,NutraStats.,9.168797,8.132846,-0.621496,60.866604,-42.773842,0.682025,118.049911
"According to the article, how much did ‘PixelDreams’ increase their revenue through rigorous analysis of social media activity?`",30%`,10.542749,6.463806,-0.913460,60.537457,-42.871155,1.161668,114.498833
"What is the mythical creature in Egyptian lore that has a mix of a crocodile, lion, and hippopotamus?",Ammit.,7.236683,11.147695,-0.430177,35.742718,-20.862309,2.263109,114.970070
"What specific staple food did Edna Mae Harrell share at the November 5, 2023 gathering in Harlan, Kentucky?",Cornbread.,14.314857,4.230970,-0.751237,59.197468,-44.724045,4.129982,125.087158
"What is the fundraising goal for the construction of a new pediatric wing during the Heartbeats for Hope 5K Marathon on September 3, 2023?","$100,000.",6.598108,10.950193,-1.046932,55.087692,-40.657688,-1.166857,124.582901
How much did private investments in PPPs spike in the fiscal year following September 2023?,40%.,11.604816,6.247635,-0.263795,44.661640,-28.396347,1.612666,121.463257
In what city did the U18 World Athletics Championships take place where 17-year-old Miguel Torres competed?,Nairobi.,8.666437,8.251402,-0.702239,63.274647,-43.467396,1.856215,118.170998
What percentage of a young athlete's diet should consist of carbohydrates according to Dietitian Emily Thomas?,50-60%,8.522029,8.589509,-1.488936,57.350719,-39.391617,1.434654,118.950607
Which game's World Cup event in October 2023 featured players participating in various playstyles from solo to squadron tactics?,Fortnite.,13.162251,4.401173,-1.092953,58.255653,-43.684048,-1.056515,124.202194
"What was the estimated economic impact of the communication blackout experienced by Cross-Continental Airlines on November 5, 2023?","$600,000.00",8.528567,9.580074,-1.160141,50.689449,-38.881561,-1.307237,124.887512
"Which e-commerce platform is known as a free, open-source solution that aligns with SMEs that started on WordPress, as mentioned in the industry report published on December 2, 2023?",WooCommerce.,8.350177,8.767893,-1.358219,48.557274,-31.133337,0.874784,118.907188
What contemporary ingredient did Chef Aisyah Bintari introduce to her Nasi Goreng dish during the culinary festival in Jakarta?,Quinoa.,12.972764,5.184146,-1.305285,58.043552,-43.731785,1.272986,121.984482
What grade did the American Society of Civil Engineers give America’s infrastructure in their 2023 report card?,C-.,9.898397,8.088314,0.607887,54.211010,-38.964352,2.260971,116.686699
How much did Green Paws manage to raise for their biodegradable dog toy line?,"$80,000.",8.160900,10.396169,-0.565243,57.616165,-42.574284,-2.012974,118.786995
"According to the OECD study in January 2024, what percentage of professionals considered changing their field of work?",47%,10.305623,7.346334,-1.877213,47.319874,-30.767698,-0.559622,120.753845
"What traditional dish does the O'Reilly family of Dublin, Ireland prepare to celebrate the winter solstice?",Coddle.,8.906843,9.441288,-1.231572,43.113480,-28.528660,2.466498,120.806786
What innovative dish did Amelia Davidson come up with for her 17th birthday using soba noodles?,Sobaghetti.,8.097924,10.159733,-0.453752,50.065331,-33.664490,2.899576,113.906685
Which Maori art form is mentioned as encoding ancestral knowledge and social histories?,Whakairo,10.141905,7.593100,-1.415251,57.948147,-42.332226,1.029813,117.216492
What percentage of suburban residents lead sedentary lives according to Dr. Joy Hensley's study mentioned at the Move Your Suburb summit?,65%.,10.535514,7.402748,-0.742575,53.743523,-36.190044,-0.045804,118.717773
What was the perspective of SecureBank Inc.'s CEO Johnathan Reeves on cybersecurity insurance?,Mandatory.,10.288800,7.986907,-1.143531,54.944859,-40.489506,1.375208,123.479485
"What percentage of adult learners cited flexible schedules as a main reason for choosing online education, according to the AERC survey?",72%.,9.612260,7.920696,-2.062573,66.801384,-43.417122,-0.063839,115.110092
What is the name of the online course platform that highlights the importance of technology knowledge in 3D printing?,Learn-a-ton.,10.474912,7.402067,-2.258608,59.557259,-42.732536,0.248957,120.131042
"What project did Ms. Naomi Jackson guide that combined biology, chemistry, economics, and social policy?",Eco-Reformation.,10.551892,7.492064,0.225181,48.548294,-33.370743,2.867947,120.457237
What specific genre of music could be found at the downtown plaza's open-air jazz sessions led by Marcus Johnson?,Jazz.,7.920569,9.682894,-0.016104,39.652981,-22.526829,3.481998,114.965401
Which Chilean home décor business made a deal to distribute products to Europe on 10th September 2023?,CraftyCanvas.,13.542073,3.661745,-0.433443,57.706989,-42.809952,-1.564985,120.173233
"By what approximate percentage have SMEs increased their investment in security measures due to an uptick in cyberattacks, as reported by the IDSC?",15-20%,8.609235,9.277995,-1.304227,59.230000,-39.243908,0.633894,115.411041
What was the percentage of SME owners who felt pressured into adopting new technologies according to the survey by Market Bridge Analytics?,78%.,9.117624,8.755951,-1.743299,60.808945,-38.361229,0.036592,117.720497
What percentage of Greenfield Learning Center's annual operating budget is provided by its endowment fund?,20%.,8.361281,9.324524,-0.464297,46.988029,-29.646841,2.508912,122.820107
What year did Esther Rodriguez's grandmother immigrate to Argentina with her empanada recipe?,1921,9.663122,7.658365,-1.189199,41.673252,-27.621317,2.714425,121.168594
What is the name of the startup founded by Sarah Nguyen that is redefining supply chain operations?,ChainLogix,13.054722,4.074090,-0.607748,66.404289,-48.497311,3.549977,119.924919
What is the biggest obstacle to composting according to Sarah Thompson in Minneapolis?,Accessibility.,11.070374,6.797764,-2.746305,63.826591,-45.607529,-0.550722,117.435959
What humorous hashtag campaign did 'Florist Phil' launch in November?,#PetalPowerVsCorporateFlower.,6.731080,11.196957,-0.299170,52.948780,-38.814224,1.656330,121.857140
What is the Spanish equivalent of French toast that is enjoyed in Seville during Semana Santa?,Torrijas.,13.225498,4.404584,-0.642733,78.621094,-61.725857,-1.274585,117.890419
"What was the percentage increase in the prevalence of obesity among adults in the United States over the past ten years as announced by Dr. Elizabeth Warren on October 2, 2023?",35%,10.126102,8.097437,-0.775690,42.116886,-27.717922,2.713762,125.392265
What is the expense limit for which GlobalFinance Corp. requires pre-approval?,PS500.,12.981139,5.080943,-2.455536,59.194134,-42.736889,2.466497,124.821259
"What percentage of marathon participants made new friendships during the events, according to the Society for Community Engagement survey?",40%,9.231066,7.984773,-1.437378,49.824554,-33.012012,1.066712,124.287453
"In the document, which app is mentioned as a tool to revolutionize personal nutrition and diet monitoring?",FlexiTaste.,14.752520,2.508725,-2.020221,67.055946,-46.499924,1.891105,114.668671
How much did cyberattacks on schools and universities increase according to the BlueSky Analytics report?,60%,11.867305,6.424131,-0.632075,56.720123,-38.264507,1.254184,119.078598
Is the ancient practice of ritualistic dance and song in storytelling ceremonies viewed as relevant in the present day despite technological advancements?,Yes.,9.195686,8.832145,-1.424887,46.424541,-30.887182,0.541633,119.751129
What was the percentage increase in online civic-related activities among young adults as reported by the Civic Engagement Research Group in October 2023?,33%,8.843801,8.643839,-1.334610,50.539661,-33.444744,-0.321287,122.860039
What specific agricultural practice discussed in the document emphasizes integration of crops to support a natural balance?,Agroecology.,7.282537,9.588367,-2.440827,67.465797,-50.895992,3.599616,121.775284
"What specific technological advance in photography is making its debut at the Contemporary Visions Art Festival in Berlin on October 5, 2023?",Neuro-photography.,13.251954,4.884390,-0.516600,51.194973,-36.253506,-1.155649,122.744148
Which dessert is described as an edible testament to love and longevity in Rosa Bianchi's family?,Tiramisù.,8.464516,9.120123,-1.274416,53.183758,-37.800549,2.406697,116.119347
What percentage increase in revenue did Zephyr Goods experience after implementing their e-commerce strategy?,150%,12.315779,5.377894,-0.946753,59.576050,-40.933468,0.176046,121.289055
"As of November 22, 2023, what percentage of security breaches involved human error according to a joint study?",65%,10.639016,6.717107,-1.057918,53.674377,-34.905773,0.961527,113.793472
What percentage of the U.S. workforce was involved in the gig economy as of an independent study published in October 2023?,36%.,10.886952,6.942400,-1.162611,47.346832,-32.982079,1.136696,123.562370
What percentage did GlobalMech reduce landfill contributions by after their first year of collaboration with ReCircle?,60%,9.955451,7.636827,-1.475231,60.700806,-41.517994,0.085195,120.188629
What is the name of the AI platform Elizabeth Harmon developed to process emotional intelligence?,CerebraNet.,8.553442,8.856984,-1.122394,45.284252,-28.073200,3.178079,122.427109
In what year did the art therapist reflect on the strides made in community outreach programs?,2023,9.493569,7.972670,-1.206704,57.234665,-39.976547,1.851744,118.599831
"Which startup, spearheaded by Maya Jacobs, is changing the face of agriculture using 5G?",GreenFuture.,10.883872,6.329572,-2.069279,64.652496,-50.414242,0.797771,124.813568
Which cheese is suggested to try first for grilling on a salt block in the document?,Camembert.,13.395106,4.002141,-3.012242,64.144615,-48.482376,0.907551,116.789032
What is the name of the startup that is aiming to disrupt the shipping industry with its zero greenhouse gas emission maritime transport solution?,OceanRail.,9.619559,8.203691,-1.209672,53.204391,-37.802986,0.082788,123.006760
What instrument does Ada Monroe complement with her traditional six-string guitar in her performances?,Mandolin.,9.026133,9.102905,-1.326674,49.021400,-32.668163,0.676086,119.748787
What is the Japanese concept of communal harmony that Emily learned about during her visit?,Wa'.,15.017256,2.847961,-0.639959,60.392254,-45.232269,0.404555,118.984451
Which startup is mentioned in the document as having capitalized on 5G for real-time cybersecurity defenses?,NeuroMesh.,13.342261,4.831106,-0.144040,64.391991,-48.553642,-0.713279,119.237503
What is the name of the comprehensive program launched by Hillview Academy to integrate coding fundamentals into various subject areas?,CodeLogic.,8.784682,9.083855,-0.307400,55.737209,-39.413788,0.256115,122.331963
"What is the secret ingredient to family recipes shared by Martha Stewart from Savannah, Georgia, as mentioned in the document?",Tradition.,11.310731,7.087265,-0.772592,65.394943,-50.690231,2.541727,120.765877
What was 'Vistara Retail's' server uptime since their transition to the cloud?,100%,12.250446,5.797851,-0.895978,53.456326,-37.761555,1.754223,118.800728
What percentage of Gem's Essence online traffic is attributed to social media according to owner Sophia Rogers?,60%,9.923966,7.554760,-1.668471,59.046215,-41.037270,2.015809,118.106514
What year did Maria Elena Garza perform at the storytelling ceremony in Veracruz?,2023,9.329731,7.777446,-1.657312,52.084133,-36.412804,1.899343,119.555122
What percentage of IoT devices are prone to hacking as per the NortonSpec report?,70%,10.067403,7.672036,-1.428961,47.172596,-31.556870,0.581554,120.905228
"Which app, launched in October 2023, offers mood tracking and the ability to connect with licensed therapists?",MindMend'.,12.524834,4.414454,-0.102212,57.238617,-41.566288,0.762289,118.037453
"What percentage of smartwatch users engage with their devices to improve their health and fitness according to a survey conducted on September 1, 2023?",75%.,9.551222,8.253798,-1.162609,48.605770,-31.411615,1.634042,120.109779
What was the median home price in our neighborhood as confirmed by Emily Nguyen last month?,"$450,000.",6.360571,11.198159,-0.706472,44.796574,-29.038223,2.494568,119.276581
How much did the Global Financial Services Board increase cybersecurity spending by in 2024?,20%.,10.611836,7.200662,-0.726883,47.522041,-32.399632,0.515791,119.549583
What is the name of the crowdfunding platform launched by Ethan Kwame?,SeedSocial.,11.500720,6.233406,-1.237974,63.710457,-46.491909,-0.202302,119.025597
How much did Elena's Bakehouse reduce waste by utilizing AI to optimize its supply chain and inventory management?,23%.,9.813351,7.634727,-1.483785,53.472610,-36.637516,-1.365240,123.159531
Which company announced the successful integration of blockchain technology for securing its mobile transactions in December 2023?,FinSecure.,12.827826,4.813067,-1.129121,63.214104,-47.827259,0.494867,115.388916
What was the alias of the state-sponsored actor responsible for the cyber attack on Pinnacle Bank?,PhantomMoth,13.477062,4.844681,0.477399,65.877731,-51.036011,0.330528,122.911591
Which types of fruits are mentioned as suitable for confit in the document?,Lemons.,14.053059,3.684562,-2.257790,58.701099,-41.648903,3.552927,119.117149
"What percentage of small businesses reported that technology will be a critical factor in their survival and growth over the next decade, as of October 2023?",85%,10.702582,7.003023,-1.498763,46.336288,-30.073435,1.596059,122.619881
What is the estimated annual growth of global e-waste as mentioned in the Sustainable Electronics Initiative report?,3-5%,5.852641,11.399344,-2.075208,54.865265,-35.215904,1.999523,118.645103
"What technology did the pilot program launched by Albert Tech in Austin, Texas on December 1, 2023, use for delivering packages?",Drones.,9.901652,7.936809,-1.687777,41.812626,-27.152300,2.421478,125.364677
What financial amount did Laura Jimenez raise through her viral social media campaign for county sheriff?,"$300,000",7.758435,10.130081,-0.548800,67.481133,-52.739273,-0.620026,121.900940
Has OmniTech Solutions made remote work a permanent aspect of its workforce?,Yes.,5.802842,11.413972,-1.887204,40.991177,-24.486578,-0.202855,121.498932
What is the name of the AI platform Sara Watkins is developing for personalized learning experiences?,NimbleMind.,9.312422,7.895288,-0.955151,48.600555,-28.730974,2.187261,120.303352
"Which company did New Hudson announce a partnership with on March 3, 2024, to fortify its technology arsenal?",SecureTech.,14.082654,3.656640,-0.062874,60.511414,-43.611778,1.136258,116.071602
"According to Dr. Laura Chen, what can amplify cognitive noise and potentially result in interpreting natural sounds as supernatural?",Silence.,12.636068,5.349497,-0.727604,62.719975,-47.206585,2.024994,120.331635
What is the educational model created by Emily Foster and Harold Gizmo Turner called?,PlayLearn.,11.031914,5.988675,-0.890154,64.231964,-48.557362,0.587286,122.477089
"What percentage of educational institutions reported facing cyber threats in the past year according to the survey conducted on October 10th, 2023?",85%,10.564295,6.898033,-0.948542,45.596134,-29.468609,1.440634,122.935364
What is the secret ingredient that distinguishes Grandmother Farah's baklava from typical local versions in Detroit?,Rosewater.,12.660011,5.906671,-0.596770,59.999588,-43.542263,1.977294,119.786880
"What is the main ingredient that Paul S. Nguyen uses for fermentation on October 13, 2023?",Cabbage.,8.772065,8.711059,-2.026880,49.768124,-34.760891,3.289994,120.406372
"What percentage of hospitals had an active palliative care program as of February 5, 2024, according to the National Palliative Care Registry?",58%.,11.195726,5.944385,-1.841877,50.366760,-35.878288,-0.831567,118.574471
Which startup introduced an AI-driven route optimization software for public bus systems in November 2023?,Viatrans.,9.660411,7.475447,-0.734137,40.208069,-26.709921,0.131131,122.854912
"What percentage of SMEs adopted some form of cloud service by September 5, 2023, according to the survey by TechGale?",73%,11.266279,6.758220,-1.152063,62.259808,-40.729637,1.064921,115.474800
What percentage increase in production efficiency has Richmond Terrace Garment Factory seen since adding automation?,20%,10.030085,7.451516,-1.346139,40.615116,-26.042301,1.046931,121.504616
Which city's Neues Museum restoration does the reporter describe in their journey?,Berlin.,10.161375,7.056035,0.154640,53.927395,-38.102638,0.369342,118.150436
Which online freelance marketplace reported a 40% increase in listed projects in November 2023?,Upwork.,11.271952,6.076880,-1.325192,55.991856,-39.824783,1.942445,115.653694
What is the estimated percentage of local tax revenues contributed by small businesses?,40%,9.164858,8.118695,-1.110835,63.588673,-41.195686,2.485182,119.885757
"As of December 2023, what reduction in defect rates has Jackson's Electronics achieved by implementing Lean management techniques?",20%,9.459461,8.115058,-0.505393,48.414059,-32.020039,2.143713,124.425064
"According to Jamal Anderson's diary entry, what initial emotion did he experience upon joining his first language class at Horizon?",Intimidation.,10.584695,6.715956,-0.120374,60.670578,-44.914314,0.962680,121.406586
Which early religion adopted the phoenix as a symbol of resurrection and eternal life?,Christianity.,11.663434,6.456986,-0.658233,56.724209,-40.715275,0.439715,121.685593
What percentage of SMEs struggled with maintaining effective supply chains due to global events as reported by the Institute for Supply Chain Excellence in September 2023?,78%,10.000030,7.524728,-1.126020,56.643444,-38.972839,-1.982695,120.036446
What nutrient does Dr. Emily Robertson say is essential for synthesizing the 'feel-good' neurotransmitter serotonin?,Tryptophan.,9.755215,7.715560,-1.564765,50.049137,-35.994537,2.550345,122.757751
What was the year-on-year increase in RPA adoption among SMEs as indicated by a 2024 report from Automation Anywhere?,50%,11.239156,6.445590,-1.230299,61.596809,-43.997486,-0.080725,119.527901
What was the percentage decrease in municipal water demand reported by Drysdale after implementing the rainwater harvesting program?,40%.,9.040720,8.740436,-0.731007,63.876320,-43.923500,3.002347,121.998268
What is referred to as the new oil in the context of SME digital integration shared by Maria Gonzalez at the Global SME Digital Summit?,Data.,8.985629,8.476139,-2.521796,72.625420,-52.891449,0.356771,115.048996
What was the name of the meditation AI mentioned by the author's friend Julia?,AumNet.,7.619881,10.541489,-0.303150,44.602356,-25.617594,-0.305046,115.465607
"What percentage increase in ransomware attacks on SMEs has been reported by the Cyber Threat Alliance since September 1, 2023?",56%,11.229608,6.412419,-1.208059,51.301323,-34.830681,1.482789,124.250969
Which company set up a gaming lounge at the championship series of BattleQuest?,Keytech.,12.715262,4.322803,-1.164482,69.592445,-54.088493,0.741590,120.530342
What percentage of citizens believed their vote had a tangible impact on their quality of life in the recent municipal elections?,80%,8.835981,8.521171,-0.956187,60.622765,-39.195148,2.796541,115.335159
Has the integration of art into science curricula been recognized by educational institutions?,Yes.,7.354990,10.173895,-1.907290,48.550438,-32.211609,0.929223,119.872063
"Which company, mentioned in the document, became a major player in the waste-to-energy sector after starting as a small startup?",OrganicsNow.,11.329769,6.649821,-0.094515,57.208122,-40.314053,2.193972,119.763786
How much did FlexiWare's operational efficiency increase after digitizing their inventory management system?,20%.,9.140015,8.290969,-1.566470,49.735558,-32.629253,-0.412723,121.864555
