question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
What percentage of the local workforce continues to work remotely at least three times a week as of September 2023?,60%.,12.441599,-10.503840,-2.213381,59.031170,-48.996773,-2.329608,130.731140
What city is hosting The Grand Bistros in its tenth year?,Orleans.,10.373139,-7.028482,-1.363810,16.696295,-12.313536,-0.795791,142.236786
How much of an increase does the proposed budget for the 2024 fiscal year represent compared to the previous year's budget in Clarendon?,7%,9.903200,-8.776843,-1.320912,70.733398,-55.272758,-2.858748,132.357269
"According to Marcus Chen, what percentage of consumers are more likely to buy a product based on social media referrals?",70%.,12.023884,-10.770073,-2.143205,15.926900,-15.608375,-1.152362,143.203400
"Which mid-sized town in the heartland elected Mayor Amy Thompson, who campaigned on a promise to revitalize the public health system?",Smithville.,13.792051,-8.535821,-3.664318,42.086777,-43.794979,-0.983011,158.771561
Who is believed to have played a foundational role in the tradition of fable storytelling?,Aesop.,8.717860,-3.525526,-2.243222,48.788540,-50.785477,-0.571485,153.195923
How much additional funding did the city council approve for substance abuse programs for the fiscal year beginning January 2024?,"$500,000",9.246483,-7.775675,-3.424027,37.494263,-36.388577,-0.666561,140.540375
What unique social media campaign tag did local council hopeful Maria Gonzalez use?,#VoteLocalBeGlobal.,8.263876,-6.086131,-2.284782,45.305393,-36.807209,-0.690881,139.067444
What does the acronym FMLM stand for in the context of urban transportation?,First-mile/last-mile.,9.749990,-7.005110,-1.151261,70.022224,-71.500603,-3.290242,126.533058
"What percentage of the U.S. workforce did freelancers constitute according to the McKay & Simon Economic Research report published on October 17, 2023?",35%,11.804570,-10.311789,-2.680187,79.916489,-65.870369,-0.793008,129.421585
What was the percentage increase in mobile data usage within the first 24 hours of a prolonged internet outage?,157%,14.743691,-13.125864,-1.902309,66.005417,-63.941074,-0.272370,134.362396
What traditional cooking technique does the wok specialize in?,Stir-frying.,10.305361,-9.041591,-1.066416,23.265537,-27.982258,-4.647215,148.362137
Which state initiated the CalGrant for Adult Students program in January 2024?,California.,7.268296,-5.613290,-1.511757,34.378075,-40.221619,3.661070,144.178894
"What was the percentage of consumers preferring to purchase from companies that demonstrate a commitment to sustainability, according to the Green Horizons Inc. survey?",74%,11.446619,-9.329563,-1.756457,29.768190,-28.495813,-0.075983,142.819214
"Which traditional Sicilian dessert symbolizes the blend of Arab, Norman, and Spanish confectionery traditions?",Cannoli.,10.003004,-5.327562,-0.420354,56.298985,-58.284187,-1.151839,144.940674
What percentage of consumers expect a business to have an online presence according to the survey conducted by the Local Economy Research Center in October 2023?,88%,11.091266,-9.970010,-1.202163,77.547737,-63.068863,-4.145133,126.378304
Who is responsible for tending to the ancestral rose bushes at Harrowgate Mansion?,Gardeners.,9.386681,-6.150351,-3.506365,77.131554,-68.602005,-4.429665,133.852295
What percentage of eligible voters participate in municipal elections according to the study by the Center for the Study of Local Elections at Anytown University?,15-27%,11.366528,-9.684490,-1.942828,72.279945,-58.040855,-2.533840,130.937546
"According to the local survey mentioned in 'Once Upon a Screen: The E-commerce Fairy Tale', what percentage of the population now prefers shopping online in their pajamas?",89%,12.338830,-10.554279,-1.254062,85.994705,-80.537750,-1.762311,121.013390
"Who is recognized as playing a crucial role in community-based health emergency preparedness, according to James Peterson, Policy Analyst for Community Health Initiatives?",Volunteers.,10.158474,-8.515548,-1.872992,35.256832,-38.167500,-0.368679,142.071167
What is the name of the social platform Heidi Tan launched for freelancers to connect and collaborate?,BlendIn.,12.381267,-9.455313,-1.202561,36.931862,-38.383018,-2.363741,148.084885
"How much did the median home values in Brooklyn, New York, increase from 2003 to 2023?",112%.,14.775173,-12.663878,-2.487878,46.100460,-49.445621,1.083424,145.722305
By what percentage did culturally-inspired products tend to have a longer life cycle within their markets?,20%,11.741081,-10.497831,-1.611600,14.359320,-12.450344,-0.919306,143.328140
What was the percentage increase in local event registration according to the Local Fitness Enthusiasts Group compared to the previous year?,30%,9.872686,-8.994983,0.233784,46.261803,-37.222004,-4.354898,137.496307
"By how much has the local energy consumption risen annually, according to the existing utility framework analysis?",3.5%.,8.539814,-8.390833,-0.484219,3.079442,-1.858792,-0.747962,143.976074
"What percentage of jobs in the economy require postsecondary education as of September 10, 2023?`",65%.`,11.800919,-11.843362,-0.624793,10.369917,-6.145207,-0.623668,130.156769
What percentage increase in voter turnout was observed in the city of Newfield during the pilot program that extended early voting?,3%,8.007186,-7.272665,-1.358943,67.300056,-51.048691,-2.853925,128.176895
What percentage of countries have integrated remote learning into their core curriculum according to the Global Education Monitoring Report in November 2023?,80%,11.847226,-10.315464,-1.404724,47.984501,-47.599152,-2.799667,140.594513
In what year did the City Council vote to allocate funds for public school improvements?,2023,11.555414,-10.015031,-1.965533,80.445663,-68.075523,-2.554319,130.963760
Which Asian metropolis partnered with local tech firms to develop apps that promote civic engagement among marginalized areas?,Metropolix.,13.702640,-9.498267,-0.735538,47.666626,-46.501968,-3.341155,142.082428
How much has the gig economy grown since 2024 according to ‘Figures & Fables Consulting’?,150%.,14.269493,-12.175003,-2.746853,45.556034,-49.919239,-5.268392,140.567596
"Which festival is noted for blending the boundaries between photography and digital art, according to the document?",ImagineSphere.,12.496308,-9.117939,-0.122952,109.166023,-79.439072,-4.969345,117.125961
What year did the Romagnoli family immigrate to the neighborhood after leaving Italy?,1950,12.065606,-11.193959,0.680682,10.057899,-6.093602,-1.202369,138.307877
By what percentage has Sofia Rodriguez allocated her portfolio to socially responsible enterprises as of January 2024?,60%.,12.468146,-11.257964,-1.119757,13.999655,-12.699646,-0.794862,138.512955
For whom did Dr. Sanjay Gupta state that preventative screenings are essential?,Everyone.,11.015116,-10.347191,-2.029512,44.540215,-45.164703,-2.725993,140.331268
"What is considered the backbone of all business sectors, according to Jim Collins, CEO of Dynamic Tech Solutions?",Technology.,11.441732,-7.147274,-2.727317,44.984165,-53.476265,-2.418213,142.461624
What percentage of account compromise attacks does Sam know can be effectively blocked by MFA protocols?,99%.,12.175285,-11.641943,-0.672419,38.451927,-43.807056,0.296128,145.278625
"As of September 9, 2023, what percentage of SMEs recognize the importance of digital transformation according to the Digital Economy and Innovation Group?",67%,11.054226,-9.833310,-0.853087,93.813705,-77.859001,-0.837954,115.437477
What was the voter turnout percentage according to the Local Electoral Participation Survey conducted after the 2023 municipal elections?,26.50%,11.484589,-9.879715,-1.238867,33.143208,-37.477776,-2.946272,141.320129
Which city set a precedent by amending their charter to allow youth participation on advisory boards?,Harbourton.,12.525146,-9.773806,-1.670591,38.580654,-42.301609,3.307240,152.341187
Are remote workers at Infinity Solutions required to update their calendars with their working hours and meetings?,Yes.,7.585409,-6.305627,-1.770783,9.432985,-5.478121,-0.733814,135.669205
"What was the public reaction to the heavy snowstorm that hit on December 15, 2023?",Surprised.,11.730659,-8.410228,-3.585223,66.978851,-67.924278,1.166089,135.904312
In what month does the Old Town Parade and Heritage Festival take place?,December.,8.376019,-6.713893,-1.222366,61.265934,-55.418327,-4.280679,137.129654
What was the name of the facial recognition software released by CyberSight Inc. that raised concerns regarding privacy and profiling?,VisionTrack.,14.014586,-10.485624,-2.454554,77.134712,-68.753693,-0.953971,133.954956
What profound chapter are retired individuals in a vibrant neighborhood embracing according to the document?,Volunteerism.,13.191411,-12.827472,-0.863371,75.847237,-78.207253,-3.655274,130.346115
By what percent did independently owned neighborhood institutions nationwide decline by September 2025?,30%.,11.163771,-10.032761,-1.828676,10.625923,-8.166113,-0.787035,141.604233
Which festival is described as a jumble where 'fur-lined boots meet independent cinema'?,Sundance.,14.682108,-10.816891,-1.556110,78.595940,-79.380737,0.776308,132.541794
What cutting-edge platform did Meadowbrook introduce to provide personalized therapy sessions to its residents?,Athena.,9.404914,-7.718499,-1.193833,23.070093,-26.766361,-4.501138,146.413803
"As of September 15, 2023, what percentage of the total solid waste generated worldwide is contributed by C&D activities?",30-40%,10.781292,-9.681123,-1.317709,11.750428,-6.851865,-0.868783,135.399704
"What is the name of the digital platform launched on December 1, 2023, to connect young Springville residents with local representatives?",VoiceHub.,14.615499,-11.574800,-1.527973,17.599913,-15.148115,-0.624016,141.615982
By what percentage did customer satisfaction increase after Jennings realigned her product line according to customer feedback?,30%,11.146021,-10.463884,-2.588921,61.700665,-53.582817,-1.087483,138.137924
What is the name of the market research firm that reported a 35% increase in sales in the supplement industry as of late November 2023?,NutraStats.,10.220290,-7.319715,-2.590414,44.357204,-39.272472,0.995024,140.796997
"According to the article, how much did ‘PixelDreams’ increase their revenue through rigorous analysis of social media activity?`",30%`,10.693558,-11.098320,-0.069235,9.925499,-4.565952,-0.961398,127.754059
"What is the mythical creature in Egyptian lore that has a mix of a crocodile, lion, and hippopotamus?",Ammit.,14.031469,-9.770756,-2.286019,46.401291,-54.299061,-2.279140,153.352936
"What specific staple food did Edna Mae Harrell share at the November 5, 2023 gathering in Harlan, Kentucky?",Cornbread.,12.602953,-9.736429,-2.907674,39.111992,-45.328213,2.291224,156.297714
"What is the fundraising goal for the construction of a new pediatric wing during the Heartbeats for Hope 5K Marathon on September 3, 2023?","$100,000.",6.582440,-5.229756,-2.907794,6.766677,-2.436687,-0.814628,133.136993
How much did private investments in PPPs spike in the fiscal year following September 2023?,40%.,11.955260,-10.002490,-2.111668,37.199432,-40.894886,0.034368,143.921127
In what city did the U18 World Athletics Championships take place where 17-year-old Miguel Torres competed?,Nairobi.,10.233143,-7.041360,-0.177808,42.181324,-43.140556,2.544456,143.949310
What percentage of a young athlete's diet should consist of carbohydrates according to Dietitian Emily Thomas?,50-60%,11.629817,-10.716264,-2.202474,35.269127,-34.208614,-3.678638,143.870331
Which game's World Cup event in October 2023 featured players participating in various playstyles from solo to squadron tactics?,Fortnite.,13.994452,-9.243779,-0.123363,12.028042,-9.396620,-0.843676,144.369705
"What was the estimated economic impact of the communication blackout experienced by Cross-Continental Airlines on November 5, 2023?","$600,000.00",8.773561,-7.250764,-2.561071,5.396699,-0.792627,-0.836719,132.822815
"Which e-commerce platform is known as a free, open-source solution that aligns with SMEs that started on WordPress, as mentioned in the industry report published on December 2, 2023?",WooCommerce.,9.831700,-6.393801,-0.888947,10.779003,-15.741590,-0.705669,153.968552
What contemporary ingredient did Chef Aisyah Bintari introduce to her Nasi Goreng dish during the culinary festival in Jakarta?,Quinoa.,11.256194,-9.015785,-1.610118,27.703873,-25.914993,-1.353536,135.486069
What grade did the American Society of Civil Engineers give America’s infrastructure in their 2023 report card?,C-.,10.864989,-7.838577,-3.545888,74.288246,-70.462112,-0.582733,130.599762
How much did Green Paws manage to raise for their biodegradable dog toy line?,"$80,000.",7.710853,-5.904212,-3.380499,36.075027,-37.948414,3.114167,146.323318
"According to the OECD study in January 2024, what percentage of professionals considered changing their field of work?",47%,11.536557,-9.908598,-0.862819,118.518501,-102.545120,-0.042222,107.132210
"What traditional dish does the O'Reilly family of Dublin, Ireland prepare to celebrate the winter solstice?",Coddle.,10.625820,-6.830913,-2.340905,23.229792,-29.524427,-0.462742,159.539780
What innovative dish did Amelia Davidson come up with for her 17th birthday using soba noodles?,Sobaghetti.,10.196611,-7.626470,-3.091383,34.785801,-35.969616,-0.844308,149.827728
Which Maori art form is mentioned as encoding ancestral knowledge and social histories?,Whakairo,11.081947,-8.985725,-1.292502,24.653580,-32.566216,-1.152758,152.557281
What percentage of suburban residents lead sedentary lives according to Dr. Joy Hensley's study mentioned at the Move Your Suburb summit?,65%.,11.555096,-10.390917,-2.516260,99.559242,-85.000084,-2.935623,125.060188
What was the perspective of SecureBank Inc.'s CEO Johnathan Reeves on cybersecurity insurance?,Mandatory.,15.659414,-14.103677,-3.083315,45.847412,-51.978069,-1.180565,145.722168
"What percentage of adult learners cited flexible schedules as a main reason for choosing online education, according to the AERC survey?",72%.,12.508080,-11.434628,-1.468561,10.702516,-10.844648,-1.324642,142.531693
What is the name of the online course platform that highlights the importance of technology knowledge in 3D printing?,Learn-a-ton.,10.831697,-9.602924,-1.315822,41.734142,-42.983646,1.323115,139.437607
"What project did Ms. Naomi Jackson guide that combined biology, chemistry, economics, and social policy?",Eco-Reformation.,9.674724,-8.467972,-1.256806,13.872802,-9.436718,-1.090771,139.387695
What specific genre of music could be found at the downtown plaza's open-air jazz sessions led by Marcus Johnson?,Jazz.,9.615722,-6.435361,-2.743968,64.684418,-65.568993,-1.876949,137.909698
Which Chilean home décor business made a deal to distribute products to Europe on 10th September 2023?,CraftyCanvas.,14.716143,-12.177860,-1.032489,57.768948,-54.544926,1.992250,144.245117
"By what approximate percentage have SMEs increased their investment in security measures due to an uptick in cyberattacks, as reported by the IDSC?",15-20%,10.739643,-9.880169,-0.177317,59.790039,-45.547161,-2.370806,130.710602
What was the percentage of SME owners who felt pressured into adopting new technologies according to the survey by Market Bridge Analytics?,78%.,11.955203,-11.112873,-0.291829,60.340519,-48.014290,-1.328223,130.970032
What percentage of Greenfield Learning Center's annual operating budget is provided by its endowment fund?,20%.,10.365863,-9.744199,-2.218573,53.697567,-43.611221,-4.434674,133.435806
What year did Esther Rodriguez's grandmother immigrate to Argentina with her empanada recipe?,1921,7.393854,-5.428555,-1.427396,25.542387,-29.739172,-2.421917,146.350479
What is the name of the startup founded by Sarah Nguyen that is redefining supply chain operations?,ChainLogix,13.025131,-10.014344,-2.907510,52.858131,-53.980694,-3.678519,142.034668
What is the biggest obstacle to composting according to Sarah Thompson in Minneapolis?,Accessibility.,12.531247,-10.794739,-2.562008,45.108734,-42.391937,-1.582333,140.951874
What humorous hashtag campaign did 'Florist Phil' launch in November?,#PetalPowerVsCorporateFlower.,7.620036,-5.678342,-1.922901,40.393806,-38.716522,0.391757,147.407288
What is the Spanish equivalent of French toast that is enjoyed in Seville during Semana Santa?,Torrijas.,13.134612,-10.868575,-0.711883,63.140190,-55.216915,-1.408428,137.130035
"What was the percentage increase in the prevalence of obesity among adults in the United States over the past ten years as announced by Dr. Elizabeth Warren on October 2, 2023?",35%,10.893914,-9.464097,-3.133303,12.066250,-8.020334,-0.862990,137.814301
What is the expense limit for which GlobalFinance Corp. requires pre-approval?,PS500.,13.861707,-13.758207,-0.690319,13.311098,-13.551756,-1.542766,138.942902
"What percentage of marathon participants made new friendships during the events, according to the Society for Community Engagement survey?",40%,11.013092,-9.977086,-1.166774,30.015234,-30.793922,-1.592028,144.131897
"In the document, which app is mentioned as a tool to revolutionize personal nutrition and diet monitoring?",FlexiTaste.,9.341053,-6.277893,-1.048256,14.253306,-14.529819,-1.060593,143.219955
How much did cyberattacks on schools and universities increase according to the BlueSky Analytics report?,60%,13.618108,-11.887947,-2.229331,34.668182,-39.828014,-2.258146,145.878128
Is the ancient practice of ritualistic dance and song in storytelling ceremonies viewed as relevant in the present day despite technological advancements?,Yes.,9.930443,-6.951865,-1.377886,39.366470,-44.584545,-0.272677,146.713669
What was the percentage increase in online civic-related activities among young adults as reported by the Civic Engagement Research Group in October 2023?,33%,10.743067,-9.261353,-1.165428,37.487957,-34.867821,-3.631985,140.689926
What specific agricultural practice discussed in the document emphasizes integration of crops to support a natural balance?,Agroecology.,7.067396,-5.832531,0.684083,43.532337,-39.575211,-3.887576,138.944809
"What specific technological advance in photography is making its debut at the Contemporary Visions Art Festival in Berlin on October 5, 2023?",Neuro-photography.,12.873528,-9.126975,-2.323561,44.066055,-48.123482,0.668242,146.621063
Which dessert is described as an edible testament to love and longevity in Rosa Bianchi's family?,Tiramisù.,10.386697,-6.582199,-0.250164,52.345646,-48.573338,-2.282935,144.244843
What percentage increase in revenue did Zephyr Goods experience after implementing their e-commerce strategy?,150%,12.727592,-11.638192,-3.081710,69.272942,-59.106579,-0.833838,130.934540
"As of November 22, 2023, what percentage of security breaches involved human error according to a joint study?",65%,12.687461,-11.071415,-1.195106,91.234726,-78.081284,0.343798,121.087097
What percentage of the U.S. workforce was involved in the gig economy as of an independent study published in October 2023?,36%.,12.373594,-10.224533,-2.473500,44.840244,-46.606392,-2.751763,139.131210
What percentage did GlobalMech reduce landfill contributions by after their first year of collaboration with ReCircle?,60%,11.422742,-10.690974,-1.967671,80.538940,-64.497986,-2.145300,128.514862
What is the name of the AI platform Elizabeth Harmon developed to process emotional intelligence?,CerebraNet.,9.251671,-6.987448,-2.056592,25.074190,-32.453598,-1.405772,150.303329
In what year did the art therapist reflect on the strides made in community outreach programs?,2023,10.497013,-9.864704,-1.000895,14.239622,-16.212467,0.722312,146.118439
"Which startup, spearheaded by Maya Jacobs, is changing the face of agriculture using 5G?",GreenFuture.,12.628957,-8.958629,-2.321019,25.971283,-33.384995,2.464174,154.939529
Which cheese is suggested to try first for grilling on a salt block in the document?,Camembert.,13.327183,-11.800766,-1.403715,28.002056,-27.402639,-2.771621,147.222977
What is the name of the startup that is aiming to disrupt the shipping industry with its zero greenhouse gas emission maritime transport solution?,OceanRail.,13.734728,-9.618330,-3.456843,72.537895,-72.812317,-1.092183,136.577530
What instrument does Ada Monroe complement with her traditional six-string guitar in her performances?,Mandolin.,16.112806,-13.314822,-1.911673,21.470192,-18.214359,-0.903931,138.169022
What is the Japanese concept of communal harmony that Emily learned about during her visit?,Wa'.,15.386240,-13.805923,-1.361500,17.944561,-14.866030,-1.171491,136.514069
Which startup is mentioned in the document as having capitalized on 5G for real-time cybersecurity defenses?,NeuroMesh.,13.326759,-10.060453,-1.553573,17.122736,-21.119534,-0.921502,154.192123
What is the name of the comprehensive program launched by Hillview Academy to integrate coding fundamentals into various subject areas?,CodeLogic.,8.612587,-7.105395,-2.097402,59.451874,-54.018398,-2.188117,140.936401
"What is the secret ingredient to family recipes shared by Martha Stewart from Savannah, Georgia, as mentioned in the document?",Tradition.,11.399421,-8.913143,-1.560170,96.215233,-83.799988,-0.984715,122.609550
What was 'Vistara Retail's' server uptime since their transition to the cloud?,100%,11.572269,-10.749315,-1.689304,36.344139,-38.069344,-2.815593,137.636826
What percentage of Gem's Essence online traffic is attributed to social media according to owner Sophia Rogers?,60%,12.041966,-10.918405,-1.197464,14.776747,-19.317537,-2.062387,149.526276
What year did Maria Elena Garza perform at the storytelling ceremony in Veracruz?,2023,10.507582,-9.498419,0.014502,29.022514,-33.801254,-0.211525,145.900284
What percentage of IoT devices are prone to hacking as per the NortonSpec report?,70%,12.344829,-11.115047,-1.286264,31.710489,-36.138359,-1.902015,141.411240
"Which app, launched in October 2023, offers mood tracking and the ability to connect with licensed therapists?",MindMend'.,13.024809,-9.994936,-0.891892,48.751705,-48.817783,1.142989,139.524170
"What percentage of smartwatch users engage with their devices to improve their health and fitness according to a survey conducted on September 1, 2023?",75%.,11.217849,-9.576271,-1.806365,37.802834,-33.842098,-0.655563,136.109482
What was the median home price in our neighborhood as confirmed by Emily Nguyen last month?,"$450,000.",6.429873,-4.600307,-2.316447,12.877174,-13.593828,-1.741764,145.325134
How much did the Global Financial Services Board increase cybersecurity spending by in 2024?,20%.,11.759821,-9.963611,-2.711070,21.302542,-23.644222,-3.254703,150.709824
What is the name of the crowdfunding platform launched by Ethan Kwame?,SeedSocial.,8.546618,-6.697643,-1.632256,120.555550,-90.029716,-2.074528,109.436111
How much did Elena's Bakehouse reduce waste by utilizing AI to optimize its supply chain and inventory management?,23%.,12.800723,-11.522105,-2.129046,41.054161,-44.013767,1.991972,139.984787
Which company announced the successful integration of blockchain technology for securing its mobile transactions in December 2023?,FinSecure.,13.312434,-9.686381,-0.363257,43.980114,-47.817074,-0.762862,139.773666
What was the alias of the state-sponsored actor responsible for the cyber attack on Pinnacle Bank?,PhantomMoth,13.644082,-9.900663,-2.035590,64.981720,-63.384674,-1.160172,139.559967
Which types of fruits are mentioned as suitable for confit in the document?,Lemons.,9.336915,-8.586674,0.122873,34.115471,-37.852039,-2.943250,143.694031
"What percentage of small businesses reported that technology will be a critical factor in their survival and growth over the next decade, as of October 2023?",85%,12.310446,-10.700446,-1.510775,70.404602,-60.387295,0.752052,129.663330
What is the estimated annual growth of global e-waste as mentioned in the Sustainable Electronics Initiative report?,3-5%,8.895498,-8.458493,-0.659727,107.041237,-73.771568,-1.527040,115.803940
"What technology did the pilot program launched by Albert Tech in Austin, Texas on December 1, 2023, use for delivering packages?",Drones.,10.917778,-8.957109,-2.984466,15.173293,-23.460966,-0.578661,153.066788
What financial amount did Laura Jimenez raise through her viral social media campaign for county sheriff?,"$300,000",7.860171,-6.391709,-4.146917,67.252914,-61.717934,-4.421183,133.768814
Has OmniTech Solutions made remote work a permanent aspect of its workforce?,Yes.,7.764476,-5.686513,-2.095197,37.033070,-39.201416,-3.172085,143.207611
What is the name of the AI platform Sara Watkins is developing for personalized learning experiences?,NimbleMind.,7.825032,-5.263574,-1.263313,32.943771,-36.373260,1.013901,148.301208
"Which company did New Hudson announce a partnership with on March 3, 2024, to fortify its technology arsenal?",SecureTech.,14.912524,-11.745893,-3.054372,36.992352,-43.789471,-2.247833,151.105484
"According to Dr. Laura Chen, what can amplify cognitive noise and potentially result in interpreting natural sounds as supernatural?",Silence.,14.586685,-12.205354,-3.019604,51.077602,-52.800522,0.456798,141.224136
What is the educational model created by Emily Foster and Harold Gizmo Turner called?,PlayLearn.,12.312901,-10.903875,-1.353429,11.828947,-8.413062,-0.567855,142.228851
"What percentage of educational institutions reported facing cyber threats in the past year according to the survey conducted on October 10th, 2023?",85%,11.937755,-10.556828,-0.587642,28.384949,-26.532948,-0.511704,140.212448
What is the secret ingredient that distinguishes Grandmother Farah's baklava from typical local versions in Detroit?,Rosewater.,13.973946,-10.228254,-2.360722,24.554443,-31.471859,0.247543,160.581024
"What is the main ingredient that Paul S. Nguyen uses for fermentation on October 13, 2023?",Cabbage.,8.583336,-5.601934,-2.359744,44.577728,-48.970673,-1.114433,141.856842
"What percentage of hospitals had an active palliative care program as of February 5, 2024, according to the National Palliative Care Registry?",58%.,12.657644,-10.766279,-0.278283,9.958335,-8.589943,-1.522566,139.930298
Which startup introduced an AI-driven route optimization software for public bus systems in November 2023?,Viatrans.,9.921812,-6.615647,-2.249478,47.386654,-47.988098,-1.168015,141.177536
"What percentage of SMEs adopted some form of cloud service by September 5, 2023, according to the survey by TechGale?",73%,11.437975,-9.643460,-1.489043,62.280861,-55.378517,-1.027612,129.167114
What percentage increase in production efficiency has Richmond Terrace Garment Factory seen since adding automation?,20%,11.893736,-10.326832,-2.725010,76.868866,-53.568283,-1.918489,127.751030
Which city's Neues Museum restoration does the reporter describe in their journey?,Berlin.,10.178370,-8.418452,-0.264954,33.521515,-37.646442,-1.226668,150.106537
Which online freelance marketplace reported a 40% increase in listed projects in November 2023?,Upwork.,11.196711,-8.411424,-1.863295,34.780178,-32.615627,-0.230014,143.338181
What is the estimated percentage of local tax revenues contributed by small businesses?,40%,11.521102,-10.479053,-1.947501,45.448647,-41.365059,-1.728509,141.246994
"As of December 2023, what reduction in defect rates has Jackson's Electronics achieved by implementing Lean management techniques?",20%,10.997725,-9.942172,-1.869881,27.145660,-23.964865,-0.240075,142.609344
"According to Jamal Anderson's diary entry, what initial emotion did he experience upon joining his first language class at Horizon?",Intimidation.,12.474024,-10.979021,-2.336515,34.814358,-37.765400,-1.677333,143.673386
Which early religion adopted the phoenix as a symbol of resurrection and eternal life?,Christianity.,11.790914,-9.048464,-1.287519,65.892815,-66.079834,0.395113,142.773438
What percentage of SMEs struggled with maintaining effective supply chains due to global events as reported by the Institute for Supply Chain Excellence in September 2023?,78%,11.866188,-10.636469,-0.930496,22.533155,-23.153976,-1.046746,141.570557
What nutrient does Dr. Emily Robertson say is essential for synthesizing the 'feel-good' neurotransmitter serotonin?,Tryptophan.,10.104486,-7.519400,-3.394011,43.274605,-42.745876,-1.332508,141.163162
What was the year-on-year increase in RPA adoption among SMEs as indicated by a 2024 report from Automation Anywhere?,50%,12.818944,-11.429582,-1.951823,44.288776,-38.047295,-2.229834,135.877716
What was the percentage decrease in municipal water demand reported by Drysdale after implementing the rainwater harvesting program?,40%.,10.421261,-9.805939,-0.776315,30.657160,-30.917572,0.024448,144.531876
What is referred to as the new oil in the context of SME digital integration shared by Maria Gonzalez at the Global SME Digital Summit?,Data.,11.100077,-9.513566,-1.580343,64.910095,-57.290779,0.717448,130.853165
What was the name of the meditation AI mentioned by the author's friend Julia?,AumNet.,6.431577,-4.790256,-0.535004,82.947632,-65.749458,-2.023353,124.773987
"What percentage increase in ransomware attacks on SMEs has been reported by the Cyber Threat Alliance since September 1, 2023?",56%,11.726074,-9.760897,-1.657850,43.276611,-38.255009,-2.175039,137.856201
Which company set up a gaming lounge at the championship series of BattleQuest?,Keytech.,12.754952,-8.282562,-0.772398,65.806549,-63.690430,-1.131309,134.199814
